time,ax,ay,az
2019-04-17 15:37:59.0890,-0.04,0.01,0.03
2019-04-17 15:37:59.1400,0.03,-0.01,-0.02
2019-04-17 15:37:59.2310,0.0,-0.0,0.0
2019-04-17 15:37:59.3210,-0.02,-0.01,0.02
2019-04-17 15:37:59.4120,-0.03,-0.02,0.01
2019-04-17 15:37:59.5020,-0.01,-0.01,0.0
2019-04-17 15:37:59.5930,0.02,0.0,-0.0
2019-04-17 15:37:59.6940,-0.0,-0.02,0.01
2019-04-17 15:37:59.7870,-0.0,0.0,0.01
2019-04-17 15:37:59.8650,-0.02,0.06,-0.01
2019-04-17 15:37:59.9550,-0.03,0.04,0.01
2019-04-17 15:38:00.0470,0.03,0.0,0.02
2019-04-17 15:38:00.1360,-0.01,-0.01,0.05
2019-04-17 15:38:00.2270,-0.03,-0.01,0.03
2019-04-17 15:38:00.3180,0.02,-0.02,-0.0
2019-04-17 15:38:00.4080,-0.01,-0.01,0.02
2019-04-17 15:38:00.4990,0.02,-0.01,0.0
2019-04-17 15:38:00.5980,-0.02,-0.02,-0.01
2019-04-17 15:38:00.6980,0.06,-0.05,0.01
2019-04-17 15:38:00.7990,0.04,-0.05,-0.0
2019-04-17 15:38:00.8610,0.06,-0.03,0.01
2019-04-17 15:38:00.9510,0.02,-0.14,-0.01
2019-04-17 15:38:01.0420,-0.08,-0.19,-0.04
2019-04-17 15:38:01.1320,-0.06,-0.21,0.06
2019-04-17 15:38:01.2230,-0.07,-0.25,-0.05
2019-04-17 15:38:01.3130,-0.13,-0.21,0.01
2019-04-17 15:38:01.4040,0.1,-0.21,0.18
2019-04-17 15:38:01.5040,-0.26,-0.09,-0.01
2019-04-17 15:38:01.6010,0.05,-0.49,-0.39
2019-04-17 15:38:01.6760,-0.26,0.3,-0.03
2019-04-17 15:38:01.7660,0.4,-0.12,-0.19
2019-04-17 15:38:01.8570,0.29,0.19,-0.02
2019-04-17 15:38:01.9480,0.33,-0.12,0.51
2019-04-17 15:38:02.0380,-0.29,0.06,0.47
2019-04-17 15:38:02.1290,0.32,-0.12,-0.18
2019-04-17 15:38:02.2190,-0.03,0.06,-0.03
2019-04-17 15:38:02.3100,-0.02,-0.15,-0.18
2019-04-17 15:38:02.4100,0.21,-0.07,0.11
2019-04-17 15:38:02.5080,0.04,-0.17,-0.01
2019-04-17 15:38:02.5820,-0.08,0.02,0.1
2019-04-17 15:38:02.6720,-0.03,0.15,-0.25
2019-04-17 15:38:02.7620,0.07,-0.06,-0.35
2019-04-17 15:38:02.8530,-0.23,0.06,-0.07
2019-04-17 15:38:02.9440,0.19,-0.01,0.03
2019-04-17 15:38:03.0340,0.19,-0.01,0.29
2019-04-17 15:38:03.1250,0.08,-0.03,0.1
2019-04-17 15:38:03.2160,-0.12,0.0,-0.32
2019-04-17 15:38:03.3170,-0.16,0.05,0.11
2019-04-17 15:38:03.4160,0.11,0.19,0.07
2019-04-17 15:38:03.4870,0.09,0.08,-0.12
2019-04-17 15:38:03.5780,0.1,-0.13,0.41
2019-04-17 15:38:03.6680,0.0,-0.04,-0.22
2019-04-17 15:38:03.7590,-0.16,-0.08,0.04
2019-04-17 15:38:03.8490,0.16,-0.22,0.15
2019-04-17 15:38:03.9400,-0.17,0.08,-0.29
2019-04-17 15:38:04.0300,-0.05,-0.06,-0.31
2019-04-17 15:38:04.1210,-0.12,0.01,-0.15
2019-04-17 15:38:04.2210,-0.2,-0.04,0.0
2019-04-17 15:38:04.3190,0.12,0.04,0.29
2019-04-17 15:38:04.3930,-0.19,0.18,-0.33
2019-04-17 15:38:04.4830,0.33,0.04,-0.56
2019-04-17 15:38:04.5740,-0.1,-0.14,-0.13
2019-04-17 15:38:04.6650,0.03,0.09,-0.32
2019-04-17 15:38:04.7550,-0.09,0.01,0.3
2019-04-17 15:38:04.8460,-0.12,0.03,0.44
2019-04-17 15:38:04.9360,0.2,0.02,-0.04
2019-04-17 15:38:05.0270,-0.13,0.14,-0.41
2019-04-17 15:38:05.1260,-0.15,-0.1,0.14
2019-04-17 15:38:05.2270,0.0,-0.0,0.07
2019-04-17 15:38:05.2990,-0.14,0.03,0.28
2019-04-17 15:38:05.3890,0.15,-0.13,-0.39
2019-04-17 15:38:05.4800,-0.14,0.09,-0.52
2019-04-17 15:38:05.5700,0.26,-0.11,0.45
2019-04-17 15:38:05.6610,-0.03,0.02,0.22
2019-04-17 15:38:05.7510,0.05,0.07,-1.22
2019-04-17 15:38:05.8420,-0.02,-0.0,0.09
2019-04-17 15:38:05.9320,-0.16,-0.0,-0.3
2019-04-17 15:38:06.0300,0.05,-0.09,0.31
2019-04-17 15:38:06.1280,0.19,-0.1,-0.2
2019-04-17 15:38:06.2310,-0.01,-0.03,-0.16
2019-04-17 15:38:06.2950,-0.18,0.01,0.07
2019-04-17 15:38:06.3850,0.09,-0.07,-0.25
2019-04-17 15:38:06.4760,-0.12,0.02,-0.06
2019-04-17 15:38:06.5660,0.14,-0.05,0.33
2019-04-17 15:38:06.6570,0.1,0.16,-0.85
2019-04-17 15:38:06.7470,0.13,0.08,0.02
2019-04-17 15:38:06.8380,0.05,0.03,0.2
2019-04-17 15:38:06.9390,-0.13,0.06,-0.63
2019-04-17 15:38:07.0380,0.06,-0.36,-0.22
2019-04-17 15:38:07.1100,0.24,0.45,-0.74
2019-04-17 15:38:07.2000,-0.11,-0.13,0.12
2019-04-17 15:38:07.2910,-0.09,-0.07,0.22
2019-04-17 15:38:07.3810,-0.07,-0.05,-0.41
2019-04-17 15:38:07.4720,-0.06,0.04,0.94
2019-04-17 15:38:07.5620,-0.03,0.02,-0.41
2019-04-17 15:38:07.6530,-0.04,-0.25,0.32
2019-04-17 15:38:07.7430,-0.05,-0.06,0.08
2019-04-17 15:38:07.8430,0.21,-0.05,-0.31
2019-04-17 15:38:07.9420,-0.21,0.04,-0.28
2019-04-17 15:38:08.0150,0.13,-0.33,0.04
2019-04-17 15:38:08.1060,-0.12,0.12,-0.4
2019-04-17 15:38:08.1960,0.03,0.09,-0.13
2019-04-17 15:38:08.2870,0.27,0.07,-1.39
2019-04-17 15:38:08.3780,0.01,0.07,0.92
2019-04-17 15:38:08.4680,-0.02,-0.02,0.11
2019-04-17 15:38:08.5590,0.02,0.04,0.46
2019-04-17 15:38:08.6490,-0.21,-0.17,0.51
2019-04-17 15:38:08.7510,-0.17,-0.23,0.22
2019-04-17 15:38:08.8510,-0.03,-0.05,-0.2
2019-04-17 15:38:08.9210,0.3,-0.0,0.14
2019-04-17 15:38:09.0120,-0.17,-0.06,-0.39
2019-04-17 15:38:09.1020,-0.07,0.11,-0.49
2019-04-17 15:38:09.1930,-0.05,-0.23,0.52
2019-04-17 15:38:09.2830,0.15,0.08,-0.41
2019-04-17 15:38:09.3740,-0.08,-0.02,-0.15
2019-04-17 15:38:09.4640,-0.06,0.13,0.15
2019-04-17 15:38:09.5550,0.08,-0.1,-0.06
