time,ax,ay,az
2019-04-17 15:40:58.0020,0.01,0.01,0.06
2019-04-17 15:40:58.0530,0.01,-0.05,0.06
2019-04-17 15:40:58.1430,-0.05,-0.01,0.01
2019-04-17 15:40:58.2360,-0.02,0.04,0.01
2019-04-17 15:40:58.3330,-0.03,0.0,0.01
2019-04-17 15:40:58.4150,-0.02,-0.03,0.0
2019-04-17 15:40:58.5060,-0.01,-0.01,-0.0
2019-04-17 15:40:58.6010,0.01,0.02,0.01
2019-04-17 15:40:58.6870,-0.0,0.04,0.03
2019-04-17 15:40:58.7790,0.01,0.0,0.01
2019-04-17 15:40:58.8790,0.02,-0.01,0.02
2019-04-17 15:40:58.9590,-0.02,-0.01,0.0
2019-04-17 15:40:59.0500,-0.01,-0.02,0.02
2019-04-17 15:40:59.1450,0.01,0.02,0.01
2019-04-17 15:40:59.2400,-0.05,-0.0,0.0
2019-04-17 15:40:59.3210,0.03,-0.02,0.02
2019-04-17 15:40:59.4120,-0.01,-0.01,0.0
2019-04-17 15:40:59.5090,0.01,-0.01,-0.0
2019-04-17 15:40:59.5920,0.0,0.0,-0.0
2019-04-17 15:40:59.6860,0.01,0.01,0.01
2019-04-17 15:40:59.7840,-0.03,-0.02,-0.0
2019-04-17 15:40:59.8640,0.03,-0.01,-0.01
2019-04-17 15:40:59.9570,-0.06,0.01,-0.0
2019-04-17 15:41:00.0480,-0.0,-0.01,-0.0
2019-04-17 15:41:00.1460,-0.02,0.0,-0.0
2019-04-17 15:41:00.2270,-0.01,0.02,0.0
2019-04-17 15:41:00.3170,-0.01,-0.03,-0.0
2019-04-17 15:41:00.4140,-0.04,-0.09,0.01
2019-04-17 15:41:00.4980,0.0,-0.14,0.01
2019-04-17 15:41:00.5900,-0.12,-0.21,-0.01
2019-04-17 15:41:00.6900,-0.1,-0.16,-0.02
2019-04-17 15:41:00.7700,-0.05,-0.11,0.07
2019-04-17 15:41:00.8610,-0.02,-0.09,0.07
2019-04-17 15:41:00.9530,-0.02,-0.23,0.08
2019-04-17 15:41:01.0510,-0.17,-0.2,-0.08
2019-04-17 15:41:01.1320,0.37,-0.21,-0.06
2019-04-17 15:41:01.2230,-0.3,0.16,0.15
2019-04-17 15:41:01.3170,0.27,-0.03,0.2
2019-04-17 15:41:01.4040,-0.14,-0.11,-0.02
2019-04-17 15:41:01.4950,0.25,-0.11,0.25
2019-04-17 15:41:01.6000,-0.21,-0.02,-0.19
2019-04-17 15:41:01.6760,-0.09,-0.06,-0.03
2019-04-17 15:41:01.7670,-0.16,-0.09,0.04
2019-04-17 15:41:01.8590,-0.45,-0.02,-0.06
2019-04-17 15:41:01.9560,0.29,-0.02,0.2
2019-04-17 15:41:02.0380,-0.13,-0.08,0.29
2019-04-17 15:41:02.1280,0.22,-0.06,0.35
2019-04-17 15:41:02.2240,-0.12,-0.01,-0.44
2019-04-17 15:41:02.3090,-0.0,-0.04,0.04
2019-04-17 15:41:02.4030,-0.09,-0.02,0.22
2019-04-17 15:41:02.5020,-0.37,0.13,0.18
2019-04-17 15:41:02.5810,0.17,-0.02,0.39
2019-04-17 15:41:02.6730,0.15,0.04,-0.1
2019-04-17 15:41:02.7650,0.28,-0.15,-0.03
2019-04-17 15:41:02.8610,-0.29,-0.1,0.07
2019-04-17 15:41:02.9430,-0.05,0.01,-0.14
2019-04-17 15:41:03.0340,0.11,0.01,-0.39
2019-04-17 15:41:03.1290,0.05,-0.13,0.11
2019-04-17 15:41:03.2150,0.36,-0.07,-0.06
2019-04-17 15:41:03.3070,-0.05,-0.02,0.12
2019-04-17 15:41:03.4080,-0.11,-0.04,0.01
2019-04-17 15:41:03.4870,-0.12,-0.12,0.41
2019-04-17 15:41:03.5790,-0.02,-0.06,0.12
2019-04-17 15:41:03.6680,0.15,0.02,-0.22
2019-04-17 15:41:03.7700,-0.11,-0.11,0.0
2019-04-17 15:41:03.8490,0.26,-0.1,-0.14
2019-04-17 15:41:03.9400,-0.17,0.03,-0.3
2019-04-17 15:41:04.0340,0.01,-0.02,0.13
2019-04-17 15:41:04.1210,-0.04,0.08,-0.23
2019-04-17 15:41:04.2160,0.08,-0.03,0.13
2019-04-17 15:41:04.3180,-0.17,-0.09,0.2
2019-04-17 15:41:04.3920,0.18,-0.04,0.48
2019-04-17 15:41:04.4840,-0.15,-0.19,0.0
2019-04-17 15:41:04.5750,-0.02,0.17,-0.16
2019-04-17 15:41:04.6740,-0.01,-0.16,0.04
2019-04-17 15:41:04.7550,-0.09,0.03,-0.08
2019-04-17 15:41:04.8460,0.07,-0.02,-0.17
2019-04-17 15:41:04.9400,-0.06,-0.08,0.07
2019-04-17 15:41:05.0260,0.06,0.03,0.26
2019-04-17 15:41:05.1200,-0.13,0.01,-0.38
2019-04-17 15:41:05.2200,-0.06,0.02,-0.29
2019-04-17 15:41:05.2980,0.0,-0.02,-0.24
2019-04-17 15:41:05.3880,0.07,0.12,-0.52
2019-04-17 15:41:05.4830,0.01,-0.04,-0.08
2019-04-17 15:41:05.5790,-0.1,-0.13,0.55
2019-04-17 15:41:05.6600,-0.11,0.08,0.14
2019-04-17 15:41:05.7510,0.09,0.09,0.12
2019-04-17 15:41:05.8460,-0.07,-0.05,0.1
2019-04-17 15:41:05.9320,0.11,-0.04,-0.03
2019-04-17 15:41:06.0250,0.04,0.01,-0.2
2019-04-17 15:41:06.1290,0.1,-0.01,0.02
2019-04-17 15:41:06.2040,0.03,0.08,0.19
2019-04-17 15:41:06.2950,-0.01,0.01,-0.24
