time,ax,ay,az
2019-04-04 17:8:18.1040,0.01,0.04,0.34
2019-04-04 17:8:18.1970,-0.05,-0.01,0.15
2019-04-04 17:8:18.2950,-0.06,-0.01,-0.08
2019-04-04 17:8:18.3960,0.08,0.02,-0.31
2019-04-04 17:8:18.4660,0.13,0.14,-0.25
2019-04-04 17:8:18.5570,0.05,0.1,0.09
2019-04-04 17:8:18.6480,0.05,-0.02,0.35
2019-04-04 17:8:18.7380,0.09,-0.14,0.23
2019-04-04 17:8:18.8290,-0.06,-0.11,-0.1
2019-04-04 17:8:18.9190,-0.02,-0.09,-0.31
2019-04-04 17:8:19.0100,-0.07,0.06,-0.24
2019-04-04 17:8:19.1030,-0.03,0.08,0.06
2019-04-04 17:8:19.2030,-0.02,0.05,0.34
2019-04-04 17:8:19.3020,-0.07,0.02,0.13
2019-04-04 17:8:19.3720,-0.05,0.01,-0.04
2019-04-04 17:8:19.4630,0.1,0.07,-0.25
2019-04-04 17:8:19.5540,0.17,0.06,-0.08
2019-04-04 17:8:19.6440,0.06,0.1,-0.09
2019-04-04 17:8:19.7340,0.06,-0.02,0.35
2019-04-04 17:8:19.8250,0.07,-0.15,0.24
2019-04-04 17:8:19.9150,-0.11,-0.07,-0.08
2019-04-04 17:8:20.0090,0.02,-0.12,-0.22
2019-04-04 17:8:20.1090,-0.05,0.14,-0.31
2019-04-04 17:8:20.2070,-0.01,0.1,0.09
2019-04-04 17:8:20.2780,-0.03,-0.01,0.28
2019-04-04 17:8:20.3680,-0.04,0.03,0.07
2019-04-04 17:8:20.4600,0.02,0.09,-0.15
2019-04-04 17:8:20.5490,0.13,0.13,-0.26
2019-04-04 17:8:20.6400,0.13,0.17,-0.01
2019-04-04 17:8:20.7300,0.08,0.07,0.06
2019-04-04 17:8:20.8210,-0.04,0.02,0.25
2019-04-04 17:8:20.9150,-0.01,-0.11,0.12
2019-04-04 17:8:21.0140,-0.04,-0.09,-0.1
2019-04-04 17:8:21.1130,-0.09,0.09,-0.3
2019-04-04 17:8:21.1830,-0.06,0.15,-0.24
2019-04-04 17:8:21.2740,0.04,0.04,0.13
2019-04-04 17:8:21.3650,-0.03,0.08,0.11
2019-04-04 17:8:21.4550,-0.07,0.05,0.05
2019-04-04 17:8:21.5450,-0.03,0.03,-0.12
2019-04-04 17:8:21.6360,0.12,0.07,-0.17
2019-04-04 17:8:21.7260,0.09,0.19,-0.1
2019-04-04 17:8:21.8200,0.03,0.18,-0.05
2019-04-04 17:8:21.9210,-0.01,0.08,0.08
2019-04-04 17:8:22.0190,0.04,0.02,-0.03
2019-04-04 17:8:22.0890,-0.01,0.13,-0.07
2019-04-04 17:8:22.1790,-0.02,0.08,0.07
2019-04-04 17:8:22.2710,0.05,0.03,0.01
2019-04-04 17:8:22.3600,-0.06,0.09,0.01
2019-04-04 17:8:22.4510,0.05,-0.03,0.02
2019-04-04 17:8:22.5410,-0.03,0.04,0.03
2019-04-04 17:8:22.6320,-0.01,0.02,-0.04
2019-04-04 17:8:22.7250,0.0,-0.0,-0.03
2019-04-04 17:8:22.8270,0.03,-0.02,0.04
2019-04-04 17:8:22.9220,0.01,-0.01,-0.01
2019-04-04 17:8:22.9940,0.01,0.0,0.0
2019-04-04 17:8:23.0850,0.03,-0.02,0.03
2019-04-04 17:8:23.1760,-0.02,-0.0,-0.01
2019-04-04 17:8:23.2660,-0.02,-0.01,-0.02
2019-04-04 17:8:23.3560,-0.02,0.0,-0.02
2019-04-04 17:8:23.4470,-0.0,-0.01,0.03
2019-04-04 17:8:23.5380,-0.01,0.01,-0.02
2019-04-04 17:8:23.6310,0.01,-0.0,0.01
2019-04-04 17:8:23.7290,-0.0,0.0,0.01
2019-04-04 17:8:23.8320,-0.0,0.01,-0.04
2019-04-04 17:8:23.9000,0.0,-0.0,0.03
2019-04-04 17:8:23.9910,0.01,0.01,0.02
2019-04-04 17:8:24.0850,0.0,-0.0,0.02
2019-04-04 17:8:24.1720,0.0,-0.01,0.02
2019-04-04 17:8:24.2620,-0.01,-0.0,0.03
2019-04-04 17:8:24.3530,-0.02,0.0,-0.03
2019-04-04 17:8:24.4430,-0.02,0.0,0.01
2019-04-04 17:8:24.5360,-0.04,0.01,0.02
2019-04-04 17:8:24.6340,-0.0,-0.01,-0.03
2019-04-04 17:8:24.7370,0.01,0.01,0.01
2019-04-04 17:8:24.8060,-0.0,0.01,0.02
2019-04-04 17:8:24.8960,0.02,-0.03,0.07
2019-04-04 17:8:24.9880,0.05,-0.07,-0.05
2019-04-04 17:8:25.0770,0.03,0.03,-0.02
2019-04-04 17:8:25.1680,-0.04,0.01,0.09
2019-04-04 17:8:25.2580,-0.02,0.0,0.04
2019-04-04 17:8:25.3490,-0.01,-0.03,-0.04
2019-04-04 17:8:25.4390,-0.01,-0.02,0.01
2019-04-04 17:8:25.5420,-0.01,-0.0,-0.01
