time,ax,ay,az
2019-04-04 17:5:52.5140,-0.12,0.07,-0.17
2019-04-04 17:5:52.6030,0.02,-0.04,-0.01
2019-04-04 17:5:52.6940,-0.09,0.07,0.23
2019-04-04 17:5:52.7840,-0.06,-0.03,0.18
2019-04-04 17:5:52.8750,-0.06,-0.11,0.12
2019-04-04 17:5:52.9650,0.02,-0.01,-0.22
2019-04-04 17:5:53.0610,0.1,0.15,-0.35
2019-04-04 17:5:53.1590,0.16,0.07,0.12
2019-04-04 17:5:53.2520,0.08,-0.0,0.03
2019-04-04 17:5:53.3290,0.04,-0.05,0.27
2019-04-04 17:5:53.4190,0.08,-0.11,0.15
2019-04-04 17:5:53.5090,-0.11,-0.02,-0.31
2019-04-04 17:5:53.5990,-0.03,0.02,-0.29
2019-04-04 17:5:53.6900,-0.04,0.09,-0.0
2019-04-04 17:5:53.7800,-0.06,0.05,0.12
2019-04-04 17:5:53.8710,-0.06,0.03,0.25
2019-04-04 17:5:53.9610,-0.02,-0.07,0.1
2019-04-04 17:5:54.0740,-0.03,0.01,-0.23
2019-04-04 17:5:54.1610,0.08,0.09,-0.34
2019-04-04 17:5:54.2340,0.1,0.11,0.12
2019-04-04 17:5:54.3260,-0.02,0.01,0.1
2019-04-04 17:5:54.4140,-0.05,-0.06,0.24
2019-04-04 17:5:54.5050,0.0,-0.14,0.07
2019-04-04 17:5:54.5950,-0.05,-0.06,-0.21
2019-04-04 17:5:54.6860,-0.11,0.04,-0.36
2019-04-04 17:5:54.7760,-0.03,0.09,-0.09
2019-04-04 17:5:54.8750,0.01,0.04,0.31
2019-04-04 17:5:54.9690,-0.03,-0.0,0.23
2019-04-04 17:5:55.0660,-0.01,-0.08,0.05
2019-04-04 17:5:55.1390,-0.04,0.09,-0.25
2019-04-04 17:5:55.2310,0.05,0.2,-0.42
2019-04-04 17:5:55.3200,0.09,0.14,0.16
2019-04-04 17:5:55.4110,0.05,-0.01,0.12
2019-04-04 17:5:55.5010,0.02,-0.1,0.27
2019-04-04 17:5:55.5920,0.04,-0.17,0.04
2019-04-04 17:5:55.6820,-0.13,-0.02,-0.18
2019-04-04 17:5:55.7790,-0.1,0.13,-0.55
2019-04-04 17:5:55.8750,0.05,0.04,0.01
2019-04-04 17:5:55.9670,-0.03,0.03,0.29
2019-04-04 17:5:56.0450,-0.11,0.03,0.28
2019-04-04 17:5:56.1360,-0.06,-0.07,0.06
2019-04-04 17:5:56.2250,-0.02,0.06,-0.16
2019-04-04 17:5:56.3160,0.06,0.15,-0.39
2019-04-04 17:5:56.4070,0.11,0.13,0.1
2019-04-04 17:5:56.4970,0.08,-0.02,0.13
2019-04-04 17:5:56.5880,0.02,-0.09,0.26
2019-04-04 17:5:56.6840,0.05,-0.17,0.13
2019-04-04 17:5:56.7840,-0.06,-0.07,-0.1
2019-04-04 17:5:56.8760,-0.1,0.09,-0.46
2019-04-04 17:5:56.9510,0.01,0.1,-0.12
2019-04-04 17:5:57.0420,-0.01,0.04,0.25
2019-04-04 17:5:57.1310,-0.06,0.04,0.22
2019-04-04 17:5:57.2210,-0.05,-0.08,0.23
2019-04-04 17:5:57.3120,-0.01,-0.06,-0.14
2019-04-04 17:5:57.4030,0.15,0.04,-0.32
2019-04-04 17:5:57.4930,0.07,0.16,-0.1
2019-04-04 17:5:57.5890,0.04,0.03,0.17
2019-04-04 17:5:57.6860,-0.02,-0.03,0.3
2019-04-04 17:5:57.7840,0.02,-0.14,0.1
2019-04-04 17:5:57.8560,-0.04,-0.1,-0.16
2019-04-04 17:5:57.9470,0.14,-0.08,-0.1
2019-04-04 17:5:58.0370,-0.11,0.2,-0.32
2019-04-04 17:5:58.1270,0.02,0.08,0.26
2019-04-04 17:5:58.2180,-0.02,0.03,0.24
2019-04-04 17:5:58.3080,-0.04,-0.05,0.19
2019-04-04 17:5:58.3990,-0.06,-0.05,-0.13
2019-04-04 17:5:58.4940,0.06,0.06,-0.3
2019-04-04 17:5:58.5930,0.12,0.16,-0.16
2019-04-04 17:5:58.6880,0.09,0.09,0.06
2019-04-04 17:5:58.7610,0.01,-0.03,0.28
2019-04-04 17:5:58.8520,0.07,-0.18,0.1
2019-04-04 17:5:58.9420,-0.02,-0.09,-0.01
2019-04-04 17:5:59.0330,0.02,-0.04,-0.15
2019-04-04 17:5:59.1230,-0.08,0.12,-0.31
2019-04-04 17:5:59.2140,0.01,0.09,0.18
2019-04-04 17:5:59.3040,0.01,0.02,0.33
2019-04-04 17:5:59.4030,-0.04,-0.06,0.21
2019-04-04 17:5:59.4990,-0.0,-0.07,-0.07
2019-04-04 17:5:59.5930,-0.01,0.12,-0.41
2019-04-04 17:5:59.6670,0.08,0.13,-0.14
2019-04-04 17:5:59.7570,0.01,0.05,-0.01
2019-04-04 17:5:59.8480,-0.03,-0.07,0.27
2019-04-04 17:5:59.9380,-0.03,-0.08,0.2
2019-04-04 17:6:00.0290,0.02,-0.05,0.05
2019-04-04 17:6:00.1190,0.07,0.0,-0.21
2019-04-04 17:6:00.2100,-0.08,0.16,-0.34
2019-04-04 17:6:00.3080,-0.01,0.02,0.19
2019-04-04 17:6:00.4050,-0.09,0.02,0.18
2019-04-04 17:6:00.5000,-0.11,-0.04,0.21
2019-04-04 17:6:00.5720,-0.11,-0.02,-0.22
2019-04-04 17:6:00.6630,0.12,0.07,-0.22
2019-04-04 17:6:00.7530,0.15,0.15,-0.13
2019-04-04 17:6:00.8440,0.13,0.05,0.02
2019-04-04 17:6:00.9340,0.05,0.01,0.2
2019-04-04 17:6:01.0250,0.11,-0.09,0.24
2019-04-04 17:6:01.1160,0.1,-0.15,0.08
2019-04-04 17:6:01.2150,0.02,0.02,-0.24
2019-04-04 17:6:01.3120,-0.14,0.14,-0.29
2019-04-04 17:6:01.4050,-0.03,0.03,0.1
2019-04-04 17:6:01.4780,-0.07,-0.0,0.25
2019-04-04 17:6:01.5680,-0.04,-0.07,0.24
2019-04-04 17:6:01.6590,-0.09,-0.02,-0.02
2019-04-04 17:6:01.7500,0.05,0.06,-0.36
2019-04-04 17:6:01.8400,0.04,0.14,-0.32
2019-04-04 17:6:01.9310,0.08,0.06,0.06
2019-04-04 17:6:02.0210,0.05,-0.02,0.29
2019-04-04 17:6:02.1190,0.02,-0.07,0.29
2019-04-04 17:6:02.2150,0.02,-0.14,0.01
2019-04-04 17:6:02.3120,-0.03,-0.02,-0.27
2019-04-04 17:6:02.3830,-0.07,0.06,-0.35
2019-04-04 17:6:02.4740,0.01,0.06,0.03
2019-04-04 17:6:02.5650,0.02,0.01,0.36
2019-04-04 17:6:02.6550,-0.07,-0.02,0.19
2019-04-04 17:6:02.7460,-0.03,-0.11,-0.06
2019-04-04 17:6:02.8360,0.03,0.1,-0.27
2019-04-04 17:6:02.9270,0.09,0.19,-0.28
2019-04-04 17:6:03.0250,0.07,0.09,0.11
2019-04-04 17:6:03.1200,0.04,-0.03,0.23
2019-04-04 17:6:03.2150,0.03,-0.1,0.28
2019-04-04 17:6:03.2890,0.01,-0.11,-0.02
2019-04-04 17:6:03.3800,-0.05,-0.01,-0.23
2019-04-04 17:6:03.4700,-0.07,0.1,-0.31
2019-04-04 17:6:03.5610,-0.02,0.08,0.04
2019-04-04 17:6:03.6510,0.03,-0.04,0.33
2019-04-04 17:6:03.7420,-0.0,-0.1,0.18
2019-04-04 17:6:03.8320,-0.08,-0.04,-0.15
2019-04-04 17:6:03.9300,0.02,0.06,-0.32
2019-04-04 17:6:04.0280,0.14,0.13,-0.17
2019-04-04 17:6:04.1210,0.14,0.09,0.2
2019-04-04 17:6:04.1960,0.07,-0.09,0.18
2019-04-04 17:6:04.2850,0.02,-0.11,0.23
2019-04-04 17:6:04.3760,0.04,-0.11,-0.11
2019-04-04 17:6:04.4660,-0.0,-0.08,-0.13
2019-04-04 17:6:04.5570,-0.07,0.17,-0.19
2019-04-04 17:6:04.6470,-0.07,0.06,0.01
2019-04-04 17:6:04.7380,-0.07,0.01,0.21
2019-04-04 17:6:04.8360,-0.08,-0.03,0.2
2019-04-04 17:6:04.9360,-0.1,-0.01,-0.14
2019-04-04 17:6:05.0270,0.07,-0.02,-0.33
2019-04-04 17:6:05.1000,0.03,0.16,-0.15
2019-04-04 17:6:05.1910,0.05,0.06,0.03
2019-04-04 17:6:05.2810,0.06,-0.07,0.3
2019-04-04 17:6:05.3720,0.03,-0.15,0.14
2019-04-04 17:6:05.4620,-0.0,-0.11,-0.04
2019-04-04 17:6:05.5530,0.07,0.04,-0.15
2019-04-04 17:6:05.6440,-0.11,0.24,-0.31
2019-04-04 17:6:05.7400,0.04,0.05,0.24
2019-04-04 17:6:05.8380,-0.02,-0.0,0.3
2019-04-04 17:6:05.9330,-0.03,-0.08,0.14
2019-04-04 17:6:06.0060,-0.08,-0.06,-0.22
2019-04-04 17:6:06.0960,-0.07,0.13,-0.44
2019-04-04 17:6:06.1870,0.2,0.11,0.07
2019-04-04 17:6:06.2780,0.05,0.05,0.09
2019-04-04 17:6:06.3680,0.04,-0.07,0.28
2019-04-04 17:6:06.4580,0.15,-0.25,0.02
2019-04-04 17:6:06.5490,-0.02,-0.06,-0.22
2019-04-04 17:6:06.6440,-0.0,0.08,-0.22
2019-04-04 17:6:06.7460,-0.09,0.18,-0.07
2019-04-04 17:6:06.8400,0.03,0.05,0.36
2019-04-04 17:6:06.9110,-0.11,0.03,0.25
2019-04-04 17:6:07.0020,-0.04,-0.13,0.1
2019-04-04 17:6:07.0930,-0.11,-0.05,-0.25
2019-04-04 17:6:07.1830,0.06,0.0,-0.32
2019-04-04 17:6:07.2740,0.13,0.13,-0.09
2019-04-04 17:6:07.3640,0.04,0.04,0.18
2019-04-04 17:6:07.4550,-0.01,-0.11,0.29
2019-04-04 17:6:07.5530,0.05,-0.15,0.1
2019-04-04 17:6:07.6500,-0.08,-0.01,-0.24
2019-04-04 17:6:07.7470,-0.01,0.09,-0.18
2019-04-04 17:6:07.8170,-0.03,0.14,-0.01
2019-04-04 17:6:07.9080,0.0,0.01,0.33
2019-04-04 17:6:07.9980,-0.06,-0.01,0.21
2019-04-04 17:6:08.0890,-0.06,-0.05,0.06
2019-04-04 17:6:08.1790,-0.03,0.03,-0.11
2019-04-04 17:6:08.2700,0.01,0.15,-0.59
2019-04-04 17:6:08.3600,0.14,0.06,0.18
2019-04-04 17:6:08.4560,0.04,-0.05,0.25
2019-04-04 17:6:08.5580,-0.0,-0.11,0.31
2019-04-04 17:6:08.6500,-0.06,-0.1,-0.04
2019-04-04 17:6:08.7230,-0.08,-0.09,-0.37
2019-04-04 17:6:08.8130,-0.13,0.11,-0.52
2019-04-04 17:6:08.9040,0.0,0.11,0.1
2019-04-04 17:6:08.9940,0.07,-0.05,0.39
2019-04-04 17:6:09.0850,-0.04,-0.02,0.19
2019-04-04 17:6:09.1750,-0.07,-0.02,-0.04
2019-04-04 17:6:09.2660,0.03,0.03,-0.21
2019-04-04 17:6:09.3630,0.1,0.19,-0.32
2019-04-04 17:6:09.4610,0.11,0.04,0.14
2019-04-04 17:6:09.5560,0.05,-0.08,0.26
2019-04-04 17:6:09.6280,0.04,-0.16,0.2
2019-04-04 17:6:09.7190,-0.01,-0.04,-0.16
2019-04-04 17:6:09.8090,0.07,0.02,-0.17
2019-04-04 17:6:09.9000,-0.12,0.16,-0.4
2019-04-04 17:6:09.9910,-0.01,0.05,0.27
2019-04-04 17:6:10.0810,-0.04,-0.01,0.25
2019-04-04 17:6:10.1720,-0.07,-0.06,0.14
2019-04-04 17:6:10.2680,-0.06,0.0,-0.22
2019-04-04 17:6:10.3680,-0.02,0.08,-0.43
2019-04-04 17:6:10.4610,0.15,0.11,0.02
2019-04-04 17:6:10.5340,0.14,-0.04,0.11
2019-04-04 17:6:10.6240,0.04,-0.06,0.34
2019-04-04 17:6:10.7150,0.02,-0.1,0.08
2019-04-04 17:6:10.8060,-0.12,-0.01,-0.26
2019-04-04 17:6:10.8960,-0.07,0.07,-0.33
2019-04-04 17:6:10.9870,-0.07,0.19,-0.08
2019-04-04 17:6:11.0770,0.07,0.03,0.31
2019-04-04 17:6:11.1740,0.0,0.04,0.19
2019-04-04 17:6:11.2720,-0.02,0.04,0.14
2019-04-04 17:6:11.3680,0.0,0.09,-0.09
2019-04-04 17:6:11.4390,-0.0,0.18,-0.44
2019-04-04 17:6:11.5300,0.09,0.16,0.08
2019-04-04 17:6:11.6210,0.02,0.03,0.11
2019-04-04 17:6:11.7110,0.07,-0.11,0.2
2019-04-04 17:6:11.8020,-0.02,-0.03,-0.02
2019-04-04 17:6:11.8920,-0.03,0.12,-0.05
2019-04-04 17:6:11.9830,0.07,0.21,-0.18
2019-04-04 17:6:12.0780,-0.08,0.25,-0.05
2019-04-04 17:6:12.1790,-0.04,0.16,0.04
2019-04-04 17:6:12.2740,-0.06,0.1,-0.0
2019-04-04 17:6:12.3450,-0.01,0.06,0.02
2019-04-04 17:6:12.4360,-0.06,0.09,-0.1
2019-04-04 17:6:12.5260,0.03,0.07,-0.03
2019-04-04 17:6:12.6170,0.01,0.03,0.09
2019-04-04 17:6:12.7070,-0.04,0.03,0.02
2019-04-04 17:6:12.7980,-0.02,0.03,-0.02
2019-04-04 17:6:12.8880,0.01,-0.01,0.0
2019-04-04 17:6:12.9860,-0.0,0.02,-0.02
2019-04-04 17:6:13.0840,-0.01,0.01,-0.0
2019-04-04 17:6:13.1790,0.01,0.01,0.01
2019-04-04 17:6:13.2510,0.02,-0.02,-0.01
2019-04-04 17:6:13.3410,0.02,-0.0,-0.01
2019-04-04 17:6:13.4320,0.01,-0.0,0.03
2019-04-04 17:6:13.5220,-0.01,-0.0,-0.0
2019-04-04 17:6:13.6130,-0.0,-0.0,0.0
2019-04-04 17:6:13.7030,0.02,-0.01,0.02
2019-04-04 17:6:13.7940,-0.0,0.0,-0.0
2019-04-04 17:6:13.8900,0.0,0.0,0.03
2019-04-04 17:6:13.9890,0.0,-0.02,0.02
2019-04-04 17:6:14.0850,-0.01,-0.01,-0.03
2019-04-04 17:6:14.1560,0.0,0.0,0.0
2019-04-04 17:6:14.2470,-0.01,0.01,0.03
2019-04-04 17:6:14.3370,0.01,-0.02,-0.02
2019-04-04 17:6:14.4280,0.01,-0.03,0.01
2019-04-04 17:6:14.5180,-0.0,-0.01,-0.01
2019-04-04 17:6:14.6090,-0.01,-0.01,-0.0
2019-04-04 17:6:14.7000,0.0,0.0,0.01
2019-04-04 17:6:14.7990,-0.01,-0.01,-0.0
2019-04-04 17:6:14.8950,0.0,-0.0,0.01
2019-04-04 17:6:14.9900,0.02,-0.01,0.02
2019-04-04 17:6:15.0620,-0.0,-0.0,-0.0
2019-04-04 17:6:15.1520,-0.01,-0.01,-0.02
