time,ax,ay,az
2019-04-04 16:49:31.9970,-0.01,-0.02,-0.02
2019-04-04 16:49:32.0810,0.02,-0.01,-0.03
2019-04-04 16:49:32.1740,-0.03,0.02,-0.03
2019-04-04 16:49:32.2630,-0.01,-0.01,-0.02
2019-04-04 16:49:32.3530,0.0,-0.01,0.02
2019-04-04 16:49:32.4440,-0.01,0.02,0.05
2019-04-04 16:49:32.5340,0.0,0.03,0.02
2019-04-04 16:49:32.6300,-0.05,-0.01,-0.07
2019-04-04 16:49:32.7280,0.07,-0.02,0.01
2019-04-04 16:49:32.8060,0.01,-0.0,0.05
2019-04-04 16:49:32.8970,0.02,-0.06,0.03
2019-04-04 16:49:32.9870,-0.03,0.02,0.02
2019-04-04 16:49:33.0790,-0.02,-0.0,0.0
2019-04-04 16:49:33.1680,-0.0,0.0,-0.01
2019-04-04 16:49:33.2590,-0.01,0.01,0.02
2019-04-04 16:49:33.3490,0.01,-0.02,0.0
2019-04-04 16:49:33.4400,0.01,0.01,-0.03
2019-04-04 16:49:33.5340,-0.02,0.01,0.02
2019-04-04 16:49:33.6340,0.01,0.0,-0.07
2019-04-04 16:49:33.7120,0.04,0.03,0.01
2019-04-04 16:49:33.8020,-0.0,0.0,0.05
2019-04-04 16:49:33.8930,-0.01,-0.01,-0.02
2019-04-04 16:49:33.9850,-0.03,0.01,0.01
2019-04-04 16:49:34.0740,-0.02,0.01,-0.0
2019-04-04 16:49:34.1640,0.01,-0.02,-0.01
2019-04-04 16:49:34.2550,0.04,-0.01,-0.03
2019-04-04 16:49:34.3450,0.03,-0.02,0.02
2019-04-04 16:49:34.4380,-0.0,0.01,0.0
2019-04-04 16:49:34.5390,-0.06,0.04,0.0
2019-04-04 16:49:34.6170,-0.07,0.02,-0.04
2019-04-04 16:49:34.7080,0.06,0.03,-0.04
2019-04-04 16:49:34.7980,-0.0,-0.0,0.07
2019-04-04 16:49:34.8910,0.0,-0.01,-0.0
2019-04-04 16:49:34.9790,0.01,-0.0,0.04
2019-04-04 16:49:35.0700,-0.02,-0.02,0.06
2019-04-04 16:49:35.1600,-0.0,-0.0,-0.05
2019-04-04 16:49:35.2510,0.0,-0.01,-0.0
2019-04-04 16:49:35.3440,0.01,0.0,0.02
2019-04-04 16:49:35.4450,-0.01,0.01,0.04
2019-04-04 16:49:35.5230,-0.05,-0.01,0.01
2019-04-04 16:49:35.6130,-0.03,0.02,-0.11
2019-04-04 16:49:35.7040,0.05,-0.0,0.03
2019-04-04 16:49:35.7960,0.01,-0.02,0.07
2019-04-04 16:49:35.8850,0.01,-0.0,-0.0
2019-04-04 16:49:35.9760,-0.04,0.0,0.06
2019-04-04 16:49:36.0660,-0.03,-0.0,-0.01
2019-04-04 16:49:36.1570,0.01,-0.01,-0.02
2019-04-04 16:49:36.2520,0.02,-0.01,-0.01
2019-04-04 16:49:36.3530,-0.0,0.01,0.01
2019-04-04 16:49:36.4280,-0.03,0.01,-0.01
2019-04-04 16:49:36.5190,-0.1,0.04,-0.07
2019-04-04 16:49:36.6100,0.12,0.02,-0.04
2019-04-04 16:49:36.7020,-0.04,-0.02,0.13
2019-04-04 16:49:36.8020,0.03,-0.03,0.01
2019-04-04 16:49:36.8810,-0.0,0.04,-0.02
2019-04-04 16:49:36.9720,-0.02,0.0,0.02
2019-04-04 16:49:37.0620,-0.03,-0.03,0.0
2019-04-04 16:49:37.1540,0.05,-0.04,-0.02
2019-04-04 16:49:37.2580,0.06,0.06,-0.1
2019-04-04 16:49:37.3340,0.06,-0.25,0.1
2019-04-04 16:49:37.4250,-0.02,-0.08,-0.03
2019-04-04 16:49:37.5150,-0.0,-0.02,0.17
2019-04-04 16:49:37.6080,-0.09,0.02,0.02
2019-04-04 16:49:37.6960,-0.03,0.03,0.01
2019-04-04 16:49:37.7870,-0.05,-0.07,0.23
2019-04-04 16:49:37.8770,0.06,-0.18,0.37
2019-04-04 16:49:37.9680,-0.12,-0.29,-0.2
2019-04-04 16:49:38.0630,-0.08,-0.26,-0.22
2019-04-04 16:49:38.1610,-0.09,-0.11,-0.14
2019-04-04 16:49:38.2400,0.12,-0.2,-0.15
2019-04-04 16:49:38.3300,-0.04,0.01,0.22
2019-04-04 16:49:38.4210,-0.16,0.26,-0.04
2019-04-04 16:49:38.5130,0.28,-0.1,0.25
2019-04-04 16:49:38.6020,-0.06,0.09,0.08
2019-04-04 16:49:38.6920,-0.03,-0.1,0.24
2019-04-04 16:49:38.7830,-0.06,-0.11,0.01
2019-04-04 16:49:38.8730,-0.01,-0.1,-0.14
2019-04-04 16:49:38.9660,-0.13,-0.12,0.13
2019-04-04 16:49:39.0680,0.03,-0.01,-0.02
2019-04-04 16:49:39.1450,0.12,-0.01,0.06
2019-04-04 16:49:39.2360,0.04,-0.08,0.15
2019-04-04 16:49:39.3260,-0.04,0.02,-0.1
2019-04-04 16:49:39.4190,-0.15,0.04,-0.15
2019-04-04 16:49:39.5070,-0.04,0.12,0.11
2019-04-04 16:49:39.5980,0.06,-0.03,0.1
2019-04-04 16:49:39.6880,0.02,-0.11,0.15
2019-04-04 16:49:39.7790,0.01,-0.15,0.07
2019-04-04 16:49:39.8730,0.01,-0.01,-0.17
2019-04-04 16:49:39.9720,-0.02,-0.04,-0.07
2019-04-04 16:49:40.0510,-0.07,0.0,0.05
2019-04-04 16:49:40.1410,0.0,0.02,0.26
2019-04-04 16:49:40.2320,0.04,-0.1,0.21
2019-04-04 16:49:40.3240,0.04,-0.11,-0.08
2019-04-04 16:49:40.4130,0.03,0.04,-0.14
2019-04-04 16:49:40.5030,-0.09,0.15,-0.24
2019-04-04 16:49:40.5940,0.0,0.03,0.05
2019-04-04 16:49:40.6840,-0.02,-0.05,0.22
2019-04-04 16:49:40.7780,0.09,-0.06,-0.0
2019-04-04 16:49:40.8810,0.06,-0.02,-0.19
2019-04-04 16:49:40.9560,0.05,0.04,-0.2
2019-04-04 16:49:41.0470,-0.02,0.1,-0.06
2019-04-04 16:49:41.1380,0.09,0.07,0.11
2019-04-04 16:49:41.2300,0.06,-0.1,0.19
2019-04-04 16:49:41.3190,0.05,-0.21,-0.05
2019-04-04 16:49:41.4090,0.02,0.07,-0.3
2019-04-04 16:49:41.5000,-0.08,-0.0,-0.11
2019-04-04 16:49:41.5900,0.03,0.14,-0.31
2019-04-04 16:49:41.6860,-0.04,-0.03,0.23
2019-04-04 16:49:41.7860,-0.05,-0.13,0.19
2019-04-04 16:49:41.8620,0.04,-0.01,-0.14
2019-04-04 16:49:41.9530,-0.03,-0.01,-0.1
2019-04-04 16:49:42.0430,-0.01,0.06,-0.11
2019-04-04 16:49:42.1360,0.01,0.04,0.14
2019-04-04 16:49:42.2240,0.02,-0.05,0.25
2019-04-04 16:49:42.3150,0.03,-0.05,-0.01
2019-04-04 16:49:42.4050,-0.01,0.02,-0.04
2019-04-04 16:49:42.4960,-0.2,0.11,-0.05
2019-04-04 16:49:42.5910,0.01,0.07,0.04
2019-04-04 16:49:42.6920,0.0,-0.07,0.21
2019-04-04 16:49:42.7680,0.04,-0.08,0.06
2019-04-04 16:49:42.8580,0.03,0.02,-0.37
2019-04-04 16:49:42.9480,0.13,0.01,-0.4
2019-04-04 16:49:43.0410,0.09,0.07,-0.04
2019-04-04 16:49:43.1300,0.06,0.06,0.3
2019-04-04 16:49:43.2200,0.02,-0.01,0.3
2019-04-04 16:49:43.3110,-0.08,-0.02,0.05
2019-04-04 16:49:43.4010,-0.05,-0.02,-0.13
2019-04-04 16:49:43.4960,-0.2,0.08,-0.18
2019-04-04 16:49:43.5950,-0.04,0.01,0.06
2019-04-04 16:49:43.6730,0.02,-0.12,0.1
2019-04-04 16:49:43.7640,-0.02,0.03,-0.16
2019-04-04 16:49:43.8540,0.01,0.05,0.04
2019-04-04 16:49:43.9470,-0.1,0.07,0.18
2019-04-04 16:49:44.0350,-0.04,0.03,0.18
2019-04-04 16:49:44.1260,0.11,0.03,0.18
2019-04-04 16:49:44.2160,0.01,-0.08,0.12
2019-04-04 16:49:44.3070,-0.03,-0.03,-0.26
2019-04-04 16:49:44.4020,-0.01,0.1,-0.14
2019-04-04 16:49:44.5010,0.04,0.07,-0.05
2019-04-04 16:49:44.5790,0.06,-0.04,0.17
2019-04-04 16:49:44.6690,-0.02,-0.02,-0.02
2019-04-04 16:49:44.7600,-0.02,-0.06,0.05
2019-04-04 16:49:44.8520,0.06,0.01,-0.17
2019-04-04 16:49:44.9410,0.03,0.05,-0.09
2019-04-04 16:49:45.0320,0.09,0.03,0.09
2019-04-04 16:49:45.1220,0.07,-0.09,0.14
2019-04-04 16:49:45.2130,0.02,-0.07,0.07
2019-04-04 16:49:45.3080,-0.1,0.02,-0.11
2019-04-04 16:49:45.4080,-0.14,0.16,-0.22
2019-04-04 16:49:45.4840,0.04,0.02,0.04
2019-04-04 16:49:45.5750,0.04,-0.09,0.21
2019-04-04 16:49:45.6660,-0.0,-0.04,-0.12
2019-04-04 16:49:45.7580,0.06,0.04,0.01
2019-04-04 16:49:45.8470,-0.03,0.1,-0.1
2019-04-04 16:49:45.9370,0.01,0.1,0.06
2019-04-04 16:49:46.0280,0.04,-0.03,0.25
2019-04-04 16:49:46.1180,0.05,-0.13,0.07
2019-04-04 16:49:46.2130,-0.02,0.06,-0.27
2019-04-04 16:49:46.3110,-0.07,0.01,-0.18
2019-04-04 16:49:46.3900,-0.19,0.1,-0.04
2019-04-04 16:49:46.4800,0.02,-0.02,0.21
2019-04-04 16:49:46.5710,0.0,-0.16,0.18
2019-04-04 16:49:46.6630,-0.09,-0.13,-0.02
2019-04-04 16:49:46.7520,-0.08,-0.07,-0.06
2019-04-04 16:49:46.8430,0.07,0.09,0.07
2019-04-04 16:49:46.9330,0.01,0.01,0.22
2019-04-04 16:49:47.0240,0.01,-0.05,0.24
2019-04-04 16:49:47.1170,-0.02,-0.02,-0.0
2019-04-04 16:49:47.2190,-0.08,-0.01,-0.13
2019-04-04 16:49:47.2960,-0.05,0.13,-0.42
2019-04-04 16:49:47.3860,0.07,0.07,-0.08
