time,ax,ay,az
2019-04-04 16:43:53.9300,-0.02,-0.02,0.06
2019-04-04 16:43:54.0200,0.01,0.02,-0.07
2019-04-04 16:43:54.1110,0.0,0.01,-0.02
2019-04-04 16:43:54.2010,0.02,0.01,0.02
2019-04-04 16:43:54.2920,0.01,-0.01,0.0
2019-04-04 16:43:54.3830,-0.0,-0.01,0.03
2019-04-04 16:43:54.4730,-0.02,-0.02,0.04
2019-04-04 16:43:54.5640,-0.04,-0.02,0.0
2019-04-04 16:43:54.6540,-0.04,0.0,0.01
2019-04-04 16:43:54.7450,-0.03,0.01,0.01
2019-04-04 16:43:54.8350,-0.02,0.03,0.05
2019-04-04 16:43:54.9260,-0.05,0.01,-0.02
2019-04-04 16:43:55.0160,-0.05,0.03,0.03
2019-04-04 16:43:55.1070,-0.01,0.04,-0.02
2019-04-04 16:43:55.1970,0.04,0.03,-0.01
2019-04-04 16:43:55.2880,0.05,0.02,-0.0
2019-04-04 16:43:55.3790,0.06,0.01,-0.01
2019-04-04 16:43:55.4690,0.06,0.01,0.02
2019-04-04 16:43:55.5600,0.06,-0.0,-0.01
