time,ax,ay,az
0,0.03,0.03,0.0
0.09,0.03,0.03,0.0
0.181,0.03,0.03,0.0
0.271,0.03,0.03,0.0
0.367,0.03,0.03,0.0
0.464,0.03,0.03,0.0
0.56,0.03,0.03,0.0
0.634,0.03,0.03,0.0
0.726,0.03,0.03,0.0
0.815,0.03,0.03,0.0
0.905,0.03,0.03,0.0
0.996,0.03,0.03,0.0
1.086,0.03,0.03,0.0
1.177,0.03,0.03,0.0
1.273,0.03,0.03,0.0
1.371,0.03,0.03,0.0
1.464,0.03,0.03,0.0
1.541,0.03,0.03,0.0
1.632,0.03,0.03,0.0
1.72,0.03,0.03,0.0
1.811,0.03,0.03,0.0
1.901,0.03,0.03,0.0
1.992,0.03,0.03,0.0
2.082,0.03,0.03,0.0
2.179,0.03,0.03,0.0
2.276,0.03,0.03,0.0
2.373,0.03,0.03,0.0
2.445,0.03,0.03,0.0
2.536,0.03,0.03,0.0
2.626,0.03,0.03,0.0
2.716,0.03,0.03,0.0
2.807,0.03,0.03,0.0
2.897,0.03,0.03,0.0
2.988,0.03,0.03,0.0
3.083,0.03,0.03,0.0
3.184,0.03,0.03,0.0
3.277,0.03,0.03,0.0
3.351,0.03,0.03,0.0
3.443,0.03,0.03,0.0
3.531,0.03,0.03,0.0
3.622,0.03,0.03,0.0
3.712,0.03,0.03,0.0
3.803,0.03,0.03,0.0
3.893,0.03,0.03,0.0
3.991,0.03,0.03,0.0
4.086,0.03,0.03,0.0
4.186,0.03,0.03,0.0
4.257,0.03,0.03,0.0
4.347,0.03,0.03,0.0
4.437,0.03,0.03,0.0
4.527,0.03,0.03,0.0
4.618,0.03,0.03,0.0
4.709,0.03,0.03,0.0
4.799,0.03,0.03,0.0
4.895,0.03,0.03,0.0
4.993,0.03,0.03,0.0
5.089,0.03,0.03,0.0
5.162,0.03,0.03,0.0
5.253,0.03,0.03,0.0
5.342,0.03,0.03,0.0
5.433,0.03,0.03,0.0
5.524,0.03,0.03,0.0
5.614,0.03,0.03,0.0
5.705,0.03,0.03,0.0
5.801,0.03,0.03,0.0
5.898,0.03,0.03,0.0
5.993,0.03,0.03,0.0
6.068,0.03,0.03,0.0
6.159,0.03,0.03,0.0
6.248,0.03,0.03,0.0
6.339,0.03,0.03,0.0
6.429,0.03,0.03,0.0
6.52,0.03,0.03,0.0
6.61,0.03,0.03,0.0
6.706,0.03,0.03,0.0
6.804,0.03,0.03,0.0
6.897,0.03,0.03,0.0
6.974,0.03,0.03,0.0
7.064,0.03,0.03,0.0
7.154,0.03,0.03,0.0
7.244,0.03,0.03,0.0
7.335,0.03,0.03,0.0
7.425,0.03,0.03,0.0
7.516,0.03,0.03,0.0
7.606,0.03,0.03,0.0
7.719,0.03,0.03,0.0
7.806,0.03,0.03,0.0
7.879,0.03,0.03,0.0
7.971,0.03,0.03,0.0
8.059,0.03,0.03,0.0
8.15,0.03,0.03,0.0
8.24,0.03,0.03,0.0
8.331,0.03,0.03,0.0
8.421,0.03,0.03,0.0
8.52,0.03,0.03,0.0
8.614,0.03,0.03,0.0
8.711,0.03,0.03,0.0
8.784,0.03,0.03,0.0
8.876,0.03,0.03,0.0
8.965,0.03,0.03,0.0
9.056,0.03,0.03,0.0
9.146,0.03,0.03,0.0
9.237,0.03,0.03,0.0
9.327,0.03,0.03,0.0
9.424,0.03,0.03,0.0
9.52,0.03,0.03,0.0
9.612,0.03,0.03,0.0
9.69,0.03,0.03,0.0
9.781,0.03,0.03,0.0
9.87,0.03,0.03,0.0
9.961,0.03,0.03,0.0
10.052,0.03,0.03,0.0
10.142,0.03,0.03,0.0
10.233,0.03,0.03,0.0
10.329,0.03,0.03,0.0
10.429,0.03,0.03,0.0
10.521,0.03,0.03,0.0
10.596,0.03,0.03,0.0
10.687,0.03,0.03,0.0
10.776,0.03,0.03,0.0
10.866,0.03,0.03,0.0
10.957,0.03,0.03,0.0
11.048,0.03,0.03,0.0
11.138,0.03,0.03,0.0
11.234,0.03,0.03,0.0
11.331,0.03,0.03,0.0
11.429,0.03,0.03,0.0
11.501,0.03,0.03,0.0
11.592,0.03,0.03,0.0
11.682,0.03,0.03,0.0
11.772,0.03,0.03,0.0
11.863,0.03,0.03,0.0
11.953,0.03,0.03,0.0
12.044,0.03,0.03,0.0
12.139,0.03,0.03,0.0
12.238,0.03,0.03,0.0
12.333,0.03,0.03,0.0
12.406,0.03,0.03,0.0
12.497,0.03,0.03,0.0
12.587,0.03,0.03,0.0
12.678,0.03,0.03,0.0
12.768,0.03,0.03,0.0
12.859,0.03,0.03,0.0
12.949,0.03,0.03,0.0
13.048,0.03,0.03,0.0
13.144,0.03,0.03,0.0
13.238,0.03,0.03,0.0
13.312,0.03,0.03,0.0
13.402,0.03,0.03,0.0
13.493,0.03,0.03,0.0
13.583,0.03,0.03,0.0
13.674,0.03,0.03,0.0
13.764,0.03,0.03,0.0
13.855,0.03,0.03,0.0
13.953,0.03,0.03,0.0
14.05,0.03,0.03,0.0
14.145,0.03,0.03,0.0
14.217,0.03,0.03,0.0
14.308,0.03,0.03,0.0
14.398,0.03,0.03,0.0
14.489,0.03,0.03,0.0
14.579,0.03,0.03,0.0
14.67,0.03,0.03,0.0
14.761,0.03,0.03,0.0
14.86,0.03,0.03,0.0
14.957,0.03,0.03,0.0
15.05,0.03,0.03,0.0
15.123,0.03,0.03,0.0
15.213,0.03,0.03,0.0
15.304,0.03,0.03,0.0
15.395,0.03,0.03,0.0
15.485,0.03,0.03,0.0
15.576,0.03,0.03,0.0
15.666,0.03,0.03,0.0
15.764,0.03,0.03,0.0
15.86,0.03,0.03,0.0
15.957,0.03,0.03,0.0
16.028,0.03,0.03,0.0
16.119,0.03,0.03,0.0
16.21,0.03,0.03,0.0
16.3,0.03,0.03,0.0
16.391,0.03,0.03,0.0
16.481,0.03,0.03,0.0
16.572,0.03,0.03,0.0
16.67,0.03,0.03,0.0
16.765,0.03,0.03,0.0
16.86,0.03,0.03,0.0
16.934,0.03,0.03,0.0
17.025,0.03,0.03,0.0
17.115,0.03,0.03,0.0
17.206,0.03,0.03,0.0
17.296,0.03,0.03,0.0
17.387,0.03,0.03,0.0
17.477,0.03,0.03,0.0
17.575,0.03,0.03,0.0
17.673,0.03,0.03,0.0
17.766,0.03,0.03,0.0
17.841,0.03,0.03,0.0
17.93,0.03,0.03,0.0
18.021,0.03,0.03,0.0
18.111,0.03,0.03,0.0
18.202,0.03,0.03,0.0
18.292,0.03,0.03,0.0
18.383,0.03,0.03,0.0
18.481,0.03,0.03,0.0
18.581,0.03,0.03,0.0
18.672,0.03,0.03,0.0
18.745,0.03,0.03,0.0
18.836,0.03,0.03,0.0
18.926,0.03,0.03,0.0
19.017,0.03,0.03,0.0
19.107,0.03,0.03,0.0
19.198,0.03,0.03,0.0
19.289,0.03,0.03,0.0
19.385,0.03,0.03,0.0
19.483,0.03,0.03,0.0
19.578,0.03,0.03,0.0
19.651,0.03,0.03,0.0
19.741,0.03,0.03,0.0
19.832,0.03,0.03,0.0
19.923,0.03,0.03,0.0
20.013,0.03,0.03,0.0
20.103,0.03,0.03,0.0
20.194,0.03,0.03,0.0
20.289,0.03,0.03,0.0
20.391,0.03,0.03,0.0
20.485,0.03,0.03,0.0
20.556,0.03,0.03,0.0
20.647,0.03,0.03,0.0
20.738,0.03,0.03,0.0
20.828,0.03,0.03,0.0
20.919,0.03,0.03,0.0
21.009,0.03,0.03,0.0
21.1,0.03,0.03,0.0
21.198,0.03,0.03,0.0
21.295,0.03,0.03,0.0
21.392,0.03,0.03,0.0
21.462,0.03,0.03,0.0
21.553,0.03,0.03,0.0
21.643,0.03,0.03,0.0
21.734,0.03,0.03,0.0
21.824,0.03,0.03,0.0
21.915,0.03,0.03,0.0
22.005,0.03,0.03,0.0
22.101,0.03,0.03,0.0
22.203,0.03,0.03,0.0
22.295,0.03,0.03,0.0
22.368,0.03,0.03,0.0
22.458,0.03,0.03,0.0
22.549,0.03,0.03,0.0
22.639,0.03,0.03,0.0
22.73,0.03,0.03,0.0
22.82,0.03,0.03,0.0
22.911,0.03,0.03,0.0
23.008,0.03,0.03,0.0
23.106,0.03,0.03,0.0
23.201,0.03,0.03,0.0
23.273,0.03,0.03,0.0
23.364,0.03,0.03,0.0
23.454,0.03,0.03,0.0
23.545,0.03,0.03,0.0
23.636,0.03,0.03,0.0
23.726,0.03,0.03,0.0
23.817,0.03,0.03,0.0
23.913,0.03,0.03,0.0
24.013,0.03,0.03,0.0
24.106,0.03,0.03,0.0
24.179,0.03,0.03,0.0
24.269,0.03,0.03,0.0
24.36,0.03,0.03,0.0
24.451,0.03,0.03,0.0
24.541,0.03,0.03,0.0
24.632,0.03,0.03,0.0
24.722,0.03,0.03,0.0
24.819,0.03,0.03,0.0
24.917,0.03,0.03,0.0
25.013,0.03,0.03,0.0
25.084,0.03,0.03,0.0
25.175,0.03,0.03,0.0
25.266,0.03,0.03,0.0
25.356,0.03,0.03,0.0
25.447,0.03,0.03,0.0
25.537,0.03,0.03,0.0
25.628,0.03,0.03,0.0
25.723,0.03,0.03,0.0
25.824,0.03,0.03,0.0
25.919,0.03,0.03,0.0
25.99,0.03,0.03,0.0
26.081,0.03,0.03,0.0
26.171,0.03,0.03,0.0
26.262,0.03,0.03,0.0
26.352,0.03,0.03,0.0
26.443,0.03,0.03,0.0
26.533,0.03,0.03,0.0
26.631,0.03,0.03,0.0
26.729,0.03,0.03,0.0
26.824,0.03,0.03,0.0
26.896,0.03,0.03,0.0
26.986,0.03,0.03,0.0
27.077,0.03,0.03,0.0
27.167,0.03,0.03,0.0
27.258,0.03,0.03,0.0
27.348,0.03,0.03,0.0
27.439,0.03,0.03,0.0
27.535,0.03,0.03,0.0
27.634,0.03,0.03,0.0
27.73,0.03,0.03,0.0
27.801,0.03,0.03,0.0
27.892,0.03,0.03,0.0
27.982,0.03,0.03,0.0
28.073,0.03,0.03,0.0
28.163,0.03,0.03,0.0
28.254,0.03,0.03,0.0
28.345,0.03,0.03,0.0
28.444,0.03,0.03,0.0
28.54,0.03,0.03,0.0
28.635,0.03,0.03,0.0
28.707,0.03,0.03,0.0
28.797,0.03,0.03,0.0
