time,ax,ay,az
0,-0.03,-0.0,-0.0
0.091,-0.03,-0.0,-0.0
0.181,-0.03,-0.0,-0.0
0.272,-0.03,-0.0,-0.0
0.362,-0.03,-0.0,-0.0
0.458,-0.03,-0.0,-0.0
0.543,-0.03,-0.0,-0.0
0.634,-0.03,-0.0,-0.0
0.725,-0.03,-0.0,-0.0
0.815,-0.03,-0.0,-0.0
0.906,-0.03,-0.0,-0.0
0.996,-0.03,-0.0,-0.0
1.087,-0.03,-0.0,-0.0
1.177,-0.03,-0.0,-0.0
1.27,-0.03,-0.0,-0.0
1.364,-0.03,-0.0,-0.0
1.449,-0.03,-0.0,-0.0
1.54,-0.03,-0.0,-0.0
1.63,-0.03,-0.0,-0.0
1.721,-0.03,-0.0,-0.0
1.811,-0.03,-0.0,-0.0
1.902,-0.03,-0.0,-0.0
1.992,-0.03,-0.0,-0.0
2.083,-0.03,-0.0,-0.0
2.176,-0.03,-0.0,-0.0
2.271,-0.03,-0.0,-0.0
2.355,-0.03,-0.0,-0.0
2.445,-0.03,-0.0,-0.0
2.536,-0.03,-0.0,-0.0
2.626,-0.03,-0.0,-0.0
2.717,-0.03,-0.0,-0.0
2.807,-0.03,-0.0,-0.0
2.898,-0.03,-0.0,-0.0
2.989,-0.03,-0.0,-0.0
3.08,-0.03,-0.0,-0.0
3.174,-0.03,-0.0,-0.0
3.26,-0.03,-0.0,-0.0
3.351,-0.03,-0.0,-0.0
3.441,-0.03,-0.0,-0.0
3.532,-0.03,-0.0,-0.0
3.622,-0.03,-0.0,-0.0
3.713,-0.03,-0.0,-0.0
3.804,-0.03,-0.0,-0.0
3.894,-0.03,-0.0,-0.0
3.99,-0.03,-0.0,-0.0
4.077,-0.03,-0.0,-0.0
4.166,-0.03,-0.0,-0.0
4.257,-0.03,-0.0,-0.0
4.347,-0.03,-0.0,-0.0
4.438,-0.03,-0.0,-0.0
4.528,-0.03,-0.0,-0.0
4.619,-0.03,-0.0,-0.0
4.709,-0.03,-0.0,-0.0
4.8,-0.03,-0.0,-0.0
4.896,-0.03,-0.0,-0.0
4.986,-0.03,-0.0,-0.0
5.072,-0.03,-0.0,-0.0
5.162,-0.03,-0.0,-0.0
5.253,-0.03,-0.0,-0.0
5.343,-0.03,-0.0,-0.0
5.434,-0.03,-0.0,-0.0
5.524,-0.03,-0.0,-0.0
5.615,-0.03,-0.0,-0.0
5.706,-0.03,-0.0,-0.0
5.796,-0.03,-0.0,-0.0
5.892,-0.03,-0.0,-0.0
5.977,-0.03,-0.0,-0.0
6.068,-0.03,-0.0,-0.0
6.158,-0.03,-0.0,-0.0
6.248,-0.03,-0.0,-0.0
6.339,-0.03,-0.0,-0.0
6.43,-0.03,-0.0,-0.0
6.52,-0.03,-0.0,-0.0
6.611,-0.03,-0.0,-0.0
6.701,-0.03,-0.0,-0.0
6.797,-0.03,-0.0,-0.0
6.883,-0.03,-0.0,-0.0
6.973,-0.03,-0.0,-0.0
7.064,-0.03,-0.0,-0.0
7.154,-0.03,-0.0,-0.0
7.245,-0.03,-0.0,-0.0
7.335,-0.03,-0.0,-0.0
7.426,-0.03,-0.0,-0.0
7.516,-0.03,-0.0,-0.0
7.61,-0.03,-0.0,-0.0
7.704,-0.03,-0.0,-0.0
7.788,-0.03,-0.0,-0.0
7.879,-0.03,-0.0,-0.0
7.969,-0.03,-0.0,-0.0
8.06,-0.03,-0.0,-0.0
8.15,-0.03,-0.0,-0.0
8.241,-0.03,-0.0,-0.0
8.332,-0.03,-0.0,-0.0
8.422,-0.03,-0.0,-0.0
8.515,-0.03,-0.0,-0.0
8.61,-0.03,-0.0,-0.0
8.694,-0.03,-0.0,-0.0
8.784,-0.03,-0.0,-0.0
8.875,-0.03,-0.0,-0.0
8.965,-0.03,-0.0,-0.0
9.056,-0.03,-0.0,-0.0
9.147,-0.03,-0.0,-0.0
9.237,-0.03,-0.0,-0.0
9.328,-0.03,-0.0,-0.0
9.423,-0.03,-0.0,-0.0
9.517,-0.03,-0.0,-0.0
9.614,-0.03,-0.0,-0.0
9.69,-0.03,-0.0,-0.0
9.781,-0.03,-0.0,-0.0
9.871,-0.03,-0.0,-0.0
9.962,-0.03,-0.0,-0.0
10.052,-0.03,-0.0,-0.0
10.143,-0.03,-0.0,-0.0
10.233,-0.03,-0.0,-0.0
10.329,-0.03,-0.0,-0.0
10.423,-0.03,-0.0,-0.0
10.505,-0.03,-0.0,-0.0
10.596,-0.03,-0.0,-0.0
10.686,-0.03,-0.0,-0.0
10.777,-0.03,-0.0,-0.0
10.867,-0.03,-0.0,-0.0
10.958,-0.03,-0.0,-0.0
11.048,-0.03,-0.0,-0.0
11.139,-0.03,-0.0,-0.0
11.232,-0.03,-0.0,-0.0
11.329,-0.03,-0.0,-0.0
11.411,-0.03,-0.0,-0.0
11.501,-0.03,-0.0,-0.0
11.592,-0.03,-0.0,-0.0
11.682,-0.03,-0.0,-0.0
11.773,-0.03,-0.0,-0.0
11.863,-0.03,-0.0,-0.0
11.954,-0.03,-0.0,-0.0
12.044,-0.03,-0.0,-0.0
12.139,-0.03,-0.0,-0.0
12.235,-0.03,-0.0,-0.0
12.316,-0.03,-0.0,-0.0
12.407,-0.03,-0.0,-0.0
12.497,-0.03,-0.0,-0.0
12.588,-0.03,-0.0,-0.0
12.678,-0.03,-0.0,-0.0
12.769,-0.03,-0.0,-0.0
12.859,-0.03,-0.0,-0.0
12.95,-0.03,-0.0,-0.0
13.046,-0.03,-0.0,-0.0
13.141,-0.03,-0.0,-0.0
13.222,-0.03,-0.0,-0.0
13.312,-0.03,-0.0,-0.0
13.403,-0.03,-0.0,-0.0
13.493,-0.03,-0.0,-0.0
13.584,-0.03,-0.0,-0.0
13.675,-0.03,-0.0,-0.0
13.765,-0.03,-0.0,-0.0
13.856,-0.03,-0.0,-0.0
13.951,-0.03,-0.0,-0.0
14.044,-0.03,-0.0,-0.0
14.127,-0.03,-0.0,-0.0
14.218,-0.03,-0.0,-0.0
14.308,-0.03,-0.0,-0.0
14.399,-0.03,-0.0,-0.0
14.49,-0.03,-0.0,-0.0
14.58,-0.03,-0.0,-0.0
14.671,-0.03,-0.0,-0.0
14.762,-0.03,-0.0,-0.0
14.854,-0.03,-0.0,-0.0
14.95,-0.03,-0.0,-0.0
15.033,-0.03,-0.0,-0.0
15.123,-0.03,-0.0,-0.0
15.214,-0.03,-0.0,-0.0
15.305,-0.03,-0.0,-0.0
15.395,-0.03,-0.0,-0.0
15.486,-0.03,-0.0,-0.0
15.576,-0.03,-0.0,-0.0
15.667,-0.03,-0.0,-0.0
15.763,-0.03,-0.0,-0.0
15.856,-0.03,-0.0,-0.0
15.939,-0.03,-0.0,-0.0
16.029,-0.03,-0.0,-0.0
16.12,-0.03,-0.0,-0.0
16.21,-0.03,-0.0,-0.0
16.301,-0.03,-0.0,-0.0
16.391,-0.03,-0.0,-0.0
16.482,-0.03,-0.0,-0.0
16.572,-0.03,-0.0,-0.0
16.67,-0.03,-0.0,-0.0
16.762,-0.03,-0.0,-0.0
16.844,-0.03,-0.0,-0.0
16.935,-0.03,-0.0,-0.0
17.025,-0.03,-0.0,-0.0
17.116,-0.03,-0.0,-0.0
17.206,-0.03,-0.0,-0.0
17.297,-0.03,-0.0,-0.0
17.388,-0.03,-0.0,-0.0
17.478,-0.03,-0.0,-0.0
17.575,-0.03,-0.0,-0.0
17.669,-0.03,-0.0,-0.0
17.75,-0.03,-0.0,-0.0
17.84,-0.03,-0.0,-0.0
17.931,-0.03,-0.0,-0.0
18.021,-0.03,-0.0,-0.0
18.112,-0.03,-0.0,-0.0
18.203,-0.03,-0.0,-0.0
18.293,-0.03,-0.0,-0.0
18.384,-0.03,-0.0,-0.0
18.478,-0.03,-0.0,-0.0
18.574,-0.03,-0.0,-0.0
18.655,-0.03,-0.0,-0.0
18.746,-0.03,-0.0,-0.0
18.837,-0.03,-0.0,-0.0
18.927,-0.03,-0.0,-0.0
19.018,-0.03,-0.0,-0.0
19.108,-0.03,-0.0,-0.0
19.199,-0.03,-0.0,-0.0
19.289,-0.03,-0.0,-0.0
19.387,-0.03,-0.0,-0.0
19.48,-0.03,-0.0,-0.0
19.561,-0.03,-0.0,-0.0
19.652,-0.03,-0.0,-0.0
19.742,-0.03,-0.0,-0.0
19.833,-0.03,-0.0,-0.0
19.923,-0.03,-0.0,-0.0
20.014,-0.03,-0.0,-0.0
20.104,-0.03,-0.0,-0.0
20.195,-0.03,-0.0,-0.0
20.289,-0.03,-0.0,-0.0
20.386,-0.03,-0.0,-0.0
20.467,-0.03,-0.0,-0.0
20.557,-0.03,-0.0,-0.0
20.648,-0.03,-0.0,-0.0
20.738,-0.03,-0.0,-0.0
20.829,-0.03,-0.0,-0.0
20.919,-0.03,-0.0,-0.0
21.01,-0.03,-0.0,-0.0
21.1,-0.03,-0.0,-0.0
21.195,-0.03,-0.0,-0.0
21.291,-0.03,-0.0,-0.0
21.372,-0.03,-0.0,-0.0
21.463,-0.03,-0.0,-0.0
21.553,-0.03,-0.0,-0.0
21.644,-0.03,-0.0,-0.0
21.734,-0.03,-0.0,-0.0
21.825,-0.03,-0.0,-0.0
21.916,-0.03,-0.0,-0.0
22.008,-0.03,-0.0,-0.0
22.1,-0.03,-0.0,-0.0
22.197,-0.03,-0.0,-0.0
22.278,-0.03,-0.0,-0.0
22.368,-0.03,-0.0,-0.0
22.459,-0.03,-0.0,-0.0
22.549,-0.03,-0.0,-0.0
22.64,-0.03,-0.0,-0.0
22.731,-0.03,-0.0,-0.0
22.821,-0.03,-0.0,-0.0
22.912,-0.03,-0.0,-0.0
23.006,-0.03,-0.0,-0.0
23.102,-0.03,-0.0,-0.0
23.183,-0.03,-0.0,-0.0
23.274,-0.03,-0.0,-0.0
23.365,-0.03,-0.0,-0.0
23.455,-0.03,-0.0,-0.0
23.546,-0.03,-0.0,-0.0
23.636,-0.03,-0.0,-0.0
23.727,-0.03,-0.0,-0.0
23.817,-0.03,-0.0,-0.0
23.912,-0.03,-0.0,-0.0
