time,ax,ay,az
0,0.05,0.01,0.05
0.091,0.05,0.01,0.05
0.183,0.05,0.01,0.05
0.272,0.05,0.01,0.05
0.363,0.05,0.01,0.05
0.453,0.05,0.01,0.05
0.544,0.05,0.01,0.05
0.636,0.05,0.01,0.05
0.739,0.05,0.01,0.05
0.815,0.05,0.01,0.05
0.906,0.05,0.01,0.05
0.996,0.05,0.01,0.05
1.089,0.05,0.01,0.05
1.177,0.05,0.01,0.05
1.268,0.05,0.01,0.05
1.359,0.05,0.01,0.05
1.449,0.05,0.01,0.05
1.545,0.05,0.01,0.05
1.643,0.05,0.01,0.05
1.721,0.05,0.01,0.05
1.812,0.05,0.01,0.05
1.902,0.05,0.01,0.05
1.993,0.05,0.01,0.05
2.083,0.05,0.01,0.05
2.174,0.05,0.01,0.05
2.264,0.05,0.01,0.05
2.355,0.05,0.01,0.05
2.45,0.05,0.01,0.05
2.551,0.05,0.01,0.05
2.626,0.05,0.01,0.05
2.717,0.05,0.01,0.05
2.808,0.05,0.01,0.05
2.9,0.05,0.01,0.05
2.989,0.05,0.01,0.05
3.079,0.05,0.01,0.05
3.17,0.05,0.01,0.05
3.26,0.05,0.01,0.05
3.354,0.05,0.01,0.05
3.454,0.05,0.01,0.05
3.532,0.05,0.01,0.05
3.623,0.05,0.01,0.05
3.713,0.05,0.01,0.05
3.805,0.05,0.01,0.05
3.894,0.05,0.01,0.05
3.985,0.05,0.01,0.05
4.075,0.05,0.01,0.05
4.166,0.05,0.01,0.05
4.259,0.05,0.01,0.05
4.361,0.05,0.01,0.05
4.438,0.05,0.01,0.05
4.528,0.05,0.01,0.05
4.619,0.05,0.01,0.05
4.711,0.05,0.01,0.05
4.8,0.05,0.01,0.05
4.89,0.05,0.01,0.05
4.981,0.05,0.01,0.05
5.072,0.05,0.01,0.05
5.166,0.05,0.01,0.05
5.266,0.05,0.01,0.05
5.343,0.05,0.01,0.05
5.434,0.05,0.01,0.05
5.524,0.05,0.01,0.05
5.617,0.05,0.01,0.05
5.706,0.05,0.01,0.05
5.796,0.05,0.01,0.05
5.887,0.05,0.01,0.05
5.977,0.05,0.01,0.05
6.07,0.05,0.01,0.05
6.172,0.05,0.01,0.05
6.249,0.05,0.01,0.05
6.34,0.05,0.01,0.05
6.43,0.05,0.01,0.05
6.522,0.05,0.01,0.05
6.611,0.05,0.01,0.05
6.702,0.05,0.01,0.05
6.792,0.05,0.01,0.05
6.883,0.05,0.01,0.05
6.976,0.05,0.01,0.05
7.077,0.05,0.01,0.05
7.155,0.05,0.01,0.05
7.245,0.05,0.01,0.05
7.335,0.05,0.01,0.05
7.427,0.05,0.01,0.05
7.517,0.05,0.01,0.05
7.607,0.05,0.01,0.05
7.698,0.05,0.01,0.05
7.788,0.05,0.01,0.05
7.882,0.05,0.01,0.05
7.983,0.05,0.01,0.05
8.06,0.05,0.01,0.05
8.151,0.05,0.01,0.05
8.241,0.05,0.01,0.05
8.333,0.05,0.01,0.05
8.422,0.05,0.01,0.05
8.513,0.05,0.01,0.05
8.603,0.05,0.01,0.05
8.694,0.05,0.01,0.05
8.79,0.05,0.01,0.05
8.888,0.05,0.01,0.05
8.966,0.05,0.01,0.05
9.056,0.05,0.01,0.05
9.147,0.05,0.01,0.05
9.239,0.05,0.01,0.05
9.328,0.05,0.01,0.05
9.419,0.05,0.01,0.05
9.509,0.05,0.01,0.05
9.6,0.05,0.01,0.05
9.693,0.05,0.01,0.05
9.795,0.05,0.01,0.05
9.871,0.05,0.01,0.05
9.962,0.05,0.01,0.05
10.052,0.05,0.01,0.05
10.145,0.05,0.01,0.05
10.234,0.05,0.01,0.05
10.324,0.05,0.01,0.05
10.415,0.05,0.01,0.05
10.505,0.05,0.01,0.05
10.598,0.05,0.01,0.05
10.702,0.05,0.01,0.05
10.777,0.05,0.01,0.05
10.867,0.05,0.01,0.05
10.958,0.05,0.01,0.05
11.05,0.05,0.01,0.05
11.139,0.05,0.01,0.05
11.23,0.05,0.01,0.05
11.32,0.05,0.01,0.05
11.411,0.05,0.01,0.05
11.506,0.05,0.01,0.05
11.606,0.05,0.01,0.05
11.682,0.05,0.01,0.05
11.773,0.05,0.01,0.05
11.863,0.05,0.01,0.05
11.956,0.05,0.01,0.05
12.045,0.05,0.01,0.05
12.135,0.05,0.01,0.05
12.226,0.05,0.01,0.05
