time,ax,ay,az
0,0.01,0.02,0.11
0.036,0.01,0.02,0.11
0.127,0.01,0.02,0.11
0.218,0.01,0.02,0.11
0.314,0.01,0.02,0.11
0.404,0.01,0.02,0.11
0.502,0.01,0.02,0.11
0.58,0.01,0.02,0.11
0.671,0.01,0.02,0.11
0.761,0.01,0.02,0.11
0.851,0.01,0.02,0.11
0.942,0.01,0.02,0.11
1.033,0.01,0.02,0.11
1.124,0.01,0.02,0.11
1.216,0.01,0.02,0.11
1.31,0.01,0.02,0.11
1.411,0.01,0.02,0.11
1.486,0.01,0.02,0.11
1.576,0.01,0.02,0.11
1.666,0.01,0.02,0.11
1.757,0.01,0.02,0.11
1.848,0.01,0.02,0.11
1.938,0.01,0.02,0.11
2.029,0.01,0.02,0.11
2.122,0.01,0.02,0.11
2.211,0.01,0.02,0.11
2.314,0.01,0.02,0.11
2.391,0.01,0.02,0.11
2.482,0.01,0.02,0.11
2.572,0.01,0.02,0.11
2.663,0.01,0.02,0.11
2.753,0.01,0.02,0.11
2.844,0.01,0.02,0.11
2.934,0.01,0.02,0.11
3.031,0.01,0.02,0.11
3.121,0.01,0.02,0.11
3.22,0.01,0.02,0.11
3.297,0.01,0.02,0.11
3.387,0.01,0.02,0.11
3.478,0.01,0.02,0.11
3.568,0.01,0.02,0.11
3.659,0.01,0.02,0.11
3.749,0.01,0.02,0.11
3.84,0.01,0.02,0.11
3.937,0.01,0.02,0.11
4.027,0.01,0.02,0.11
4.126,0.01,0.02,0.11
4.202,0.01,0.02,0.11
4.293,0.01,0.02,0.11
4.383,0.01,0.02,0.11
4.474,0.01,0.02,0.11
4.564,0.01,0.02,0.11
4.655,0.01,0.02,0.11
4.745,0.01,0.02,0.11
4.842,0.01,0.02,0.11
4.932,0.01,0.02,0.11
5.031,0.01,0.02,0.11
5.108,0.01,0.02,0.11
5.198,0.01,0.02,0.11
5.289,0.01,0.02,0.11
5.379,0.01,0.02,0.11
5.47,0.01,0.02,0.11
5.56,0.01,0.02,0.11
5.651,0.01,0.02,0.11
5.746,0.01,0.02,0.11
5.839,0.01,0.02,0.11
5.938,0.01,0.02,0.11
6.013,0.01,0.02,0.11
6.104,0.01,0.02,0.11
6.194,0.01,0.02,0.11
6.285,0.01,0.02,0.11
6.375,0.01,0.02,0.11
6.466,0.01,0.02,0.11
6.556,0.01,0.02,0.11
6.651,0.01,0.02,0.11
6.748,0.01,0.02,0.11
6.839,0.01,0.02,0.11
6.919,0.01,0.02,0.11
7.009,0.01,0.02,0.11
7.1,0.01,0.02,0.11
7.19,0.01,0.02,0.11
7.281,0.01,0.02,0.11
7.372,0.01,0.02,0.11
7.462,0.01,0.02,0.11
7.557,0.01,0.02,0.11
7.649,0.01,0.02,0.11
7.749,0.01,0.02,0.11
7.824,0.01,0.02,0.11
7.915,0.01,0.02,0.11
8.005,0.01,0.02,0.11
8.096,0.01,0.02,0.11
8.187,0.01,0.02,0.11
8.277,0.01,0.02,0.11
8.368,0.01,0.02,0.11
8.463,0.01,0.02,0.11
8.552,0.01,0.02,0.11
8.655,0.01,0.02,0.11
8.73,0.01,0.02,0.11
8.82,0.01,0.02,0.11
