time,ax,ay,az
16.916,0.03,0.04,-0.02
17.013,0.03,0.04,-0.02
17.106,0.03,0.04,-0.02
17.212,0.03,0.04,-0.02
17.279,0.03,0.04,-0.02
17.369,0.03,0.04,-0.02
17.46,0.03,0.04,-0.02
17.55,0.03,0.04,-0.02
17.641,0.03,0.04,-0.02
17.731,0.03,0.04,-0.02
17.822,0.03,0.04,-0.02
17.919,0.03,0.04,-0.02
18.016,0.03,0.04,-0.02
18.115,0.03,0.04,-0.02
18.184,0.03,0.04,-0.02
18.275,0.03,0.04,-0.02
18.365,0.03,0.04,-0.02
18.456,0.03,0.04,-0.02
18.546,0.03,0.04,-0.02
18.637,0.03,0.04,-0.02
18.727,0.03,0.04,-0.02
18.824,0.03,0.04,-0.02
18.921,0.03,0.04,-0.02
19.02,0.03,0.04,-0.02
19.09,0.03,0.04,-0.02
19.18,0.03,0.04,-0.02
19.271,0.03,0.04,-0.02
19.361,0.03,0.04,-0.02
19.452,0.03,0.04,-0.02
19.543,0.03,0.04,-0.02
19.633,0.03,0.04,-0.02
19.729,0.03,0.04,-0.02
19.831,0.03,0.04,-0.02
19.925,0.03,0.04,-0.02
19.995,0.03,0.04,-0.02
20.086,0.03,0.04,-0.02
20.176,0.03,0.04,-0.02
20.267,0.03,0.04,-0.02
20.357,0.03,0.04,-0.02
20.448,0.03,0.04,-0.02
20.539,0.03,0.04,-0.02
20.635,0.03,0.04,-0.02
20.733,0.03,0.04,-0.02
20.831,0.03,0.04,-0.02
20.901,0.03,0.04,-0.02
20.992,0.03,0.04,-0.02
21.082,0.03,0.04,-0.02
21.173,0.03,0.04,-0.02
21.263,0.03,0.04,-0.02
21.354,0.03,0.04,-0.02
21.444,0.03,0.04,-0.02
21.541,0.03,0.04,-0.02
21.639,0.03,0.04,-0.02
21.737,0.03,0.04,-0.02
21.807,0.03,0.04,-0.02
21.897,0.03,0.04,-0.02
21.988,0.03,0.04,-0.02
22.078,0.03,0.04,-0.02
22.169,0.03,0.04,-0.02
22.259,0.03,0.04,-0.02
22.35,0.03,0.04,-0.02
22.444,0.03,0.04,-0.02
22.545,0.03,0.04,-0.02
22.643,0.03,0.04,-0.02
22.712,0.03,0.04,-0.02
22.803,0.03,0.04,-0.02
22.893,0.03,0.04,-0.02
22.984,0.03,0.04,-0.02
23.074,0.03,0.04,-0.02
23.165,0.03,0.04,-0.02
23.255,0.03,0.04,-0.02
23.354,0.03,0.04,-0.02
23.449,0.03,0.04,-0.02
23.549,0.03,0.04,-0.02
23.618,0.03,0.04,-0.02
23.708,0.03,0.04,-0.02
23.799,0.03,0.04,-0.02
23.889,0.03,0.04,-0.02
23.98,0.03,0.04,-0.02
24.071,0.03,0.04,-0.02
24.161,0.03,0.04,-0.02
24.26,0.03,0.04,-0.02
24.354,0.03,0.04,-0.02
24.456,0.03,0.04,-0.02
24.523,0.03,0.04,-0.02
24.614,0.03,0.04,-0.02
24.704,0.03,0.04,-0.02
24.795,0.03,0.04,-0.02
24.886,0.03,0.04,-0.02
24.976,0.03,0.04,-0.02
25.067,0.03,0.04,-0.02
25.162,0.03,0.04,-0.02
25.262,0.03,0.04,-0.02
25.361,0.03,0.04,-0.02
25.429,0.03,0.04,-0.02
25.52,0.03,0.04,-0.02
25.61,0.03,0.04,-0.02
25.701,0.03,0.04,-0.02
25.791,0.03,0.04,-0.02
25.882,0.03,0.04,-0.02
25.972,0.03,0.04,-0.02
26.068,0.03,0.04,-0.02
26.169,0.03,0.04,-0.02
26.266,0.03,0.04,-0.02
26.335,0.03,0.04,-0.02
26.425,0.03,0.04,-0.02
26.516,0.03,0.04,-0.02
26.606,0.03,0.04,-0.02
26.697,0.03,0.04,-0.02
26.787,0.03,0.04,-0.02
26.878,0.03,0.04,-0.02
26.976,0.03,0.04,-0.02
27.073,0.03,0.04,-0.02
27.174,0.03,0.04,-0.02
27.24,0.03,0.04,-0.02
27.331,0.03,0.04,-0.02
27.421,0.03,0.04,-0.02
27.512,0.03,0.04,-0.02
27.602,0.03,0.04,-0.02
27.693,0.03,0.04,-0.02
27.783,0.03,0.04,-0.02
27.879,0.03,0.04,-0.02
27.979,0.03,0.04,-0.02
28.077,0.03,0.04,-0.02
28.146,0.03,0.04,-0.02
28.236,0.03,0.04,-0.02
28.327,0.03,0.04,-0.02
28.417,0.03,0.04,-0.02
28.508,0.03,0.04,-0.02
28.599,0.03,0.04,-0.02
28.689,0.03,0.04,-0.02
28.784,0.03,0.04,-0.02
28.885,0.03,0.04,-0.02
28.988,0.03,0.04,-0.02
29.051,0.03,0.04,-0.02
29.142,0.03,0.04,-0.02
29.233,0.03,0.04,-0.02
