time,ax,ay,az
0,0.05,-0.02,-0.03
0.09,0.05,-0.02,-0.03
0.181,0.05,-0.02,-0.03
0.271,0.05,-0.02,-0.03
0.364,0.05,-0.02,-0.03
0.464,0.05,-0.02,-0.03
0.543,0.05,-0.02,-0.03
0.635,0.05,-0.02,-0.03
0.73,0.05,-0.02,-0.03
0.817,0.05,-0.02,-0.03
0.905,0.05,-0.02,-0.03
0.996,0.05,-0.02,-0.03
1.087,0.05,-0.02,-0.03
1.177,0.05,-0.02,-0.03
1.271,0.05,-0.02,-0.03
1.369,0.05,-0.02,-0.03
1.449,0.05,-0.02,-0.03
1.539,0.05,-0.02,-0.03
1.634,0.05,-0.02,-0.03
1.723,0.05,-0.02,-0.03
1.811,0.05,-0.02,-0.03
1.902,0.05,-0.02,-0.03
1.992,0.05,-0.02,-0.03
2.083,0.05,-0.02,-0.03
2.174,0.05,-0.02,-0.03
2.275,0.05,-0.02,-0.03
2.354,0.05,-0.02,-0.03
2.445,0.05,-0.02,-0.03
2.542,0.05,-0.02,-0.03
2.628,0.05,-0.02,-0.03
2.717,0.05,-0.02,-0.03
2.807,0.05,-0.02,-0.03
2.898,0.05,-0.02,-0.03
2.988,0.05,-0.02,-0.03
3.083,0.05,-0.02,-0.03
3.179,0.05,-0.02,-0.03
3.26,0.05,-0.02,-0.03
3.35,0.05,-0.02,-0.03
3.448,0.05,-0.02,-0.03
3.534,0.05,-0.02,-0.03
3.622,0.05,-0.02,-0.03
3.713,0.05,-0.02,-0.03
3.803,0.05,-0.02,-0.03
3.894,0.05,-0.02,-0.03
3.988,0.05,-0.02,-0.03
4.086,0.05,-0.02,-0.03
4.166,0.05,-0.02,-0.03
4.256,0.05,-0.02,-0.03
4.353,0.05,-0.02,-0.03
4.44,0.05,-0.02,-0.03
4.528,0.05,-0.02,-0.03
4.618,0.05,-0.02,-0.03
4.709,0.05,-0.02,-0.03
4.799,0.05,-0.02,-0.03
4.894,0.05,-0.02,-0.03
4.993,0.05,-0.02,-0.03
5.071,0.05,-0.02,-0.03
5.162,0.05,-0.02,-0.03
5.256,0.05,-0.02,-0.03
5.344,0.05,-0.02,-0.03
5.433,0.05,-0.02,-0.03
5.524,0.05,-0.02,-0.03
5.615,0.05,-0.02,-0.03
5.705,0.05,-0.02,-0.03
5.801,0.05,-0.02,-0.03
5.899,0.05,-0.02,-0.03
5.977,0.05,-0.02,-0.03
6.067,0.05,-0.02,-0.03
6.164,0.05,-0.02,-0.03
6.251,0.05,-0.02,-0.03
6.339,0.05,-0.02,-0.03
6.43,0.05,-0.02,-0.03
6.52,0.05,-0.02,-0.03
6.611,0.05,-0.02,-0.03
6.704,0.05,-0.02,-0.03
6.803,0.05,-0.02,-0.03
6.882,0.05,-0.02,-0.03
6.973,0.05,-0.02,-0.03
7.07,0.05,-0.02,-0.03
7.156,0.05,-0.02,-0.03
7.245,0.05,-0.02,-0.03
7.335,0.05,-0.02,-0.03
7.426,0.05,-0.02,-0.03
7.516,0.05,-0.02,-0.03
7.61,0.05,-0.02,-0.03
7.708,0.05,-0.02,-0.03
7.788,0.05,-0.02,-0.03
7.879,0.05,-0.02,-0.03
7.973,0.05,-0.02,-0.03
8.062,0.05,-0.02,-0.03
8.15,0.05,-0.02,-0.03
8.241,0.05,-0.02,-0.03
8.332,0.05,-0.02,-0.03
8.422,0.05,-0.02,-0.03
8.518,0.05,-0.02,-0.03
8.616,0.05,-0.02,-0.03
8.694,0.05,-0.02,-0.03
8.784,0.05,-0.02,-0.03
8.881,0.05,-0.02,-0.03
8.967,0.05,-0.02,-0.03
9.056,0.05,-0.02,-0.03
9.146,0.05,-0.02,-0.03
9.237,0.05,-0.02,-0.03
9.328,0.05,-0.02,-0.03
9.424,0.05,-0.02,-0.03
9.522,0.05,-0.02,-0.03
9.599,0.05,-0.02,-0.03
9.69,0.05,-0.02,-0.03
9.788,0.05,-0.02,-0.03
9.872,0.05,-0.02,-0.03
