time,ax,ay,az
0,0.04,0.01,0.03
0.091,0.04,0.01,0.03
0.181,0.04,0.01,0.03
0.272,0.04,0.01,0.03
0.362,0.04,0.01,0.03
0.455,0.04,0.01,0.03
0.553,0.04,0.01,0.03
0.656,0.04,0.01,0.03
0.725,0.04,0.01,0.03
0.815,0.04,0.01,0.03
0.906,0.04,0.01,0.03
0.996,0.04,0.01,0.03
1.087,0.04,0.01,0.03
1.177,0.04,0.01,0.03
1.268,0.04,0.01,0.03
1.358,0.04,0.01,0.03
1.465,0.04,0.01,0.03
1.558,0.04,0.01,0.03
1.63,0.04,0.01,0.03
1.721,0.04,0.01,0.03
1.811,0.04,0.01,0.03
1.902,0.04,0.01,0.03
1.992,0.04,0.01,0.03
2.083,0.04,0.01,0.03
2.173,0.04,0.01,0.03
2.266,0.04,0.01,0.03
2.367,0.04,0.01,0.03
2.465,0.04,0.01,0.03
2.536,0.04,0.01,0.03
2.626,0.04,0.01,0.03
2.717,0.04,0.01,0.03
2.807,0.04,0.01,0.03
2.898,0.04,0.01,0.03
2.989,0.04,0.01,0.03
3.079,0.04,0.01,0.03
3.172,0.04,0.01,0.03
3.27,0.04,0.01,0.03
3.372,0.04,0.01,0.03
3.441,0.04,0.01,0.03
3.532,0.04,0.01,0.03
3.622,0.04,0.01,0.03
3.713,0.04,0.01,0.03
3.804,0.04,0.01,0.03
3.894,0.04,0.01,0.03
3.985,0.04,0.01,0.03
4.078,0.04,0.01,0.03
4.178,0.04,0.01,0.03
4.274,0.04,0.01,0.03
4.347,0.04,0.01,0.03
4.438,0.04,0.01,0.03
4.528,0.04,0.01,0.03
4.619,0.04,0.01,0.03
4.709,0.04,0.01,0.03
4.8,0.04,0.01,0.03
4.89,0.04,0.01,0.03
4.982,0.04,0.01,0.03
5.083,0.04,0.01,0.03
5.181,0.04,0.01,0.03
5.253,0.04,0.01,0.03
5.343,0.04,0.01,0.03
5.433,0.04,0.01,0.03
5.524,0.04,0.01,0.03
5.615,0.04,0.01,0.03
5.705,0.04,0.01,0.03
5.796,0.04,0.01,0.03
5.889,0.04,0.01,0.03
5.986,0.04,0.01,0.03
6.089,0.04,0.01,0.03
6.158,0.04,0.01,0.03
6.249,0.04,0.01,0.03
6.339,0.04,0.01,0.03
6.43,0.04,0.01,0.03
6.52,0.04,0.01,0.03
6.611,0.04,0.01,0.03
6.701,0.04,0.01,0.03
6.792,0.04,0.01,0.03
6.893,0.04,0.01,0.03
6.992,0.04,0.01,0.03
7.064,0.04,0.01,0.03
7.154,0.04,0.01,0.03
7.245,0.04,0.01,0.03
7.335,0.04,0.01,0.03
7.426,0.04,0.01,0.03
7.516,0.04,0.01,0.03
7.607,0.04,0.01,0.03
7.7,0.04,0.01,0.03
7.8,0.04,0.01,0.03
7.898,0.04,0.01,0.03
7.97,0.04,0.01,0.03
8.06,0.04,0.01,0.03
8.15,0.04,0.01,0.03
8.241,0.04,0.01,0.03
8.332,0.04,0.01,0.03
8.422,0.04,0.01,0.03
8.512,0.04,0.01,0.03
8.608,0.04,0.01,0.03
8.703,0.04,0.01,0.03
8.805,0.04,0.01,0.03
8.875,0.04,0.01,0.03
8.965,0.04,0.01,0.03
9.056,0.04,0.01,0.03
9.146,0.04,0.01,0.03
9.237,0.04,0.01,0.03
9.328,0.04,0.01,0.03
9.418,0.04,0.01,0.03
9.512,0.04,0.01,0.03
9.612,0.04,0.01,0.03
9.709,0.04,0.01,0.03
9.78,0.04,0.01,0.03
9.871,0.04,0.01,0.03
9.962,0.04,0.01,0.03
10.052,0.04,0.01,0.03
10.143,0.04,0.01,0.03
10.233,0.04,0.01,0.03
10.324,0.04,0.01,0.03
10.417,0.04,0.01,0.03
10.518,0.04,0.01,0.03
10.616,0.04,0.01,0.03
10.686,0.04,0.01,0.03
10.777,0.04,0.01,0.03
10.867,0.04,0.01,0.03
10.958,0.04,0.01,0.03
11.048,0.04,0.01,0.03
11.139,0.04,0.01,0.03
11.229,0.04,0.01,0.03
11.322,0.04,0.01,0.03
11.42,0.04,0.01,0.03
11.521,0.04,0.01,0.03
11.592,0.04,0.01,0.03
11.682,0.04,0.01,0.03
11.773,0.04,0.01,0.03
11.863,0.04,0.01,0.03
11.954,0.04,0.01,0.03
12.044,0.04,0.01,0.03
12.135,0.04,0.01,0.03
