time,ax,ay,az
0,-0.01,-0.02,-0.02
0.084,-0.01,-0.02,-0.02
0.177,-0.01,-0.02,-0.02
0.266,-0.01,-0.02,-0.02
0.356,-0.01,-0.02,-0.02
0.447,-0.01,-0.02,-0.02
0.537,-0.01,-0.02,-0.02
0.633,-0.01,-0.02,-0.02
0.731,-0.01,-0.02,-0.02
0.809,-0.01,-0.02,-0.02
0.9,-0.01,-0.02,-0.02
0.99,-0.01,-0.02,-0.02
1.082,-0.01,-0.02,-0.02
1.171,-0.01,-0.02,-0.02
1.262,-0.01,-0.02,-0.02
1.352,-0.01,-0.02,-0.02
1.443,-0.01,-0.02,-0.02
1.537,-0.01,-0.02,-0.02
1.637,-0.01,-0.02,-0.02
1.715,-0.01,-0.02,-0.02
1.805,-0.01,-0.02,-0.02
1.896,-0.01,-0.02,-0.02
1.988,-0.01,-0.02,-0.02
2.077,-0.01,-0.02,-0.02
2.167,-0.01,-0.02,-0.02
2.258,-0.01,-0.02,-0.02
2.348,-0.01,-0.02,-0.02
2.441,-0.01,-0.02,-0.02
2.542,-0.01,-0.02,-0.02
2.62,-0.01,-0.02,-0.02
2.711,-0.01,-0.02,-0.02
2.801,-0.01,-0.02,-0.02
2.894,-0.01,-0.02,-0.02
2.982,-0.01,-0.02,-0.02
3.073,-0.01,-0.02,-0.02
3.163,-0.01,-0.02,-0.02
3.254,-0.01,-0.02,-0.02
3.347,-0.01,-0.02,-0.02
3.448,-0.01,-0.02,-0.02
3.526,-0.01,-0.02,-0.02
3.616,-0.01,-0.02,-0.02
3.707,-0.01,-0.02,-0.02
3.799,-0.01,-0.02,-0.02
3.888,-0.01,-0.02,-0.02
3.979,-0.01,-0.02,-0.02
4.069,-0.01,-0.02,-0.02
4.16,-0.01,-0.02,-0.02
4.255,-0.01,-0.02,-0.02
4.356,-0.01,-0.02,-0.02
4.431,-0.01,-0.02,-0.02
4.522,-0.01,-0.02,-0.02
4.613,-0.01,-0.02,-0.02
4.705,-0.01,-0.02,-0.02
4.805,-0.01,-0.02,-0.02
4.884,-0.01,-0.02,-0.02
4.975,-0.01,-0.02,-0.02
5.065,-0.01,-0.02,-0.02
5.157,-0.01,-0.02,-0.02
5.261,-0.01,-0.02,-0.02
5.337,-0.01,-0.02,-0.02
5.428,-0.01,-0.02,-0.02
5.518,-0.01,-0.02,-0.02
5.611,-0.01,-0.02,-0.02
5.699,-0.01,-0.02,-0.02
5.79,-0.01,-0.02,-0.02
5.88,-0.01,-0.02,-0.02
5.971,-0.01,-0.02,-0.02
6.066,-0.01,-0.02,-0.02
6.164,-0.01,-0.02,-0.02
6.243,-0.01,-0.02,-0.02
6.333,-0.01,-0.02,-0.02
6.424,-0.01,-0.02,-0.02
6.516,-0.01,-0.02,-0.02
6.605,-0.01,-0.02,-0.02
6.695,-0.01,-0.02,-0.02
6.786,-0.01,-0.02,-0.02
6.876,-0.01,-0.02,-0.02
6.969,-0.01,-0.02,-0.02
7.071,-0.01,-0.02,-0.02
7.148,-0.01,-0.02,-0.02
7.239,-0.01,-0.02,-0.02
7.329,-0.01,-0.02,-0.02
7.422,-0.01,-0.02,-0.02
7.51,-0.01,-0.02,-0.02
7.601,-0.01,-0.02,-0.02
7.691,-0.01,-0.02,-0.02
7.782,-0.01,-0.02,-0.02
7.876,-0.01,-0.02,-0.02
7.975,-0.01,-0.02,-0.02
8.054,-0.01,-0.02,-0.02
8.144,-0.01,-0.02,-0.02
8.235,-0.01,-0.02,-0.02
8.327,-0.01,-0.02,-0.02
8.416,-0.01,-0.02,-0.02
8.506,-0.01,-0.02,-0.02
8.597,-0.01,-0.02,-0.02
8.687,-0.01,-0.02,-0.02
8.781,-0.01,-0.02,-0.02
8.884,-0.01,-0.02,-0.02
8.959,-0.01,-0.02,-0.02
9.05,-0.01,-0.02,-0.02
9.141,-0.01,-0.02,-0.02
9.233,-0.01,-0.02,-0.02
9.322,-0.01,-0.02,-0.02
9.412,-0.01,-0.02,-0.02
9.503,-0.01,-0.02,-0.02
9.593,-0.01,-0.02,-0.02
9.689,-0.01,-0.02,-0.02
9.789,-0.01,-0.02,-0.02
9.865,-0.01,-0.02,-0.02
9.956,-0.01,-0.02,-0.02
10.046,-0.01,-0.02,-0.02
10.139,-0.01,-0.02,-0.02
10.227,-0.01,-0.02,-0.02
10.318,-0.01,-0.02,-0.02
10.408,-0.01,-0.02,-0.02
10.499,-0.01,-0.02,-0.02
10.594,-0.01,-0.02,-0.02
10.695,-0.01,-0.02,-0.02
10.771,-0.01,-0.02,-0.02
10.861,-0.01,-0.02,-0.02
10.951,-0.01,-0.02,-0.02
11.044,-0.01,-0.02,-0.02
11.133,-0.01,-0.02,-0.02
11.223,-0.01,-0.02,-0.02
11.314,-0.01,-0.02,-0.02
11.404,-0.01,-0.02,-0.02
11.499,-0.01,-0.02,-0.02
11.598,-0.01,-0.02,-0.02
11.676,-0.01,-0.02,-0.02
11.767,-0.01,-0.02,-0.02
11.857,-0.01,-0.02,-0.02
11.95,-0.01,-0.02,-0.02
12.038,-0.01,-0.02,-0.02
12.129,-0.01,-0.02,-0.02
12.219,-0.01,-0.02,-0.02
12.31,-0.01,-0.02,-0.02
12.405,-0.01,-0.02,-0.02
12.504,-0.01,-0.02,-0.02
12.582,-0.01,-0.02,-0.02
12.672,-0.01,-0.02,-0.02
12.763,-0.01,-0.02,-0.02
12.855,-0.01,-0.02,-0.02
12.944,-0.01,-0.02,-0.02
13.035,-0.01,-0.02,-0.02
13.125,-0.01,-0.02,-0.02
13.216,-0.01,-0.02,-0.02
13.311,-0.01,-0.02,-0.02
13.411,-0.01,-0.02,-0.02
13.487,-0.01,-0.02,-0.02
13.578,-0.01,-0.02,-0.02
