time,ax,ay,az
2019-04-04 16:40:17.9750,-0.01,0.04,0.04
2019-04-04 16:40:18.0340,-0.04,0.01,0.02
2019-04-04 16:40:18.1240,-0.03,0.0,-0.01
2019-04-04 16:40:18.2150,-0.03,-0.01,0.06
2019-04-04 16:40:18.3050,0.0,0.01,0.03
2019-04-04 16:40:18.3960,-0.02,0.02,-0.07
2019-04-04 16:40:18.4870,-0.0,0.01,-0.01
2019-04-04 16:40:18.5770,0.02,-0.02,0.03
2019-04-04 16:40:18.6730,0.02,-0.0,0.01
2019-04-04 16:40:18.7740,0.02,0.01,0.02
2019-04-04 16:40:18.8720,0.01,-0.0,0.02
2019-04-04 16:40:18.9400,-0.01,-0.0,-0.01
2019-04-04 16:40:19.0300,-0.01,-0.0,-0.05
2019-04-04 16:40:19.1210,-0.03,-0.0,-0.02
2019-04-04 16:40:19.2110,0.02,0.01,0.02
2019-04-04 16:40:19.3020,0.0,0.01,-0.01
2019-04-04 16:40:19.3920,0.02,0.0,0.01
2019-04-04 16:40:19.4830,-0.0,-0.0,0.01
2019-04-04 16:40:19.5800,-0.02,-0.0,0.0
2019-04-04 16:40:19.6800,-0.03,0.0,0.01
2019-04-04 16:40:19.7790,0.0,0.01,0.01
2019-04-04 16:40:19.8450,0.01,0.02,-0.03
2019-04-04 16:40:19.9360,0.01,-0.01,0.01
2019-04-04 16:40:20.0260,0.01,-0.0,-0.0
2019-04-04 16:40:20.1170,0.0,0.01,-0.03
2019-04-04 16:40:20.2070,0.0,0.01,-0.01
2019-04-04 16:40:20.2980,0.02,0.0,-0.0
2019-04-04 16:40:20.3880,0.01,-0.01,0.01
2019-04-04 16:40:20.4850,0.0,-0.0,0.01
2019-04-04 16:40:20.5860,0.01,0.0,0.03
2019-04-04 16:40:20.6810,-0.01,0.02,0.01
2019-04-04 16:40:20.7510,-0.01,-0.01,-0.01
2019-04-04 16:40:20.8410,0.0,-0.01,-0.0
2019-04-04 16:40:20.9320,0.01,0.01,-0.01
2019-04-04 16:40:21.0220,-0.0,0.01,0.01
2019-04-04 16:40:21.1130,-0.02,0.0,0.01
2019-04-04 16:40:21.2030,-0.01,-0.0,0.03
2019-04-04 16:40:21.2940,0.0,-0.0,0.0
2019-04-04 16:40:21.3910,0.0,-0.01,-0.01
