time,ax,ay,az
2019-04-04 16:41:33.1270,0.03,0.04,-0.02
2019-04-04 16:41:33.1990,-0.0,0.01,0.04
2019-04-04 16:41:33.2900,-0.03,-0.04,0.02
2019-04-04 16:41:33.3800,0.0,-0.0,-0.01
2019-04-04 16:41:33.4710,0.02,0.0,0.04
2019-04-04 16:41:33.5610,0.01,0.02,-0.02
2019-04-04 16:41:33.6520,-0.03,-0.0,0.01
2019-04-04 16:41:33.7420,0.02,0.0,0.01
2019-04-04 16:41:33.8400,0.0,-0.0,0.03
2019-04-04 16:41:33.9360,0.0,-0.0,0.02
2019-04-04 16:41:34.0360,0.0,-0.0,0.01
2019-04-04 16:41:34.1050,-0.0,0.02,-0.01
2019-04-04 16:41:34.1950,0.01,-0.0,-0.03
2019-04-04 16:41:34.2860,0.0,-0.01,0.03
2019-04-04 16:41:34.3760,0.01,0.01,0.02
2019-04-04 16:41:34.4670,0.01,-0.0,0.03
2019-04-04 16:41:34.5570,-0.0,0.01,-0.03
2019-04-04 16:41:34.6480,0.01,-0.01,0.01
2019-04-04 16:41:34.7450,0.02,-0.0,0.01
2019-04-04 16:41:34.8430,-0.0,-0.01,-0.01
2019-04-04 16:41:34.9400,-0.0,-0.02,0.03
2019-04-04 16:41:35.0100,0.01,0.03,-0.01
2019-04-04 16:41:35.1010,-0.0,-0.01,-0.01
2019-04-04 16:41:35.1910,0.0,0.0,0.01
2019-04-04 16:41:35.2820,0.01,0.01,0.01
2019-04-04 16:41:35.3720,0.01,-0.01,0.01
2019-04-04 16:41:35.4630,-0.0,0.0,0.01
2019-04-04 16:41:35.5530,0.0,0.0,0.02
2019-04-04 16:41:35.6500,-0.0,-0.0,0.01
2019-04-04 16:41:35.7510,-0.01,-0.0,-0.0
2019-04-04 16:41:35.8500,-0.01,0.0,-0.03
2019-04-04 16:41:35.9160,-0.02,-0.0,-0.03
2019-04-04 16:41:36.0060,-0.0,-0.01,0.03
2019-04-04 16:41:36.0970,0.01,0.01,0.0
2019-04-04 16:41:36.1870,0.02,0.01,-0.0
2019-04-04 16:41:36.2780,-0.01,-0.01,-0.02
2019-04-04 16:41:36.3690,-0.01,-0.01,0.0
2019-04-04 16:41:36.4590,-0.0,-0.0,0.01
2019-04-04 16:41:36.5550,0.01,-0.0,0.03
2019-04-04 16:41:36.6560,-0.01,-0.02,0.02
2019-04-04 16:41:36.7540,-0.04,-0.04,0.05
2019-04-04 16:41:36.8220,-0.04,-0.05,0.02
2019-04-04 16:41:36.9120,-0.03,-0.07,0.02
2019-04-04 16:41:37.0030,-0.02,-0.05,0.1
2019-04-04 16:41:37.0930,0.06,-0.15,0.2
2019-04-04 16:41:37.1840,0.09,-0.18,0.1
2019-04-04 16:41:37.2740,-0.02,-0.13,0.01
2019-04-04 16:41:37.3650,0.0,-0.08,0.13
2019-04-04 16:41:37.4600,0.07,-0.1,0.16
2019-04-04 16:41:37.5620,0.04,-0.1,-0.13
2019-04-04 16:41:37.6600,0.06,-0.21,-0.11
2019-04-04 16:41:37.7270,0.02,0.13,0.04
2019-04-04 16:41:37.8180,0.07,0.03,0.15
2019-04-04 16:41:37.9080,-0.14,-0.06,0.13
2019-04-04 16:41:37.9990,-0.13,-0.08,0.14
2019-04-04 16:41:38.0890,-0.04,-0.28,-0.05
2019-04-04 16:41:38.1800,0.07,-0.25,-0.4
2019-04-04 16:41:38.2700,0.08,0.13,-0.18
2019-04-04 16:41:38.3670,0.07,0.04,0.18
2019-04-04 16:41:38.4680,-0.05,0.14,0.18
2019-04-04 16:41:38.5660,-0.01,0.07,0.2
2019-04-04 16:41:38.6330,0.03,-0.06,0.07
2019-04-04 16:41:38.7230,-0.04,-0.08,-0.26
2019-04-04 16:41:38.8140,-0.11,0.06,-0.11
2019-04-04 16:41:38.9040,-0.13,-0.04,0.07
2019-04-04 16:41:38.9950,-0.09,0.12,0.34
2019-04-04 16:41:39.0850,0.01,0.06,0.23
2019-04-04 16:41:39.1760,-0.01,-0.08,-0.1
2019-04-04 16:41:39.2700,-0.01,-0.11,-0.25
2019-04-04 16:41:39.3700,0.05,-0.04,-0.32
2019-04-04 16:41:39.4690,0.07,0.01,0.05
2019-04-04 16:41:39.5380,-0.07,0.07,0.13
2019-04-04 16:41:39.6290,-0.03,0.1,0.25
2019-04-04 16:41:39.7190,0.07,-0.02,0.13
2019-04-04 16:41:39.8100,-0.01,-0.08,-0.12
2019-04-04 16:41:39.9000,-0.02,-0.01,-0.19
2019-04-04 16:41:39.9910,-0.11,0.06,-0.1
2019-04-04 16:41:40.0810,-0.07,0.14,0.15
2019-04-04 16:41:40.1780,-0.04,0.12,0.29
2019-04-04 16:41:40.2750,0.04,-0.07,0.1
2019-04-04 16:41:40.3740,-0.0,-0.18,-0.22
2019-04-04 16:41:40.4440,0.04,-0.11,-0.25
2019-04-04 16:41:40.5340,0.07,0.05,-0.13
2019-04-04 16:41:40.6250,-0.02,0.08,0.16
2019-04-04 16:41:40.7160,-0.05,0.16,0.23
2019-04-04 16:41:40.8060,0.05,0.04,0.2
2019-04-04 16:41:40.8970,0.03,-0.13,-0.05
2019-04-04 16:41:40.9870,0.05,-0.07,-0.31
2019-04-04 16:41:41.0850,-0.05,0.08,-0.32
2019-04-04 16:41:41.1810,-0.05,0.03,0.08
2019-04-04 16:41:41.2810,-0.04,0.15,0.29
2019-04-04 16:41:41.3500,0.03,-0.0,0.18
2019-04-04 16:41:41.4400,-0.03,-0.11,-0.07
2019-04-04 16:41:41.5310,0.09,-0.13,-0.29
2019-04-04 16:41:41.6210,0.12,0.08,-0.27
2019-04-04 16:41:41.7120,-0.02,-0.0,0.1
2019-04-04 16:41:41.8020,-0.1,0.14,0.24
2019-04-04 16:41:41.8930,0.01,0.1,0.27
2019-04-04 16:41:41.9890,0.09,-0.05,0.07
2019-04-04 16:41:42.0870,0.17,-0.15,-0.3
2019-04-04 16:41:42.1880,-0.17,0.19,-0.38
2019-04-04 16:41:42.2550,-0.1,-0.05,0.06
2019-04-04 16:41:42.3460,-0.09,0.2,0.26
2019-04-04 16:41:42.4360,0.03,0.09,0.33
2019-04-04 16:41:42.5270,0.04,-0.14,0.13
2019-04-04 16:41:42.6170,0.05,-0.17,-0.27
2019-04-04 16:41:42.7080,0.01,0.08,-0.42
2019-04-04 16:41:42.7980,-0.04,-0.02,-0.09
2019-04-04 16:41:42.8970,-0.11,0.11,0.23
2019-04-04 16:41:42.9940,-0.04,0.1,0.31
2019-04-04 16:41:43.0910,0.09,-0.02,0.11
2019-04-04 16:41:43.1610,-0.03,-0.03,-0.25
2019-04-04 16:41:43.2510,-0.05,-0.0,-0.33
2019-04-04 16:41:43.3420,-0.24,-0.03,-0.02
2019-04-04 16:41:43.4320,-0.07,0.17,0.12
2019-04-04 16:41:43.5230,0.02,0.09,0.35
2019-04-04 16:41:43.6140,0.13,-0.1,0.16
2019-04-04 16:41:43.7040,0.06,-0.13,-0.13
2019-04-04 16:41:43.8010,0.03,0.02,-0.39
2019-04-04 16:41:43.9010,0.0,-0.04,-0.05
2019-04-04 16:41:43.9990,-0.08,0.11,0.27
2019-04-04 16:41:44.0660,-0.02,0.08,0.23
2019-04-04 16:41:44.1570,0.07,-0.03,0.08
2019-04-04 16:41:44.2470,-0.05,0.01,-0.21
2019-04-04 16:41:44.3380,-0.03,0.01,-0.25
2019-04-04 16:41:44.4290,-0.13,-0.0,-0.11
2019-04-04 16:41:44.5190,-0.06,0.16,0.28
2019-04-04 16:41:44.6100,-0.01,0.04,0.32
2019-04-04 16:41:44.7040,0.05,-0.1,0.01
2019-04-04 16:41:44.8070,0.01,-0.18,-0.32
2019-04-04 16:41:44.9010,0.01,-0.01,-0.35
2019-04-04 16:41:44.9720,0.06,-0.05,-0.01
2019-04-04 16:41:45.0630,-0.04,0.14,0.06
2019-04-04 16:41:45.1530,-0.03,0.18,0.31
2019-04-04 16:41:45.2440,0.08,0.04,0.27
2019-04-04 16:41:45.3340,0.03,-0.09,-0.12
2019-04-04 16:41:45.4250,-0.03,-0.11,-0.25
2019-04-04 16:41:45.5150,-0.08,0.03,-0.27
2019-04-04 16:41:45.6110,-0.1,0.14,0.18
2019-04-04 16:41:45.7120,-0.07,0.16,0.36
2019-04-04 16:41:45.8090,0.03,0.02,0.17
2019-04-04 16:41:45.8780,-0.02,-0.11,-0.15
2019-04-04 16:41:45.9680,0.02,-0.18,-0.27
2019-04-04 16:41:46.0590,0.07,0.05,-0.29
2019-04-04 16:41:46.1490,-0.01,-0.01,0.03
2019-04-04 16:41:46.2400,-0.04,0.18,0.3
2019-04-04 16:41:46.3300,0.07,0.13,0.28
2019-04-04 16:41:46.4210,0.09,-0.06,0.12
2019-04-04 16:41:46.5200,0.02,-0.14,-0.26
2019-04-04 16:41:46.6180,-0.02,0.1,-0.3
2019-04-04 16:41:46.7180,-0.08,0.08,-0.0
2019-04-04 16:41:46.7830,-0.06,0.11,0.26
2019-04-04 16:41:46.8740,0.01,0.02,0.2
2019-04-04 16:41:46.9640,-0.06,-0.1,0.01
2019-04-04 16:41:47.0550,0.11,-0.25,-0.16
2019-04-04 16:41:47.1450,0.14,0.07,-0.25
2019-04-04 16:41:47.2360,0.04,-0.01,-0.01
2019-04-04 16:41:47.3260,-0.03,0.14,0.19
2019-04-04 16:41:47.4220,0.02,0.12,0.26
2019-04-04 16:41:47.5210,0.12,0.04,0.21
2019-04-04 16:41:47.6210,0.12,-0.16,-0.24
2019-04-04 16:41:47.6890,-0.13,0.12,-0.42
2019-04-04 16:41:47.7790,-0.15,-0.04,-0.03
2019-04-04 16:41:47.8700,-0.07,0.14,0.26
2019-04-04 16:41:47.9600,0.09,0.17,0.11
2019-04-04 16:41:48.0510,0.03,-0.07,0.22
2019-04-04 16:41:48.1420,-0.06,-0.24,-0.16
2019-04-04 16:41:48.2320,0.01,-0.04,-0.46
2019-04-04 16:41:48.3280,0.07,0.01,-0.05
2019-04-04 16:41:48.4250,0.0,0.16,0.17
2019-04-04 16:41:48.5240,0.05,0.16,0.23
2019-04-04 16:41:48.5940,-0.0,0.02,0.2
2019-04-04 16:41:48.6850,-0.03,-0.13,-0.03
2019-04-04 16:41:48.7750,-0.11,-0.07,-0.24
2019-04-04 16:41:48.8660,-0.11,0.08,-0.21
2019-04-04 16:41:48.9570,-0.01,0.11,0.14
2019-04-04 16:41:49.0470,-0.05,0.11,0.31
2019-04-04 16:41:49.1380,-0.01,-0.04,0.19
2019-04-04 16:41:49.2340,0.01,-0.19,-0.1
2019-04-04 16:41:49.3350,0.01,-0.15,-0.4
2019-04-04 16:41:49.4300,0.03,0.09,-0.13
2019-04-04 16:41:49.5000,0.01,0.06,0.13
2019-04-04 16:41:49.5910,-0.04,0.13,0.34
2019-04-04 16:41:49.6810,0.02,0.06,0.29
2019-04-04 16:41:49.7720,0.06,-0.11,-0.0
2019-04-04 16:41:49.8620,0.22,-0.16,-0.44
2019-04-04 16:41:49.9530,0.01,0.08,-0.37
2019-04-04 16:41:50.0430,-0.09,-0.0,-0.01
2019-04-04 16:41:50.1400,-0.13,0.18,0.27
2019-04-04 16:41:50.2330,-0.02,0.01,0.37
2019-04-04 16:41:50.3390,0.02,-0.14,-0.0
2019-04-04 16:41:50.4060,0.1,-0.13,-0.39
2019-04-04 16:41:50.4960,0.05,0.02,-0.28
2019-04-04 16:41:50.5870,0.02,-0.02,-0.03
2019-04-04 16:41:50.6770,-0.05,0.15,0.19
2019-04-04 16:41:50.7680,-0.03,0.09,0.27
2019-04-04 16:41:50.8580,0.1,-0.04,0.14
2019-04-04 16:41:50.9490,0.08,-0.06,-0.28
2019-04-04 16:41:51.0460,-0.1,0.08,-0.24
2019-04-04 16:41:51.1430,-0.18,-0.02,0.02
2019-04-04 16:41:51.2420,-0.09,0.15,0.1
2019-04-04 16:41:51.3110,0.0,0.16,0.28
2019-04-04 16:41:51.4020,0.01,-0.06,0.28
2019-04-04 16:41:51.4920,-0.01,-0.19,-0.11
2019-04-04 16:41:51.5830,0.04,-0.08,-0.34
2019-04-04 16:41:51.6730,0.02,0.05,-0.05
2019-04-04 16:41:51.7640,-0.02,0.03,0.06
2019-04-04 16:41:51.8540,-0.11,0.12,0.25
2019-04-04 16:41:51.9510,0.02,0.05,0.26
2019-04-04 16:41:52.0480,0.02,-0.06,-0.02
2019-04-04 16:41:52.1470,0.18,-0.13,-0.29
2019-04-04 16:41:52.2170,0.02,0.02,-0.36
2019-04-04 16:41:52.3070,-0.03,0.01,-0.05
2019-04-04 16:41:52.3980,-0.1,0.14,0.29
2019-04-04 16:41:52.4880,0.01,0.02,0.29
2019-04-04 16:41:52.5790,-0.05,-0.11,0.05
2019-04-04 16:41:52.6700,0.12,-0.19,-0.33
2019-04-04 16:41:52.7600,0.05,0.02,-0.34
2019-04-04 16:41:52.8560,0.01,-0.01,0.04
2019-04-04 16:41:52.9580,-0.08,0.17,0.25
2019-04-04 16:41:53.0520,-0.05,0.13,0.25
2019-04-04 16:41:53.1220,0.0,-0.03,0.17
2019-04-04 16:41:53.2130,0.02,-0.05,-0.31
2019-04-04 16:41:53.3030,-0.08,0.06,-0.47
2019-04-04 16:41:53.3940,-0.03,0.02,0.03
2019-04-04 16:41:53.4840,-0.05,0.14,0.17
2019-04-04 16:41:53.5750,-0.09,0.13,0.31
2019-04-04 16:41:53.6660,0.02,-0.03,0.14
2019-04-04 16:41:53.7620,0.11,-0.17,-0.26
2019-04-04 16:41:53.8600,0.04,-0.14,-0.28
2019-04-04 16:41:53.9580,0.11,-0.01,-0.03
2019-04-04 16:41:54.0280,0.02,0.1,-0.01
2019-04-04 16:41:54.1190,-0.05,0.16,0.31
2019-04-04 16:41:54.2090,0.04,0.09,0.29
2019-04-04 16:41:54.3000,-0.01,-0.12,-0.14
2019-04-04 16:41:54.3900,0.05,-0.07,-0.33
2019-04-04 16:41:54.4810,0.02,0.09,-0.25
2019-04-04 16:41:54.5710,-0.12,0.08,0.03
2019-04-04 16:41:54.6680,-0.07,0.09,0.36
2019-04-04 16:41:54.7660,-0.01,0.04,0.24
2019-04-04 16:41:54.8640,-0.04,-0.17,-0.04
2019-04-04 16:41:54.9340,0.14,-0.17,-0.5
2019-04-04 16:41:55.0240,0.05,0.05,-0.17
2019-04-04 16:41:55.1150,0.07,0.03,0.2
2019-04-04 16:41:55.2050,-0.04,0.16,0.21
2019-04-04 16:41:55.2960,-0.01,0.1,0.22
2019-04-04 16:41:55.3860,0.01,-0.03,0.04
2019-04-04 16:41:55.4770,-0.0,-0.1,-0.29
2019-04-04 16:41:55.5710,-0.07,0.03,-0.38
2019-04-04 16:41:55.6720,-0.12,0.07,0.02
2019-04-04 16:41:55.7700,-0.1,0.2,0.14
2019-04-04 16:41:55.8390,-0.04,0.1,0.37
2019-04-04 16:41:55.9300,-0.03,-0.07,0.17
2019-04-04 16:41:56.0200,0.04,-0.2,-0.26
2019-04-04 16:41:56.1110,0.11,-0.2,-0.42
2019-04-04 16:41:56.2010,0.06,0.09,-0.03
2019-04-04 16:41:56.2920,0.0,0.03,0.18
2019-04-04 16:41:56.3820,-0.08,0.1,0.31
2019-04-04 16:41:56.4810,-0.03,0.06,0.2
2019-04-04 16:41:56.5760,0.04,-0.06,0.03
2019-04-04 16:41:56.6760,0.21,-0.17,-0.36
2019-04-04 16:41:56.7450,-0.13,0.18,-0.4
2019-04-04 16:41:56.8350,-0.06,-0.02,0.03
2019-04-04 16:41:56.9260,-0.09,0.14,0.2
2019-04-04 16:41:57.0160,-0.04,0.06,0.25
2019-04-04 16:41:57.1070,-0.02,-0.0,0.0
2019-04-04 16:41:57.1980,-0.05,0.01,-0.36
2019-04-04 16:41:57.2880,0.04,0.02,-0.33
2019-04-04 16:41:57.3870,0.02,0.19,-0.15
2019-04-04 16:41:57.4810,-0.05,0.26,0.02
2019-04-04 16:41:57.5830,-0.08,0.25,0.01
2019-04-04 16:41:57.6500,0.0,0.21,0.04
2019-04-04 16:41:57.7410,0.04,0.16,-0.04
2019-04-04 16:41:57.8310,0.0,0.02,-0.14
2019-04-04 16:41:57.9220,-0.03,0.03,-0.04
2019-04-04 16:41:58.0130,0.02,0.0,-0.05
2019-04-04 16:41:58.1030,-0.05,0.05,-0.03
2019-04-04 16:41:58.1940,-0.03,0.02,0.0
2019-04-04 16:41:58.2890,-0.06,-0.01,-0.04
2019-04-04 16:41:58.3890,-0.06,0.01,0.04
2019-04-04 16:41:58.4880,-0.01,-0.0,0.06
2019-04-04 16:41:58.5560,-0.03,0.0,-0.03
2019-04-04 16:41:58.6470,0.02,-0.01,-0.0
2019-04-04 16:41:58.7370,0.02,0.02,-0.03
2019-04-04 16:41:58.8280,0.02,0.0,0.03
2019-04-04 16:41:58.9180,0.01,-0.01,0.0
2019-04-04 16:41:59.0090,0.0,0.0,-0.01
2019-04-04 16:41:59.0990,-0.0,-0.02,0.01
2019-04-04 16:41:59.1950,-0.02,-0.0,0.01
2019-04-04 16:41:59.2960,-0.03,-0.0,-0.01
2019-04-04 16:41:59.3930,-0.03,-0.02,0.01
2019-04-04 16:41:59.4620,-0.01,-0.01,0.04
2019-04-04 16:41:59.5520,0.01,0.0,0.03
2019-04-04 16:41:59.6430,0.0,0.0,0.01
2019-04-04 16:41:59.7330,0.01,0.0,-0.01
2019-04-04 16:41:59.8240,0.02,0.01,-0.01
2019-04-04 16:41:59.9140,0.01,-0.0,-0.0
2019-04-04 16:42:00.0050,0.02,0.0,-0.01
2019-04-04 16:42:00.1030,0.0,0.01,0.01
2019-04-04 16:42:00.2000,-0.0,0.01,-0.0
2019-04-04 16:42:00.3010,-0.01,0.0,0.01
2019-04-04 16:42:00.3670,-0.01,-0.01,0.0
2019-04-04 16:42:00.4580,-0.0,-0.0,-0.01
2019-04-04 16:42:00.5480,-0.01,-0.0,-0.0
2019-04-04 16:42:00.6390,0.02,-0.01,0.02
2019-04-04 16:42:00.7290,0.02,0.02,-0.02
2019-04-04 16:42:00.8200,0.01,0.01,-0.04
2019-04-04 16:42:00.9100,0.0,0.0,-0.03
2019-04-04 16:42:01.0060,0.01,-0.0,-0.01
2019-04-04 16:42:01.1060,0.01,-0.0,0.01
2019-04-04 16:42:01.2040,-0.0,-0.01,0.02
2019-04-04 16:42:01.2730,0.01,0.01,0.02
2019-04-04 16:42:01.3630,-0.01,-0.01,-0.0
2019-04-04 16:42:01.4540,-0.01,-0.0,0.01
2019-04-04 16:42:01.5440,-0.0,-0.0,0.03
2019-04-04 16:42:01.6350,0.0,0.0,0.02
2019-04-04 16:42:01.7260,0.01,-0.0,0.01
2019-04-04 16:42:01.8160,-0.0,0.01,-0.01
2019-04-04 16:42:01.9110,-0.02,-0.0,-0.01
2019-04-04 16:42:02.0120,-0.01,0.0,0.01
2019-04-04 16:42:02.1150,0.01,0.01,0.02
2019-04-04 16:42:02.1780,0.0,-0.0,-0.0
2019-04-04 16:42:02.2690,-0.0,-0.01,0.03
2019-04-04 16:42:02.3600,0.03,0.02,0.02
