time,ax,ay,az
2019-04-04 17:4:33.6580,0.01,-0.01,0.25
2019-04-04 17:4:33.7500,0.12,-0.14,-0.25
2019-04-04 17:4:33.8550,0.17,-0.29,-0.51
2019-04-04 17:4:33.9260,0.09,0.07,-0.22
2019-04-04 17:4:34.0170,-0.09,0.17,0.11
2019-04-04 17:4:34.1080,-0.16,0.23,0.38
2019-04-04 17:4:34.1980,-0.0,0.08,0.32
2019-04-04 17:4:34.2890,0.11,-0.09,-0.13
2019-04-04 17:4:34.3790,0.2,-0.19,-0.27
2019-04-04 17:4:34.4710,-0.03,-0.0,-0.39
2019-04-04 17:4:34.5630,-0.1,0.14,-0.03
2019-04-04 17:4:34.6560,-0.13,0.26,0.38
2019-04-04 17:4:34.7580,-0.02,0.14,0.36
2019-04-04 17:4:34.8320,0.04,-0.15,-0.02
2019-04-04 17:4:34.9230,0.08,-0.35,-0.38
2019-04-04 17:4:35.0130,0.09,-0.04,-0.39
2019-04-04 17:4:35.1040,-0.01,0.03,0.1
2019-04-04 17:4:35.1940,-0.06,0.27,0.24
2019-04-04 17:4:35.2850,-0.01,0.17,0.34
2019-04-04 17:4:35.3750,0.08,-0.04,0.07
2019-04-04 17:4:35.4710,0.16,-0.2,-0.28
2019-04-04 17:4:35.5630,-0.04,0.09,-0.6
2019-04-04 17:4:35.6630,-0.13,-0.11,0.1
2019-04-04 17:4:35.7380,-0.13,0.26,0.28
2019-04-04 17:4:35.8280,0.05,0.21,0.29
2019-04-04 17:4:35.9190,-0.04,-0.18,0.14
2019-04-04 17:4:36.0090,0.19,-0.35,-0.21
2019-04-04 17:4:36.1000,0.14,-0.03,-0.56
2019-04-04 17:4:36.1900,0.03,0.07,-0.14
2019-04-04 17:4:36.2810,-0.11,0.33,0.25
2019-04-04 17:4:36.3770,-0.07,0.22,0.34
2019-04-04 17:4:36.4680,0.11,-0.04,-0.07
2019-04-04 17:4:36.5700,-0.01,-0.34,-0.13
2019-04-04 17:4:36.6430,-0.14,0.07,-0.59
2019-04-04 17:4:36.7340,-0.03,0.13,0.08
2019-04-04 17:4:36.8240,-0.13,0.26,0.22
2019-04-04 17:4:36.9150,0.02,0.23,0.27
2019-04-04 17:4:37.0050,-0.03,-0.19,0.16
2019-04-04 17:4:37.0960,-0.0,-0.27,-0.41
2019-04-04 17:4:37.1870,0.09,-0.08,-0.43
2019-04-04 17:4:37.2830,0.08,0.01,0.1
2019-04-04 17:4:37.3730,-0.05,0.3,0.1
2019-04-04 17:4:37.4760,-0.06,0.24,0.3
2019-04-04 17:4:37.5490,0.04,0.02,0.24
2019-04-04 17:4:37.6390,-0.02,-0.16,-0.1
2019-04-04 17:4:37.7300,0.0,-0.15,-0.41
2019-04-04 17:4:37.8200,0.01,0.06,-0.22
2019-04-04 17:4:37.9110,-0.12,0.21,0.16
2019-04-04 17:4:38.0020,-0.13,0.19,0.44
2019-04-04 17:4:38.0920,-0.01,0.01,0.18
2019-04-04 17:4:38.1890,0.03,-0.3,-0.21
2019-04-04 17:4:38.2800,0.03,-0.28,-0.49
2019-04-04 17:4:38.3820,0.09,0.04,-0.13
2019-04-04 17:4:38.4540,-0.13,0.2,0.27
2019-04-04 17:4:38.5450,-0.05,0.29,0.34
2019-04-04 17:4:38.6360,0.03,0.09,0.17
2019-04-04 17:4:38.7260,-0.05,-0.16,-0.21
2019-04-04 17:4:38.8170,-0.04,-0.18,-0.31
2019-04-04 17:4:38.9070,-0.08,-0.03,-0.12
2019-04-04 17:4:38.9980,-0.08,0.18,0.1
2019-04-04 17:4:39.0930,-0.01,0.24,0.35
2019-04-04 17:4:39.1860,-0.01,0.03,0.15
2019-04-04 17:4:39.2870,0.08,-0.24,-0.13
2019-04-04 17:4:39.3600,0.12,-0.31,-0.4
2019-04-04 17:4:39.4510,0.11,0.03,-0.2
2019-04-04 17:4:39.5410,-0.05,0.17,0.12
2019-04-04 17:4:39.6320,-0.06,0.29,0.35
2019-04-04 17:4:39.7220,-0.02,0.1,0.28
2019-04-04 17:4:39.8130,0.02,-0.14,-0.07
2019-04-04 17:4:39.9030,-0.03,-0.24,-0.29
2019-04-04 17:4:40.0000,0.01,0.08,-0.35
2019-04-04 17:4:40.0910,-0.1,0.13,0.22
2019-04-04 17:4:40.1930,-0.09,0.25,0.29
2019-04-04 17:4:40.2660,-0.06,0.03,0.14
2019-04-04 17:4:40.3560,0.05,-0.23,-0.02
2019-04-04 17:4:40.4470,0.1,-0.27,-0.34
2019-04-04 17:4:40.5370,0.17,0.08,-0.17
2019-04-04 17:4:40.6280,-0.07,0.08,-0.06
2019-04-04 17:4:40.7180,-0.1,0.28,0.21
2019-04-04 17:4:40.8090,-0.1,0.15,0.29
2019-04-04 17:4:40.9040,0.03,-0.17,0.1
2019-04-04 17:4:40.9980,0.18,-0.36,-0.27
2019-04-04 17:4:41.0960,-0.03,0.17,-0.34
2019-04-04 17:4:41.1710,-0.01,0.1,-0.06
2019-04-04 17:4:41.2620,-0.04,0.29,0.3
2019-04-04 17:4:41.3520,-0.03,0.12,0.31
2019-04-04 17:4:41.4430,-0.02,-0.15,0.04
2019-04-04 17:4:41.5330,0.17,-0.44,-0.19
2019-04-04 17:4:41.6240,0.09,0.11,-0.37
2019-04-04 17:4:41.7150,0.03,0.03,-0.05
2019-04-04 17:4:41.8140,-0.03,0.18,0.28
2019-04-04 17:4:41.9040,-0.04,0.13,0.29
2019-04-04 17:4:42.0040,0.06,-0.01,0.07
2019-04-04 17:4:42.0770,0.03,0.01,-0.38
2019-04-04 17:4:42.1670,-0.1,0.04,-0.29
2019-04-04 17:4:42.2580,-0.09,-0.06,-0.08
2019-04-04 17:4:42.3480,-0.08,0.14,0.06
2019-04-04 17:4:42.4390,0.02,0.15,0.3
2019-04-04 17:4:42.5300,0.0,0.05,0.09
2019-04-04 17:4:42.6200,0.02,-0.04,-0.12
2019-04-04 17:4:42.7170,0.02,-0.06,-0.22
2019-04-04 17:4:42.8100,0.03,0.05,-0.29
2019-04-04 17:4:42.9100,-0.06,0.32,-0.13
2019-04-04 17:4:42.9820,-0.11,0.22,-0.07
2019-04-04 17:4:43.0730,-0.06,0.21,-0.06
2019-04-04 17:4:43.1630,0.02,0.19,0.03
2019-04-04 17:4:43.2540,0.1,0.05,0.05
2019-04-04 17:4:43.3450,0.0,0.07,-0.14
2019-04-04 17:4:43.4350,0.05,0.03,-0.0
2019-04-04 17:4:43.5260,-0.03,0.01,-0.07
2019-04-04 17:4:43.6210,-0.08,0.02,-0.08
2019-04-04 17:4:43.7150,-0.12,-0.03,0.02
2019-04-04 17:4:43.8170,-0.07,-0.01,0.05
2019-04-04 17:4:43.8880,-0.02,0.01,0.01
2019-04-04 17:4:43.9790,-0.01,0.01,-0.03
2019-04-04 17:4:44.0690,0.03,0.02,0.03
2019-04-04 17:4:44.1600,0.03,0.01,-0.02
2019-04-04 17:4:44.2500,0.02,-0.01,-0.03
2019-04-04 17:4:44.3410,0.0,0.02,0.01
2019-04-04 17:4:44.4310,0.0,0.03,0.04
2019-04-04 17:4:44.5290,-0.01,0.0,-0.01
2019-04-04 17:4:44.6200,-0.01,0.01,-0.02
2019-04-04 17:4:44.7190,-0.01,0.0,-0.01
2019-04-04 17:4:44.7940,-0.04,-0.01,0.02
2019-04-04 17:4:44.8840,-0.03,-0.01,0.03
2019-04-04 17:4:44.9750,0.01,-0.0,0.03
2019-04-04 17:4:45.0650,0.02,0.01,0.01
2019-04-04 17:4:45.1560,0.01,-0.0,-0.08
2019-04-04 17:4:45.2460,0.01,-0.02,0.04
2019-04-04 17:4:45.3370,0.0,-0.0,0.01
2019-04-04 17:4:45.4320,-0.0,0.03,-0.02
2019-04-04 17:4:45.5260,0.0,0.01,0.04
2019-04-04 17:4:45.6240,0.01,0.0,0.0
2019-04-04 17:4:45.6990,-0.01,-0.0,-0.03
2019-04-04 17:4:45.7900,-0.02,-0.02,0.01
2019-04-04 17:4:45.8800,0.01,-0.0,0.01
2019-04-04 17:4:45.9710,-0.0,0.0,0.01
2019-04-04 17:4:46.0610,0.02,-0.0,0.04
2019-04-04 17:4:46.1520,0.0,0.01,-0.01
2019-04-04 17:4:46.2420,0.01,-0.01,-0.01
2019-04-04 17:4:46.3390,-0.0,0.0,-0.01
2019-04-04 17:4:46.4310,0.01,0.01,0.0
2019-04-04 17:4:46.5330,0.01,-0.0,0.02
2019-04-04 17:4:46.6050,-0.0,-0.01,0.01
2019-04-04 17:4:46.6950,0.0,0.0,0.01
2019-04-04 17:4:46.7860,-0.0,0.01,0.02
2019-04-04 17:4:46.8760,-0.01,-0.01,0.0
2019-04-04 17:4:46.9670,-0.02,-0.04,0.03
