time,ax,ay,az
16.903,-0.01,0.04,0.04
17.001,-0.01,0.04,0.04
17.097,-0.01,0.04,0.04
17.195,-0.01,0.04,0.04
17.265,-0.01,0.04,0.04
17.356,-0.01,0.04,0.04
17.446,-0.01,0.04,0.04
17.537,-0.01,0.04,0.04
17.627,-0.01,0.04,0.04
17.718,-0.01,0.04,0.04
17.808,-0.01,0.04,0.04
17.906,-0.01,0.04,0.04
18.005,-0.01,0.04,0.04
18.102,-0.01,0.04,0.04
18.171,-0.01,0.04,0.04
18.261,-0.01,0.04,0.04
18.352,-0.01,0.04,0.04
18.442,-0.01,0.04,0.04
18.533,-0.01,0.04,0.04
18.623,-0.01,0.04,0.04
18.714,-0.01,0.04,0.04
18.811,-0.01,0.04,0.04
18.909,-0.01,0.04,0.04
19.008,-0.01,0.04,0.04
19.076,-0.01,0.04,0.04
19.167,-0.01,0.04,0.04
19.257,-0.01,0.04,0.04
19.348,-0.01,0.04,0.04
19.439,-0.01,0.04,0.04
19.529,-0.01,0.04,0.04
19.62,-0.01,0.04,0.04
19.714,-0.01,0.04,0.04
19.814,-0.01,0.04,0.04
19.912,-0.01,0.04,0.04
19.982,-0.01,0.04,0.04
20.073,-0.01,0.04,0.04
20.163,-0.01,0.04,0.04
20.254,-0.01,0.04,0.04
20.344,-0.01,0.04,0.04
20.435,-0.01,0.04,0.04
20.525,-0.01,0.04,0.04
20.622,-0.01,0.04,0.04
20.721,-0.01,0.04,0.04
20.819,-0.01,0.04,0.04
20.888,-0.01,0.04,0.04
20.978,-0.01,0.04,0.04
21.069,-0.01,0.04,0.04
21.159,-0.01,0.04,0.04
21.25,-0.01,0.04,0.04
21.34,-0.01,0.04,0.04
21.431,-0.01,0.04,0.04
21.529,-0.01,0.04,0.04
21.623,-0.01,0.04,0.04
21.728,-0.01,0.04,0.04
21.793,-0.01,0.04,0.04
21.884,-0.01,0.04,0.04
21.974,-0.01,0.04,0.04
22.065,-0.01,0.04,0.04
22.155,-0.01,0.04,0.04
22.246,-0.01,0.04,0.04
22.336,-0.01,0.04,0.04
22.43,-0.01,0.04,0.04
22.531,-0.01,0.04,0.04
22.63,-0.01,0.04,0.04
