time,ax,ay,az
2019-04-04 17:10:26.1720,-0.03,-0.0,-0.0
2019-04-04 17:10:26.2630,-0.02,0.03,-0.11
2019-04-04 17:10:26.3530,-0.0,0.03,-0.12
2019-04-04 17:10:26.4440,0.01,0.01,0.06
2019-04-04 17:10:26.5340,0.04,0.09,0.04
2019-04-04 17:10:26.6300,-0.0,-0.01,0.04
2019-04-04 17:10:26.7150,0.07,-0.09,-0.06
2019-04-04 17:10:26.8060,-0.07,0.01,-0.0
2019-04-04 17:10:26.8970,-0.02,0.01,-0.04
2019-04-04 17:10:26.9870,0.05,0.02,0.01
2019-04-04 17:10:27.0780,0.0,0.06,0.05
2019-04-04 17:10:27.1680,-0.04,0.04,0.02
2019-04-04 17:10:27.2590,-0.06,0.02,-0.06
2019-04-04 17:10:27.3490,0.03,0.05,-0.07
2019-04-04 17:10:27.4420,-0.06,-0.03,0.08
2019-04-04 17:10:27.5360,0.03,-0.06,0.02
2019-04-04 17:10:27.6210,0.04,0.02,0.0
2019-04-04 17:10:27.7120,-0.04,0.04,0.06
2019-04-04 17:10:27.8020,0.01,-0.02,0.01
2019-04-04 17:10:27.8930,-0.02,0.04,-0.03
2019-04-04 17:10:27.9830,0.07,0.02,-0.01
2019-04-04 17:10:28.0740,-0.04,-0.01,0.05
2019-04-04 17:10:28.1640,-0.02,-0.0,-0.02
2019-04-04 17:10:28.2550,0.03,-0.01,-0.01
2019-04-04 17:10:28.3480,-0.0,0.02,0.0
2019-04-04 17:10:28.4430,0.01,-0.0,0.02
2019-04-04 17:10:28.5270,-0.04,0.03,-0.0
2019-04-04 17:10:28.6170,-0.0,0.03,-0.05
2019-04-04 17:10:28.7080,0.0,-0.04,0.1
2019-04-04 17:10:28.7980,-0.05,-0.01,0.02
2019-04-04 17:10:28.8890,0.03,-0.02,0.02
2019-04-04 17:10:28.9790,-0.03,-0.02,0.02
2019-04-04 17:10:29.0700,-0.03,-0.03,0.04
2019-04-04 17:10:29.1610,-0.01,-0.01,0.02
2019-04-04 17:10:29.2520,-0.1,0.0,-0.03
2019-04-04 17:10:29.3460,0.09,-0.08,0.14
2019-04-04 17:10:29.4320,0.05,-0.07,0.06
2019-04-04 17:10:29.5230,0.07,-0.13,0.18
2019-04-04 17:10:29.6130,-0.01,-0.26,0.17
2019-04-04 17:10:29.7040,0.08,-0.08,-0.08
2019-04-04 17:10:29.7940,-0.04,-0.04,-0.12
2019-04-04 17:10:29.8850,-0.06,0.05,-0.15
2019-04-04 17:10:29.9760,-0.09,0.02,-0.1
2019-04-04 17:10:30.0660,-0.1,-0.14,0.12
2019-04-04 17:10:30.1620,-0.06,-0.24,0.08
2019-04-04 17:10:30.2490,-0.09,-0.29,0.04
2019-04-04 17:10:30.3380,-0.0,-0.26,-0.2
2019-04-04 17:10:30.4290,0.06,-0.12,-0.31
2019-04-04 17:10:30.5190,0.01,0.08,-0.06
2019-04-04 17:10:30.6100,0.06,0.04,0.2
2019-04-04 17:10:30.7000,0.03,0.03,0.29
2019-04-04 17:10:30.7910,0.07,-0.12,0.13
2019-04-04 17:10:30.8810,0.11,-0.16,-0.21
2019-04-04 17:10:30.9720,-0.07,-0.09,-0.06
