time;ax;ay;az;aT
5,658000;0,4700;1,5029;1,5690;2,223
5,662000;-0,7575;-1,2812;0,1200;1,493
5,665000;-0,2629;0,8097;-0,1382;0,862
5,676000;-0,9616;0,8438;0,1065;1,284
5,678000;0,5420;0,3795;-1,4694;1,611
5,678000;0,0056;-0,9410;0,6936;1,169
5,683000;0,6335;0,2845;1,5345;1,684
5,685000;0,3759;-0,8470;-0,0547;0,928
5,690000;0,8888;0,4736;0,7588;1,261
5,693000;0,4397;0,7516;-0,9979;1,324
5,698000;0,1706;-0,2866;-1,3899;1,429
5,701000;-1,5763;0,1875;0,6156;1,703
5,706000;0,1586;-0,9437;-0,3816;1,030
5,710000;-1,6624;1,4757;-0,7933;2,360
5,713000;0,1317;-0,5081;0,0502;0,527
5,717000;-0,4190;-0,2193;1,6593;1,725
5,729000;0,9038;-0,4723;-0,1846;1,036
5,730000;0,2188;-0,1513;-0,6008;0,657
5,731000;0,8735;1,1259;-0,9592;1,718
5,733000;-0,6099;0,0883;-0,5358;0,817
5,739000;-0,5471;-1,6795;0,2736;1,787
5,741000;0,3546;1,6741;2,0998;2,709
5,745000;0,2604;-0,3914;-1,7114;1,775
5,749000;-1,1376;0,9619;1,3175;1,989
5,756000;-0,2860;-0,9066;1,4542;1,737
5,758000;1,9364;0,0085;-0,2432;1,952
5,761000;1,0166;0,7984;-0,1834;1,306
5,765000;-1,4296;0,5018;-1,4058;2,067
5,769000;0,8728;-0,5929;-1,1010;1,525
5,774000;1,5002;-0,3093;2,5595;2,983
5,777000;0,9409;-1,3072;0,6917;1,753
5,780000;-2,3753;0,9796;-0,2874;2,585
5,785000;-0,4623;-0,1531;-0,5219;0,714
5,789000;1,3994;0,7568;-1,1506;1,963
5,794000;-2,7028;-1,9171;-0,9435;3,445
5,796000;1,7116;3,8719;1,1455;4,386
5,799000;-4,4986;-2,9868;-1,2755;5,548
5,807000;3,2884;2,9830;4,3150;6,191
5,809000;-3,1754;-0,7171;0,1456;3,259
5,812000;0,4138;-1,0150;-0,2954;1,135
5,816000;-2,3139;1,3036;0,1452;2,660
5,821000;1,4291;-0,7717;-2,7224;3,170
5,824000;-0,9705;2,0052;-1,2465;2,553
5,828000;0,4894;-0,9939;0,1270;1,115
5,832000;-0,4461;-0,3783;1,3491;1,470
5,835000;-0,9036;-1,0897;2,1851;2,604
5,840000;-1,1514;0,6131;1,4869;1,978
5,844000;0,2177;0,5072;-1,8099;1,892
5,848000;2,0246;0,3620;-1,5668;2,585
5,851000;0,9026;-0,3229;-0,4515;1,060
5,855000;-1,6510;-0,1614;-0,5415;1,745
5,859000;1,1607;0,7299;1,5149;2,043
5,863000;0,9443;0,2626;-0,0043;0,980
5,867000;-0,0533;-0,2146;0,7776;0,808
5,872000;-1,9026;2,4412;0,2805;3,108
5,875000;-1,1816;-1,2401;-0,8858;1,928
5,879000;1,2934;1,8409;2,5589;3,407
5,883000;-0,9737;-1,3745;-1,3647;2,168
5,887000;1,7503;1,6168;0,6206;2,462
5,892000;-1,6468;0,3008;-0,3370;1,708
5,896000;-1,1985;0,8224;0,0498;1,454
5,899000;1,2006;-1,3535;0,1499;1,815
5,905000;2,9953;1,0205;-0,0742;3,165
5,908000;-0,8433;-0,0964;-1,3100;1,561
5,912000;-0,4894;0,4030;-0,7802;1,005
5,917000;-0,9718;0,9098;-0,8627;1,586
5,921000;2,4570;-1,1538;1,4441;3,075
5,924000;0,5230;0,6314;1,8083;1,986
5,928000;-1,0792;1,1150;1,2085;1,967
5,932000;-0,0157;-0,8869;0,3320;0,947
5,935000;1,0039;0,2495;0,2643;1,068
5,946000;-0,2075;0,4404;-1,4747;1,553
5,948000;-0,5711;-0,5196;-3,0698;3,165
5,948000;0,2511;1,2478;1,3394;1,848
5,952000;-0,7770;-2,0688;1,6982;2,787
5,958000;-2,5359;2,1747;3,7356;5,011
5,965000;1,4742;-1,4443;0,1707;2,071
5,966000;-1,5801;1,3235;0,9071;2,252
5,967000;0,9699;0,6352;-4,3249;4,478
5,971000;-3,9686;0,6812;-2,4791;4,729
5,976000;2,7972;-0,4526;0,4681;2,872
5,979000;0,7520;-0,5281;0,3061;0,969
5,983000;0,1139;0,4199;1,3801;1,447
5,988000;-1,6600;-0,3969;-0,7089;1,848
5,992000;-0,4461;-0,2428;1,4153;1,504
5,995000;1,0967;-0,6177;0,7652;1,473
5,999000;-0,7315;0,8359;0,4622;1,203
6,003000;-0,1633;-0,4513;-1,2890;1,375
6,007000;-0,5670;-0,5914;-2,3644;2,502
6,011000;4,1745;2,1440;-0,3831;4,709
6,015000;-0,8280;-0,5722;0,7810;1,274
6,019000;-0,3862;-0,8977;2,6424;2,817
6,024000;0,3070;-0,1310;1,7316;1,764
6,027000;0,6966;-0,3942;-1,1608;1,410
6,031000;-0,2863;2,6126;-1,7842;3,177
6,034000;-1,3512;-2,6233;-2,5983;3,932
6,040000;1,8354;2,2283;2,5797;3,872
6,043000;0,3736;-4,1229;-0,4340;4,162
6,047000;0,1516;2,0480;1,4015;2,486
6,050000;0,2860;-0,1075;-1,3425;1,377
6,058000;1,5873;-0,2382;-1,8556;2,453
6,060000;-0,2052;1,2044;0,4411;1,299
6,063000;-0,3399;-1,7956;1,1194;2,143
6,067000;-1,9398;0,3439;2,9104;3,514
6,074000;1,2464;-1,0553;-1,4067;2,155
6,076000;-1,4539;1,8180;-1,3438;2,688
6,079000;-0,1260;-1,1222;-2,0994;2,384
6,083000;-0,8654;0,6377;-2,6680;2,876
6,096000;0,6721;-0,7043;1,3992;1,705
6,097000;-0,3302;-0,1670;0,7125;0,803
6,097000;-0,5320;-1,0714;2,3266;2,616
6,108000;-0,2484;1,8128;1,8834;2,626
6,111000;0,7367;-1,2539;-1,7263;2,257
6,112000;1,5367;0,9063;0,6065;1,884
6,113000;-0,1795;-0,9939;-3,1693;3,326
6,115000;-0,6169;1,8421;-2,8067;3,413
6,118000;-0,4346;-1,4423;0,1786;1,517
6,122000;0,8353;0,5454;3,6872;3,820
6,127000;0,3543;-0,6273;3,4399;3,515
6,132000;-0,6341;-0,0039;1,0473;1,224
6,134000;0,8671;1,0075;-1,7458;2,194
6,139000;1,8230;-0,6823;-5,0202;5,384
6,142000;-1,4191;1,9104;-0,0378;2,380
6,146000;0,0119;-0,2629;-1,0587;1,091
6,150000;-1,5473;-0,4451;3,1285;3,518
6,155000;-0,4193;0,2202;2,2969;2,345
6,158000;1,9910;-0,5754;0,7259;2,196
6,163000;-0,3351;0,9048;0,6658;1,172
6,166000;-1,1564;-1,9228;-1,5471;2,725
6,169000;-3,2075;1,7855;-2,2604;4,311
6,173000;5,6441;-0,3426;-2,4239;6,152
6,178000;-1,1338;0,9930;1,1237;1,880
6,182000;0,3993;-0,8531;0,0963;0,947
6,185000;-2,2242;0,8057;1,4832;2,792
6,190000;2,4943;-1,1415;1,0848;2,950
6,194000;-0,1081;-0,4181;-0,1625;0,461
6,197000;-1,0733;1,0039;-0,4165;1,528
6,201000;0,0696;0,4629;-2,4849;2,529
6,211000;-1,6577;-0,1138;-0,0020;1,662
6,213000;1,9659;1,4932;-1,2378;2,762
6,214000;-2,2336;-0,9995;2,0277;3,178
6,218000;1,2222;-1,2002;3,7598;4,132
6,225000;-1,7307;-1,9994;0,2482;2,656
6,227000;-0,0994;0,7042;1,4149;1,584
6,233000;-2,2305;0,2875;-0,6102;2,330
6,234000;1,4926;-0,4936;0,0403;1,573
6,237000;-0,4837;0,6190;0,4180;0,890
6,242000;-1,1287;1,7723;-2,3697;3,167
6,246000;1,2796;0,6657;-3,0428;3,367
6,249000;1,8648;-0,6019;1,3011;2,352
6,254000;-2,3501;0,1246;2,4040;3,364
6,258000;-0,9319;-0,9321;1,1893;1,775
6,261000;-1,0947;1,3305;0,0719;1,724
6,265000;1,8577;0,2856;-2,6094;3,216
6,268000;-2,8466;-1,9053;-1,9328;3,933
6,273000;-0,0804;1,3034;3,0920;3,356
6,277000;-0,6261;-1,6934;0,0624;1,806
6,281000;0,4707;0,7244;1,2657;1,532
6,285000;0,6770;1,1279;-0,0876;1,318
6,290000;-0,1286;0,0030;-2,3798;2,383
6,293000;0,2743;1,5784;0,0323;1,602
6,297000;-0,7924;-0,2117;-2,4615;2,595
6,300000;3,3068;0,5563;1,6565;3,740
6,307000;-0,9445;-1,5936;0,2183;1,865
6,308000;-0,4640;2,1839;2,2365;3,160
6,313000;-0,0352;0,0420;-0,0835;0,100
6,316000;3,1948;-0,7368;0,5305;3,321
6,320000;-0,7467;2,4178;1,3516;2,869
6,328000;-0,8062;-2,2106;-3,1006;3,892
6,330000;0,0602;3,3825;-0,2524;3,392
6,333000;-0,5314;-3,0084;-0,6339;3,120
6,337000;1,1628;0,0895;2,3537;2,627
6,342000;-2,0949;-0,5596;1,8562;2,854
6,344000;2,3169;0,8619;0,4145;2,506
6,349000;-0,8248;0,0565;-2,5118;2,644
6,352000;-1,9626;1,5252;-2,9118;3,828
6,357000;-1,8296;-0,3986;0,9657;2,107
6,360000;1,4743;-3,2191;3,0131;4,649
6,365000;0,8437;-1,3491;2,0888;2,626
6,368000;-1,6241;1,5191;0,8346;2,375
6,373000;1,6754;-0,1771;-2,4695;2,989
6,376000;-3,0608;0,6836;-3,8957;5,001
6,380000;0,7620;0,4226;-2,0122;2,193
6,384000;0,4382;-1,4453;0,6743;1,654
6,389000;0,7253;-0,0924;3,9110;3,979
6,392000;0,1502;0,5579;3,0244;3,079
6,396000;0,6447;-0,1782;0,2405;0,711
6,400000;-2,6542;0,7701;-1,8739;3,339
6,404000;2,0381;0,0599;-3,4013;3,966
6,408000;0,2153;1,2480;-2,5117;2,813
6,412000;1,8690;-0,0366;1,0661;2,152
6,416000;-1,4346;-1,0919;2,3844;2,989
6,420000;-1,2993;1,3271;1,3065;2,271
6,426000;0,6454;-2,1865;0,9934;2,487
6,427000;1,6745;0,3161;1,5998;2,337
6,432000;-0,6163;-1,2776;-1,4403;2,022
6,435000;0,4440;0,8962;-3,2978;3,446
6,446000;1,3281;0,6138;-3,8018;4,074
6,448000;-0,7742;-0,2567;-0,6526;1,045
6,448000;-1,8102;0,3983;3,2817;3,769
6,452000;3,2026;-0,6413;0,9723;3,408
6,456000;-3,7474;1,9125;4,2136;5,954
6,459000;2,2684;-0,6271;-2,1384;3,180
6,464000;-2,2934;1,4477;0,6666;2,793
6,467000;2,2018;-0,8935;-2,4096;3,384
6,474000;-1,3448;1,0031;0,3006;1,704
6,475000;-0,0360;1,0561;0,3548;1,115
6,479000;-1,6756;-2,1395;0,6697;2,799
6,483000;3,4745;1,0324;2,3074;4,297
6,486000;-1,7522;-1,2925;-1,5023;2,645
6,491000;-0,2786;2,3458;-1,6536;2,884
6,495000;-3,0070;-0,5765;-2,1854;3,762
6,499000;2,2221;0,8032;0,7800;2,488
6,503000;0,4151;-1,5651;1,2455;2,043
6,507000;0,0713;0,0997;1,6747;1,679
6,511000;-1,5297;1,1751;-0,1129;1,932
6,514000;1,1176;-2,0998;-1,8106;2,989
6,518000;0,4657;2,5158;0,1067;2,561
6,525000;-1,5731;-2,2900;-2,4288;3,690
6,527000;1,9830;3,0883;0,8191;3,760
6,531000;-0,0288;-4,1608;1,6957;4,493
6,535000;0,4644;2,0604;0,7980;2,258
6,543000;0,2952;-3,1782;0,2502;3,202
6,545000;-0,3103;2,2942;1,3243;2,667
6,547000;1,3540;-0,7568;-3,1394;3,502
6,551000;-3,6641;1,9027;-1,6745;4,455
6,555000;2,0125;0,6325;0,5390;2,177
6,561000;-3,3647;-0,4367;-0,8966;3,509
6,564000;3,8531;3,0860;4,2436;6,510
6,567000;-2,4892;-4,0091;2,9946;5,589
6,571000;0,9493;1,5145;1,4003;2,271
6,575000;-2,3735;2,0062;-0,3379;3,126
6,579000;0,9889;-1,5236;-5,4220;5,718
6,582000;-1,0439;0,9495;-4,3013;4,527
6,586000;0,5312;0,4904;0,3191;0,790
6,594000;1,0800;-2,1360;4,0499;4,704
6,596000;-1,7937;0,0548;8,2445;8,438
6,602000;1,0465;-1,1325;-0,1018;1,545
6,603000;0,8403;2,5072;-3,8665;4,684
6,606000;-2,1453;1,0867;-6,0708;6,530
6,610000;1,5950;1,1765;-4,5007;4,918
6,614000;-0,7858;0,1981;0,6851;1,061
6,618000;2,1809;-2,6098;4,9292;5,989
6,624000;1,7629;0,2130;3,6948;4,099
6,627000;0,9481;2,3645;1,3502;2,883
6,630000;-3,1842;0,2369;-2,8350;4,270
6,634000;2,2964;-0,9881;-4,4699;5,122
6,638000;-1,3966;2,1652;-3,1920;4,102
6,643000;3,8603;-0,6071;-0,9792;4,029
6,646000;-0,1653;1,4100;1,9660;2,425
6,650000;-0,5003;-2,6608;4,2432;5,033
6,654000;0,2286;0,2962;3,5811;3,601
6,658000;1,3762;-0,9421;1,5387;2,269
6,662000;-1,3193;0,4913;-1,3277;1,935
6,666000;-2,2558;-0,5499;-3,6370;4,315
6,669000;0,3987;1,6190;-1,0943;1,994
6,675000;-0,3805;-0,8041;0,9788;1,323
6,680000;-0,0231;1,8324;1,4794;2,355
6,683000;-1,3678;-0,0417;-0,7018;1,538
6,685000;0,7897;1,9391;0,3531;2,123
6,691000;-2,2878;-0,1628;-0,4906;2,345
6,693000;2,3008;0,3826;0,5995;2,408
6,698000;-2,2330;1,1292;3,4900;4,294
6,701000;1,6225;-0,8300;0,4135;1,869
6,710000;-2,7759;-0,1019;-1,2189;3,033
6,712000;1,8872;2,1567;1,2243;3,116
6,714000;-0,7025;-2,4581;-3,1008;4,019
6,717000;-0,3666;2,3288;-0,6454;2,444
6,721000;1,2657;1,0608;2,7233;3,185
6,725000;1,9219;-1,8782;1,2762;2,975
6,730000;-2,0727;1,2674;2,0906;3,205
6,733000;3,2849;-0,1910;-4,3066;5,420
6,737000;-3,3583;2,0746;-2,7965;4,838
6,742000;3,3044;-2,8431;0,2253;4,365
6,745000;0,4149;-0,8659;3,1479;3,291
6,750000;0,2737;0,2156;-0,6223;0,713
6,753000;-1,2135;0,4399;-0,7134;1,475
6,757000;-1,6092;1,2367;-1,8822;2,768
6,761000;1,0166;-2,7687;3,2217;4,368
6,765000;0,3421;2,0459;2,8898;3,557
6,769000;0,5910;-1,8021;-2,5302;3,162
6,775000;-0,7504;5,3713;-1,5324;5,636
6,777000;1,9950;-2,9543;-5,5986;6,637
6,782000;-3,4688;3,9177;1,2522;5,380
6,785000;2,7641;-1,5669;2,1696;3,847
6,790000;-2,8742;0,1327;3,9430;4,881
6,794000;0,9675;-0,9125;1,6013;2,082
6,797000;-2,1159;0,9439;-2,3745;3,318
6,801000;0,1197;-0,2741;-2,1549;2,176
6,804000;1,6996;0,5827;-0,3605;1,832
6,809000;-0,7165;3,2434;0,0810;3,323
6,813000;1,3369;-4,9076;0,6054;5,122
6,817000;-2,2417;4,1969;1,4953;4,987
6,820000;0,8823;-2,5040;-1,5989;3,099
6,828000;1,2135;0,2850;1,3487;1,837
6,829000;-0,8613;-2,0688;0,4839;2,293
6,834000;-0,8750;-0,9735;0,5502;1,420
6,836000;0,6754;0,0026;-0,4464;0,810
6,840000;-0,4164;-0,8112;-4,2757;4,372
6,844000;2,0270;2,3292;-3,0043;4,308
6,849000;-0,5428;-1,6534;-4,8278;5,132
6,853000;-0,9364;2,1116;6,2949;6,705
6,857000;2,0451;-1,7945;3,5632;4,483
6,861000;-0,5897;-0,5340;0,9926;1,272
6,864000;-0,9298;0,7243;0,1354;1,186
6,868000;1,1065;-0,6171;-3,5395;3,759
6,872000;1,6593;2,0620;-1,1753;2,896
6,877000;-0,1619;2,0633;-2,1315;2,971
6,880000;-2,4072;-2,6204;0,0420;3,559
6,883000;3,0149;-0,3016;5,1707;5,993
6,888000;-0,7841;0,9115;0,3881;1,263
6,893000;2,9770;-1,4531;-1,6048;3,681
6,897000;-0,8828;2,3002;2,0016;3,174
6,900000;-2,6855;-3,3671;-3,1873;5,358
6,904000;0,3304;2,2713;1,6736;2,841
6,909000;0,4876;-2,1172;-3,3029;3,953
6,913000;1,2435;2,4979;-3,4313;4,423
6,915000;0,0993;-1,5431;1,6733;2,278
6,919000;-2,1805;2,0813;1,1828;3,238
6,924000;2,4162;0,6220;5,2693;5,830
6,927000;-2,6991;-2,7780;3,2968;5,086
6,931000;2,0115;2,0290;-0,5183;2,904
6,935000;-0,7715;1,4211;-4,6424;4,916
6,941000;4,8159;0,0033;-2,6319;5,488
6,943000;-3,8318;2,3321;0,8589;4,567
6,947000;0,2504;-1,0196;2,7891;2,980
6,951000;-1,8610;1,6798;2,2679;3,381
6,955000;1,8503;1,6233;1,7282;3,008
6,959000;-2,9268;0,7531;1,8917;3,565
6,963000;-1,4237;-0,1544;3,6453;3,917
6,966000;-1,1491;-0,7980;-0,7400;1,583
6,971000;-1,4353;0,9808;-4,6909;5,003
6,976000;2,6288;4,0047;-2,3701;5,345
6,979000;-2,1294;-4,5821;-0,5219;5,080
6,983000;2,1926;2,8315;6,3395;7,281
6,986000;-1,1050;-3,6695;-1,0520;3,974
6,991000;-1,9249;-0,0433;-1,6380;2,528
6,994000;1,3854;4,3314;-0,3586;4,562
6,998000;-0,4953;-4,7272;-1,1126;4,882
7,003000;1,8675;1,5449;3,8330;4,535
7,007000;0,8456;-1,7203;-0,5838;2,004
7,011000;-2,0229;1,7556;-0,8220;2,802
7,014000;-0,5833;-0,7602;-5,4629;5,546
7,018000;-1,0250;1,8674;-0,5968;2,212
7,022000;1,2518;-1,6690;-0,9235;2,281
7,026000;-0,7805;-1,2303;4,4221;4,656
7,030000;-1,4345;0,6482;4,2142;4,499
7,035000;0,9215;0,8580;-3,3707;3,598
7,038000;-1,5280;-0,0286;-4,3617;4,622
7,043000;2,3145;3,0620;2,5967;4,634
7,047000;1,1295;-4,1322;-0,2689;4,292
7,051000;0,7047;2,4696;4,9931;5,615
7,054000;-1,6552;-0,2005;-1,2607;2,090
7,060000;1,2393;-0,0012;-1,4597;1,915
7,063000;1,2944;2,7313;-1,4611;3,357
7,067000;0,3475;-3,3526;-0,7551;3,454
7,070000;0,4701;1,0600;0,9664;1,509
7,075000;1,4099;-0,4709;1,2626;1,950
7,082000;-1,5231;0,8481;0,6010;1,844
7,083000;1,3288;-1,1318;0,0704;1,747
7,086000;-3,8193;1,2537;-0,6052;4,065
7,096000;1,8938;-0,7079;1,6766;2,627
7,097000;1,2159;1,3226;1,1878;2,154
7,099000;-0,8733;-0,2981;-4,0621;4,166
7,103000;0,7259;0,9937;-3,9214;4,110
7,106000;-2,7875;0,6560;2,0493;3,521
7,111000;2,8241;-3,2026;5,3424;6,839
7,114000;-1,3868;0,9042;2,7380;3,200
7,118000;3,8677;0,2834;-0,9548;3,994
7,122000;0,0054;2,7096;-2,8150;3,907
7,127000;1,2303;-5,3691;-4,0760;6,852
7,130000;-2,2380;4,1513;0,1662;4,719
7,134000;0,5727;-2,1105;-2,8842;3,620
7,138000;0,9662;0,9843;3,0195;3,320
7,144000;-2,6149;-0,0729;4,3141;5,045
7,148000;0,9149;1,3376;1,2189;2,028
7,150000;-5,6738;1,1470;-4,2750;7,196
7,154000;3,1883;1,7128;-0,0848;3,620
7,159000;-0,2346;-3,2055;-0,1255;3,217
7,162000;0,8862;1,7056;4,1979;4,617
7,166000;-3,0504;-2,4479;0,6798;3,970
7,169000;-0,9326;2,8602;-2,9103;4,186
7,175000;3,3215;-1,9279;-4,3856;5,829
7,179000;2,0061;1,0473;-2,2431;3,186
7,182000;0,3468;-0,3548;0,6666;0,831
7,185000;0,9794;-1,4989;3,4539;3,890
7,189000;-1,2532;-0,6361;1,1195;1,797
7,193000;4,2543;0,5871;3,3454;5,444
7,198000;-3,4216;-2,7942;-1,3102;4,608
7,201000;1,8901;0,7756;-1,8954;2,787
7,205000;-2,3672;1,5841;-4,5607;5,377
7,213000;4,5615;0,2288;-1,8252;4,918
7,216000;-2,0115;0,7410;0,4326;2,187
7,217000;2,3844;-1,2275;6,1851;6,742
7,222000;-1,9743;1,9114;3,1974;4,216
7,226000;-1,3156;-2,5216;0,6650;2,921
7,230000;-0,0232;1,6373;0,0177;1,638
7,234000;0,9992;-2,7551;-6,2703;6,921
7,237000;-3,4381;3,2982;-3,4202;5,865
7,242000;0,0050;-4,2084;-0,8720;4,298
7,247000;-1,0205;1,9134;-0,9291;2,359
7,252000;0,0191;-0,4850;1,5211;1,597
7,253000;1,4696;1,2254;0,9212;2,124
7,259000;0,7188;-3,5259;6,5952;7,513
7,261000;1,3660;3,7853;-0,7761;4,098
7,265000;-4,1370;0,7046;-0,3493;4,211
7,269000;4,5814;0,6541;-0,3535;4,641
7,276000;-2,2262;-1,6220;0,3711;2,779
7,279000;2,9398;0,0408;-0,7085;3,024
7,281000;-0,3081;0,6258;-2,1840;2,293
7,285000;-0,1587;-2,2734;-2,3916;3,303
7,288000;-0,9260;1,3711;0,1908;1,665
7,294000;1,7084;-3,1805;2,0711;4,162
7,297000;0,4252;-0,3499;3,3711;3,416
7,301000;0,6505;-0,9124;0,2015;1,139
7,304000;-1,9285;2,0190;-3,5833;4,543
7,310000;2,1748;-1,4747;-2,2423;3,454
7,313000;-0,7863;2,0011;-2,0413;2,965
7,316000;1,4299;-2,6654;2,5301;3,943
7,320000;-1,3798;1,5170;2,2976;3,080
7,330000;-2,9196;-2,8551;1,0402;4,214
7,331000;-0,3434;2,1804;-0,6476;2,300
7,333000;3,1722;-0,5824;-4,9556;5,913
7,337000;1,7904;0,8729;1,4416;2,459
7,343000;-2,6729;-3,0711;2,3710;4,711
7,344000;-2,6409;-1,0874;-0,9375;3,006
7,349000;2,7435;3,0329;3,2546;5,227
7,352000;-0,5913;-3,4478;-2,8103;4,487
7,356000;-3,7096;1,3574;-2,4512;4,649
7,361000;0,2709;2,5290;0,6771;2,632
7,364000;-2,1096;-5,3517;-0,4596;5,771
7,368000;3,5362;0,5765;-0,0130;3,583
7,372000;-5,3662;3,2538;-0,1478;6,277
7,377000;3,1682;-3,4692;-0,9755;4,798
7,380000;-2,9424;2,2263;6,5351;7,505
7,384000;5,2837;-1,9240;-1,3428;5,781
7,388000;-3,1014;1,3136;-2,8763;4,429
7,393000;1,1265;0,0517;-4,4056;4,548
7,396000;1,1132;1,4922;-3,6643;4,110
7,400000;0,2852;-1,9938;-1,1264;2,308
7,403000;-1,1499;2,1118;7,0204;7,421
7,409000;2,0071;-2,3906;8,5895;9,139
7,412000;-3,4645;-2,4245;-0,7570;4,296
7,417000;2,1500;6,2323;-2,8197;7,170
7,420000;-6,4130;-1,7907;-8,9486;11,154
7,423000;3,6629;3,6391;-0,0114;5,163
7,428000;-1,0617;-2,2689;2,3802;3,456
7,432000;-0,6879;2,1432;2,9507;3,711
7,436000;2,8443;0,1187;4,5863;5,398
7,439000;0,5270;0,5084;2,3341;2,446
7,447000;2,0068;-0,7425;-4,9308;5,375
7,448000;-7,7880;2,0116;-0,8350;8,087
7,452000;3,8650;0,4414;1,1553;4,058
7,456000;-0,6139;-3,1938;1,5507;3,603
7,461000;-0,1774;1,2512;-0,9407;1,575
7,468000;-2,5884;1,4747;2,0956;3,642
7,470000;2,8387;0,9371;-0,1578;2,994
7,471000;-3,6580;1,9492;-0,7747;4,217
7,477000;4,1396;-0,2268;3,1491;5,206
7,480000;-2,4049;-0,3115;1,3710;2,786
7,483000;3,6395;0,6512;-2,4798;4,452
7,487000;-6,3027;3,6937;0,5615;7,327
7,492000;2,7694;-1,5532;-0,1747;3,180
7,496000;-9,2602;1,3540;6,0815;11,161
7,500000;3,7721;-4,9818;2,0693;6,582
7,503000;-2,6167;-0,2273;-3,0027;3,989
7,507000;-2,2945;4,7265;-7,1968;8,911
7,512000;0,2013;-2,3915;-4,0667;4,722
7,515000;-0,6313;4,1179;1,1706;4,327
7,519000;-0,0836;-4,2414;5,5354;6,974
7,523000;-2,3878;-1,7946;3,7717;4,811
7,530000;2,4361;0,3483;-0,2085;2,470
7,532000;-5,0064;0,8779;-4,7654;6,967
7,539000;5,4231;-0,2665;-5,2126;7,527
7,540000;-0,7366;0,9073;-1,0756;1,588
7,544000;-1,3012;-0,3570;3,5410;3,789
7,552000;-0,0548;-1,8893;4,1342;4,546
7,553000;0,5939;1,5735;2,4384;2,962
7,554000;-3,8318;2,0273;1,3734;4,547
7,560000;3,9657;-1,1044;-4,9149;6,411
7,563000;-7,2656;0,6494;-1,9652;7,555
7,567000;5,1954;-2,3152;2,9745;6,419
7,570000;-3,9256;1,0131;0,4089;4,075
7,574000;3,7607;1,1495;-1,3823;4,168
7,579000;-2,2803;2,6348;1,1365;3,665
7,583000;2,1710;-1,1592;-1,4296;2,846
7,586000;-0,7171;1,0343;4,3281;4,507
7,590000;-0,1449;0,5061;-2,0252;2,092
7,595000;-2,2678;-2,3403;-0,0821;3,260
7,598000;4,4863;1,8456;0,2806;4,859
7,602000;-2,2758;-2,0918;-0,7318;3,177
7,606000;4,7260;1,3145;-2,8991;5,698
7,610000;-2,1193;-0,0378;-2,1481;3,018
7,614000;1,6128;-4,3143;2,6089;5,293
7,618000;-0,4936;-0,0054;-0,0556;0,497
7,621000;2,1332;0,5373;1,0050;2,419
7,627000;0,1900;-2,4263;2,9827;3,850
7,629000;0,0457;3,7576;-2,8237;4,701
7,634000;-0,5291;-1,8204;-3,3581;3,856
7,638000;0,0278;-3,6084;-1,1421;3,785
7,641000;0,5508;1,8169;0,3042;1,923
7,647000;-1,7356;-2,3511;-2,8696;4,096
7,649000;1,3082;2,6671;4,0877;5,053
7,653000;-2,2983;-3,1840;-0,0869;3,928
7,664000;2,8630;0,6670;0,6053;3,001
7,666000;-0,1103;0,7696;0,2699;0,823
7,666000;1,8290;0,2638;-1,2425;2,227
7,670000;-1,7204;0,2725;0,2666;1,762
7,674000;2,4385;-0,6411;-1,6127;2,993
7,678000;-2,9452;3,1711;2,9432;5,234
7,682000;-3,0221;-3,2573;0,1470;4,446
7,687000;3,4928;3,3990;3,9814;6,293
7,689000;-7,1320;-2,4405;-3,8637;8,471
7,694000;4,9886;1,6289;0,6936;5,293
7,697000;-0,5384;3,4082;3,1155;4,649
7,701000;8,4825;-1,0544;5,1866;9,998
7,705000;-4,9406;0,0401;5,0264;7,048
7,709000;3,5746;0,9396;-3,6717;5,210
7,713000;-1,0594;3,7733;-4,1985;5,743
7,718000;-3,2143;2,2392;-8,3606;9,233
7,721000;3,0528;-1,2356;-3,7929;5,023
7,726000;3,0327;-1,2333;-3,7876;5,006
7,729000;-0,6201;-6,6062;5,9932;8,941
7,734000;-1,3799;3,5518;2,8502;4,758
7,737000;-0,0281;2,9747;-3,3105;4,451
7,741000;-2,0612;-3,2925;-7,9374;8,837
7,746000;-0,9011;1,1554;0,6408;1,599
7,749000;-0,3405;1,6944;0,2323;1,744
7,753000;-4,1548;-1,2923;-1,1922;4,512
7,757000;0,5191;-0,3549;6,1034;6,136
7,761000;2,0237;0,5761;2,4768;3,250
7,765000;0,5016;0,0449;-2,6116;2,660
7,769000;-2,5913;1,4083;0,9235;3,090
7,773000;1,7360;0,1830;-2,8248;3,321
7,777000;0,9794;-3,0098;-0,5063;3,205
7,782000;4,3787;2,8392;0,7578;5,273
7,785000;0,8528;-2,2181;-2,5872;3,513
7,788000;-2,5637;4,3111;4,4558;6,709
7,794000;-0,6119;-0,4599;-0,1475;0,780
7,797000;-1,9637;-4,6259;2,2955;5,525
7,801000;1,1220;4,0755;4,7737;6,376
7,804000;1,1309;4,0722;4,7678;6,371
7,810000;0,0173;3,5825;0,0294;3,583
7,812000;-2,0229;-0,6746;1,8010;2,791
7,818000;-0,0898;-1,1233;-1,0326;1,528
7,820000;2,2126;2,6259;2,4171;4,199
7,833000;-1,4166;1,1695;3,2489;3,732
7,835000;-1,6098;-4,9916;-2,6229;5,864
7,836000;3,4214;3,2899;-0,9115;4,833
