time,ax,ay,az
16.572,0.09,0.19,-0.28
16.67,0.07,0.09,0.11
16.765,0.04,-0.03,0.23
16.86,0.03,-0.1,0.28
16.934,0.01,-0.11,-0.02
17.025,-0.05,-0.01,-0.23
17.115,-0.07,0.1,-0.31
17.206,-0.02,0.08,0.04
17.296,0.03,-0.04,0.33
17.387,-0.0,-0.1,0.18
17.477,-0.08,-0.04,-0.15
17.575,0.02,0.06,-0.32
17.673,0.14,0.13,-0.17
17.766,0.14,0.09,0.2
17.841,0.07,-0.09,0.18
17.93,0.02,-0.11,0.23
18.021,0.04,-0.11,-0.11
18.111,-0.0,-0.08,-0.13
18.202,-0.07,0.17,-0.19
18.292,-0.07,0.06,0.01
18.383,-0.07,0.01,0.21
18.481,-0.08,-0.03,0.2
18.581,-0.1,-0.01,-0.14
18.672,0.07,-0.02,-0.33
18.745,0.03,0.16,-0.15
18.836,0.05,0.06,0.03
18.926,0.06,-0.07,0.3
19.017,0.03,-0.15,0.14
19.107,-0.0,-0.11,-0.04
19.198,0.07,0.04,-0.15
19.289,-0.11,0.24,-0.31
19.385,0.04,0.05,0.24
19.483,-0.02,-0.0,0.3
19.578,-0.03,-0.08,0.14
19.651,-0.08,-0.06,-0.22
19.741,-0.07,0.13,-0.44
19.832,0.2,0.11,0.07
19.923,0.05,0.05,0.09
20.013,0.04,-0.07,0.28
20.103,0.15,-0.25,0.02
20.194,-0.02,-0.06,-0.22
20.289,-0.0,0.08,-0.22
20.391,-0.09,0.18,-0.07
20.485,0.03,0.05,0.36
20.556,-0.11,0.03,0.25
20.647,-0.04,-0.13,0.1
20.738,-0.11,-0.05,-0.25
20.828,0.06,0.0,-0.32
20.919,0.13,0.13,-0.09
21.009,0.04,0.04,0.18
21.1,-0.01,-0.11,0.29
21.198,0.05,-0.15,0.1
21.295,-0.08,-0.01,-0.24
21.392,-0.01,0.09,-0.18
21.462,-0.03,0.14,-0.01
21.553,0.0,0.01,0.33
21.643,-0.06,-0.01,0.21
21.734,-0.06,-0.05,0.06
21.824,-0.03,0.03,-0.11
21.915,0.01,0.15,-0.59
22.005,0.14,0.06,0.18
22.101,0.04,-0.05,0.25
22.203,-0.0,-0.11,0.31
22.295,-0.06,-0.1,-0.04
22.368,-0.08,-0.09,-0.37
22.458,-0.13,0.11,-0.52
22.549,0.0,0.11,0.1
22.639,0.07,-0.05,0.39
22.73,-0.04,-0.02,0.19
22.82,-0.07,-0.02,-0.04
22.911,0.03,0.03,-0.21
23.008,0.1,0.19,-0.32
23.106,0.11,0.04,0.14
23.201,0.05,-0.08,0.26
23.273,0.04,-0.16,0.2
23.364,-0.01,-0.04,-0.16
23.454,0.07,0.02,-0.17
23.545,-0.12,0.16,-0.4
23.636,-0.01,0.05,0.27
23.726,-0.04,-0.01,0.25
23.817,-0.07,-0.06,0.14
23.913,-0.06,0.0,-0.22
24.013,-0.02,0.08,-0.43
24.106,0.15,0.11,0.02
24.179,0.14,-0.04,0.11
24.269,0.04,-0.06,0.34
24.36,0.02,-0.1,0.08
24.451,-0.12,-0.01,-0.26
24.541,-0.07,0.07,-0.33
24.632,-0.07,0.19,-0.08
24.722,0.07,0.03,0.31
24.819,0.0,0.04,0.19
24.917,-0.02,0.04,0.14
25.013,0.0,0.09,-0.09
25.084,-0.0,0.18,-0.44
25.175,0.09,0.16,0.08
25.266,0.02,0.03,0.11
25.356,0.07,-0.11,0.2
25.447,-0.02,-0.03,-0.02
25.537,-0.03,0.12,-0.05
25.628,0.07,0.21,-0.18
25.723,-0.08,0.25,-0.05
25.824,-0.04,0.16,0.04
25.919,-0.06,0.1,-0.0
25.99,-0.01,0.06,0.02
26.081,-0.06,0.09,-0.1
26.171,0.03,0.07,-0.03
26.262,0.01,0.03,0.09
26.352,-0.04,0.03,0.02
26.443,-0.02,0.03,-0.02
26.533,0.01,-0.01,0.0
26.631,-0.0,0.02,-0.02
26.729,-0.01,0.01,-0.0
26.824,0.01,0.01,0.01
26.896,0.02,-0.02,-0.01
26.986,0.02,-0.0,-0.01
27.077,0.01,-0.0,0.03
27.167,-0.01,-0.0,-0.0
27.258,-0.0,-0.0,0.0
27.348,0.02,-0.01,0.02
27.439,-0.0,0.0,-0.0
27.535,0.0,0.0,0.03
27.634,0.0,-0.02,0.02
27.73,-0.01,-0.01,-0.03
27.801,0.0,0.0,0.0
27.892,-0.01,0.01,0.03
27.982,0.01,-0.02,-0.02
28.073,0.01,-0.03,0.01
28.163,-0.0,-0.01,-0.01
28.254,-0.01,-0.01,-0.0
28.345,0.0,0.0,0.01
28.444,-0.01,-0.01,-0.0
28.54,0.0,-0.0,0.01
28.635,0.02,-0.01,0.02
28.707,-0.0,-0.0,-0.0
28.797,-0.01,-0.01,-0.02
