time,ax,ay,az
14.532,-0.07,0.17,0.12
14.624,-0.14,0.22,0.27
14.702,0.01,0.13,0.21
14.792,-0.04,-0.04,-0.17
14.883,-0.04,-0.21,-0.26
14.973,-0.05,0.06,-0.23
15.064,-0.12,0.13,0.25
15.154,-0.0,0.18,0.32
15.245,0.07,-0.06,0.14
15.335,0.09,-0.23,-0.2
15.435,0.12,-0.18,-0.4
15.534,0.08,-0.05,0.02
15.607,-0.03,0.19,-0.01
15.698,-0.01,0.26,0.31
15.788,0.04,0.11,0.2
15.879,-0.02,-0.07,-0.11
15.969,0.02,-0.22,-0.21
16.06,0.02,0.02,-0.21
16.15,-0.21,0.15,0.09
16.241,-0.06,0.31,0.28
16.339,0.02,0.02,0.34
16.44,-0.08,-0.35,-0.1
16.513,0.08,-0.48,-0.47
16.603,0.08,0.04,-0.25
16.694,-0.07,0.22,0.16
16.784,-0.06,0.31,0.33
16.875,0.07,0.12,0.2
16.965,-0.08,-0.14,-0.04
17.056,-0.09,-0.24,-0.21
17.148,-0.0,0.02,-0.17
17.239,-0.03,0.16,0.03
17.348,-0.06,0.26,0.3
17.418,-0.0,0.02,0.16
17.509,0.09,-0.27,-0.1
17.599,0.12,-0.33,-0.5
17.69,0.08,0.07,-0.18
17.781,-0.15,0.21,0.17
17.871,-0.08,0.33,0.33
17.962,0.04,0.1,0.22
18.052,0.02,-0.15,-0.19
18.151,-0.03,-0.18,-0.44
18.252,-0.07,-0.06,-0.03
18.324,-0.09,0.26,0.13
18.415,-0.03,0.22,0.32
18.505,0.06,-0.01,0.17
18.596,0.09,-0.24,-0.21
18.686,0.05,-0.18,-0.36
18.777,0.09,0.0,0.07
18.867,-0.07,0.13,0.05
18.958,-0.09,0.18,0.25
19.057,-0.01,0.08,0.25
19.152,-0.09,-0.15,-0.17
19.229,-0.06,-0.17,-0.29
19.32,-0.04,0.02,-0.05
19.411,-0.08,0.14,0.07
19.501,-0.02,0.27,0.29
19.592,-0.03,0.0,0.3
19.682,-0.03,-0.24,-0.2
19.773,0.04,-0.25,-0.46
19.864,0.1,0.03,-0.03
19.961,-0.16,0.19,0.15
20.069,-0.15,0.28,0.32
20.135,0.03,0.02,0.22
20.226,-0.01,-0.2,-0.15
20.316,-0.02,-0.19,-0.45
20.407,-0.04,0.0,0.01
20.497,-0.01,0.27,0.2
20.588,-0.05,0.17,0.36
20.678,0.03,-0.04,0.03
20.769,0.03,-0.24,-0.26
20.868,0.1,-0.14,-0.41
20.964,-0.01,-0.05,0.06
21.041,-0.09,0.25,0.2
21.131,-0.01,0.21,0.32
21.222,0.1,0.02,0.09
21.312,0.05,-0.15,-0.35
21.403,-0.02,-0.1,-0.38
21.493,-0.11,-0.13,0.02
21.584,-0.08,0.28,0.2
21.676,-0.03,0.16,0.32
21.769,0.08,-0.12,0.07
21.875,0.14,-0.19,-0.32
21.946,0.15,-0.02,-0.35
22.037,-0.02,-0.1,0.04
22.127,-0.06,0.25,0.08
22.218,-0.13,0.24,0.3
22.308,0.0,0.03,0.17
22.399,0.1,-0.22,-0.24
22.489,0.0,0.06,-0.53
22.58,-0.09,-0.08,-0.02
22.68,-0.09,0.2,0.1
22.776,-0.12,0.14,0.4
22.852,-0.04,-0.1,0.14
22.942,0.2,-0.25,-0.19
23.033,0.02,0.01,-0.32
23.124,0.03,0.03,-0.01
23.214,-0.02,0.2,0.1
23.305,0.04,0.1,0.25
23.395,0.05,0.09,0.07
23.486,-0.02,0.05,-0.2
23.582,-0.08,-0.02,-0.34
23.681,-0.1,0.08,-0.21
23.757,0.01,0.14,0.03
23.848,0.04,0.1,0.2
23.939,0.0,0.08,0.1
24.029,-0.0,-0.05,-0.11
24.119,0.01,-0.06,-0.27
24.21,0.07,0.14,-0.17
24.301,0.02,0.15,-0.03
24.391,0.03,0.19,0.03
24.491,-0.01,0.18,-0.01
24.585,0.12,-0.0,0.01
24.663,-0.04,0.11,-0.11
24.754,-0.02,0.02,0.01
24.844,-0.05,-0.02,-0.05
24.935,-0.03,0.04,0.0
25.025,-0.02,0.01,-0.01
25.116,-0.03,0.03,-0.02
25.206,0.02,0.03,0.02
25.299,-0.02,0.04,-0.05
25.393,-0.01,-0.01,0.04
25.494,-0.02,-0.01,-0.0
25.568,0.0,-0.0,-0.02
25.659,0.02,0.0,0.0
25.75,0.01,0.01,0.01
25.84,0.01,0.0,-0.0
25.931,0.0,0.01,-0.0
26.021,0.01,0.01,0.02
26.112,-0.0,-0.0,-0.01
26.203,-0.01,-0.02,0.01
26.297,-0.03,-0.01,0.0
26.404,-0.01,-0.0,0.04
26.474,0.01,0.01,0.01
26.565,0.01,-0.0,0.01
26.655,-0.0,0.0,-0.01
26.746,0.01,-0.01,0.0
26.836,-0.0,0.0,-0.01
26.927,0.0,0.0,0.01
27.017,-0.0,-0.0,-0.0
27.108,-0.02,-0.02,-0.01
27.206,-0.01,-0.01,0.0
27.309,-0.01,0.0,0.0
27.38,0.0,-0.01,0.02
27.47,0.01,0.01,-0.02
27.561,0.02,0.0,-0.01
27.651,-0.0,0.0,-0.04
27.742,-0.01,-0.02,0.02
27.832,-0.02,0.0,-0.02
27.923,0.01,-0.02,0.03
28.014,0.0,-0.02,0.01
28.116,-0.01,-0.01,-0.0
28.212,0.0,-0.01,0.02
28.285,0.01,-0.02,0.04
28.376,-0.02,-0.01,0.11
