time,ax,ay,az
11.682,-0.09,0.04,0.19
11.773,-0.05,-0.01,0.19
11.863,0.02,-0.01,-0.0
11.954,0.06,0.11,-0.26
12.044,0.07,0.09,-0.1
12.135,0.11,-0.01,-0.0
12.228,0.04,-0.03,0.23
12.328,0.08,-0.07,0.12
12.427,-0.06,-0.08,-0.1
12.497,-0.22,0.12,-0.38
12.588,-0.11,0.1,-0.03
12.678,-0.12,0.01,0.02
12.769,-0.02,-0.0,0.21
12.859,-0.06,-0.07,0.18
12.95,-0.08,-0.06,-0.06
13.04,0.14,-0.05,-0.29
13.131,0.06,0.12,-0.15
13.234,0.05,0.09,-0.01
13.332,-0.01,0.02,0.21
13.403,0.01,-0.11,0.25
13.493,0.06,-0.1,0.02
13.584,-0.0,0.02,-0.25
13.674,-0.1,0.1,-0.3
13.765,0.01,0.04,0.16
13.855,-0.04,0.01,0.21
13.946,-0.11,-0.06,0.2
14.038,-0.04,-0.04,-0.08
14.137,0.09,0.04,-0.24
14.239,0.07,0.07,-0.23
14.308,0.15,0.02,-0.08
14.399,0.08,0.03,0.23
14.489,0.05,0.0,0.32
14.58,0.05,-0.08,-0.02
14.671,-0.08,-0.08,-0.24
14.761,-0.1,0.06,-0.31
14.851,-0.02,0.05,0.13
14.943,-0.06,0.06,0.12
15.042,-0.01,-0.03,0.25
15.142,-0.04,-0.08,0.07
15.214,0.07,-0.02,-0.37
15.304,0.13,0.13,-0.27
15.395,0.14,0.07,0.06
15.486,0.01,0.06,0.26
15.576,0.04,-0.05,0.23
15.667,0.05,-0.11,-0.08
15.757,-0.06,-0.05,-0.22
15.851,-0.11,0.06,-0.41
15.953,-0.03,0.06,0.11
16.047,-0.1,0.08,0.18
16.12,-0.03,-0.01,0.28
16.21,-0.05,-0.09,0.12
16.301,0.06,-0.04,-0.13
16.391,0.03,0.18,-0.53
16.482,0.12,0.06,-0.01
16.572,0.07,-0.03,0.11
16.663,0.01,-0.01,0.35
16.756,0.04,-0.07,0.12
16.856,-0.14,-0.07,-0.29
16.954,-0.13,-0.02,-0.19
17.025,-0.05,0.08,-0.08
17.116,0.02,0.02,0.24
17.206,-0.02,-0.03,0.35
17.297,-0.08,-0.08,0.04
17.387,-0.03,0.01,-0.14
17.478,-0.02,0.1,-0.42
17.568,0.1,0.12,0.02
17.662,0.04,0.05,0.02
17.762,0.05,-0.03,0.35
17.862,-0.02,-0.11,-0.02
17.931,-0.05,-0.05,-0.05
18.021,-0.07,-0.0,-0.22
18.112,-0.09,0.1,-0.17
18.202,0.0,0.04,0.32
18.293,-0.07,0.03,0.13
18.383,-0.06,-0.08,0.1
18.474,-0.08,-0.05,-0.16
18.569,0.1,0.0,-0.41
18.665,0.12,0.12,-0.03
18.764,0.06,0.05,0.16
18.836,0.05,-0.01,0.36
18.927,0.03,-0.09,0.15
19.017,-0.02,-0.11,-0.1
19.108,-0.08,0.02,-0.3
19.198,-0.04,0.14,-0.12
19.289,0.08,0.04,0.25
19.38,-0.02,0.03,0.26
19.47,-0.04,-0.07,0.11
19.573,-0.07,-0.08,-0.13
19.671,0.07,-0.06,-0.36
19.742,0.1,0.08,-0.11
19.832,0.02,0.12,0.07
19.923,0.02,0.02,0.44
20.014,0.02,-0.16,0.1
20.104,-0.01,-0.11,-0.13
20.195,-0.05,0.03,-0.25
20.285,-0.06,0.14,-0.23
20.378,0.02,0.11,0.25
20.476,-0.06,0.09,0.15
20.576,-0.1,-0.0,0.17
20.647,-0.02,-0.12,-0.11
20.738,0.05,-0.0,-0.42
20.828,0.01,0.18,-0.12
20.919,0.09,0.05,0.04
21.01,0.04,0.05,0.42
21.1,0.1,-0.07,0.19
21.191,-0.03,-0.12,-0.03
21.284,-0.08,-0.08,-0.31
21.384,-0.1,0.09,-0.24
21.481,0.07,0.08,0.18
21.553,-0.05,0.11,0.27
21.643,-0.03,-0.02,0.31
21.734,-0.05,-0.12,-0.03
21.825,0.07,-0.11,-0.3
21.915,0.08,0.11,-0.35
22.006,0.07,0.1,0.08
22.096,-0.02,0.04,0.23
22.187,0.09,-0.08,0.27
22.29,0.0,-0.07,0.0
22.388,-0.09,-0.08,-0.22
22.459,-0.15,0.06,-0.51
22.549,0.02,0.1,0.2
22.64,-0.05,0.09,0.24
22.73,-0.04,-0.01,0.2
22.821,-0.09,-0.03,-0.2
22.911,0.03,-0.04,-0.31
23.002,0.1,0.1,-0.17
23.096,0.1,0.05,0.01
23.195,0.02,0.05,0.29
23.293,0.04,-0.07,0.31
23.364,0.03,-0.18,-0.09
23.455,-0.05,-0.12,-0.27
23.545,-0.14,0.09,-0.36
23.636,-0.01,0.1,0.05
23.726,0.01,0.1,0.21
23.817,-0.06,0.08,0.24
23.907,-0.16,0.06,0.02
24.002,-0.01,-0.05,-0.17
24.102,0.09,0.03,-0.32
24.2,0.07,0.12,0.07
24.27,0.06,0.05,0.18
24.36,0.02,-0.05,0.31
24.451,0.03,-0.17,-0.06
24.541,-0.13,-0.08,-0.28
24.632,-0.08,-0.02,-0.26
24.722,-0.02,0.08,-0.05
24.813,-0.01,0.07,0.26
24.905,-0.01,0.03,0.31
25.008,-0.11,-0.07,0.05
25.106,-0.05,-0.08,-0.14
25.175,0.04,0.01,-0.42
25.266,0.09,0.16,0.02
25.356,0.08,0.12,0.11
25.447,0.08,0.04,0.32
25.537,0.06,-0.05,0.15
25.628,-0.11,-0.08,-0.1
25.719,-0.09,-0.08,-0.33
25.811,-0.1,0.1,-0.36
25.911,0.03,0.12,0.17
26.009,-0.0,0.1,0.22
26.081,-0.05,0.03,0.07
26.171,-0.08,-0.04,0.06
26.262,0.09,-0.09,-0.24
26.353,0.03,0.18,-0.2
26.443,0.05,0.14,-0.09
26.534,0.06,0.1,0.24
26.624,0.06,0.04,0.16
26.717,-0.01,0.02,-0.05
26.817,-0.03,-0.02,-0.21
26.916,-0.12,0.2,-0.26
26.986,0.01,0.18,0.12
27.077,-0.08,0.15,-0.06
27.168,0.01,0.1,0.02
27.258,-0.04,0.07,-0.02
27.349,0.01,0.06,-0.04
27.439,-0.02,0.07,-0.03
27.53,-0.01,0.04,-0.01
27.622,-0.03,0.04,0.03
27.722,0.01,-0.01,0.02
27.82,0.01,0.02,-0.04
27.892,0.0,0.02,0.04
27.983,0.02,-0.03,-0.02
28.073,-0.0,-0.02,-0.02
28.164,0.0,-0.01,0.01
28.255,-0.02,0.01,0.01
28.345,0.03,-0.02,-0.0
28.435,-0.0,-0.01,0.05
28.529,-0.02,0.01,0.0
28.629,-0.01,0.0,-0.03
28.727,0.01,-0.01,0.03
28.798,-0.01,0.01,0.03
28.888,-0.01,0.01,-0.0
28.979,-0.02,0.0,0.01
29.069,0.0,0.0,0.02
29.16,-0.01,-0.02,-0.0
29.25,-0.01,-0.03,-0.01
29.341,-0.0,-0.02,0.01
29.434,-0.02,-0.0,0.01
29.534,-0.02,0.0,-0.0
29.634,-0.02,0.01,0.01
29.703,0.01,-0.01,0.02
29.794,-0.03,0.01,-0.0
29.884,-0.01,-0.01,-0.01
29.975,-0.0,-0.0,0.01
30.065,0.01,0.01,0.01
30.156,0.03,-0.01,-0.0
30.246,-0.01,0.01,0.05
30.34,0.08,0.0,-0.07
30.442,0.0,0.03,0.04
30.536,0.0,0.0,0.01
30.609,0.01,-0.01,0.02
30.699,-0.0,-0.02,-0.02
30.79,-0.0,0.0,0.0
30.881,0.0,0.0,0.01
30.971,-0.02,0.01,0.03
31.062,-0.03,-0.0,0.02
