time,ax,ay,az
23.604,0.02,-0.06,-0.16
23.695,-0.05,0.16,-0.11
23.785,0.01,0.12,0.01
23.876,-0.11,0.09,-0.09
23.967,-0.01,0.14,-0.01
24.057,-0.03,0.11,-0.03
24.148,-0.02,0.06,-0.06
24.244,-0.02,0.07,0.05
24.344,0.03,0.01,-0.01
24.442,0.01,0.06,-0.04
24.51,-0.02,-0.0,0.03
24.6,-0.04,-0.03,-0.03
24.691,-0.0,0.01,-0.05
24.782,0.01,0.02,-0.02
24.872,0.01,0.02,0.03
24.963,-0.0,0.02,-0.01
25.053,-0.0,0.0,0.01
25.15,0.0,-0.01,-0.0
25.249,0.01,0.01,0.01
25.347,0.01,-0.0,0.01
25.416,-0.01,-0.0,0.0
25.506,0.0,-0.02,0.0
25.597,0.01,-0.01,-0.0
25.687,-0.0,-0.01,0.02
25.778,0.01,-0.01,0.02
25.868,0.01,-0.0,0.01
25.959,-0.0,0.01,-0.01
26.055,-0.0,-0.0,0.02
26.155,0.01,0.01,0.01
26.253,-0.01,0.0,-0.02
26.321,-0.02,-0.0,-0.0
26.412,-0.0,-0.01,0.03
26.502,-0.01,-0.0,0.02
26.593,-0.0,-0.0,0.01
26.683,-0.0,-0.01,0.01
26.774,0.01,-0.0,0.01
26.864,-0.0,-0.01,0.02
26.959,-0.01,-0.01,-0.0
27.059,0.01,0.01,0.02
27.158,0.01,0.0,0.01
27.227,0.0,-0.01,0.02
27.317,-0.01,-0.01,0.0
27.408,-0.0,-0.02,0.01
27.498,-0.01,-0.01,0.02
27.59,-0.0,-0.01,0.02
27.68,-0.01,0.0,-0.03
27.77,-0.0,-0.02,0.02
27.865,0.01,0.0,0.03
