time,ax,ay,az
19.271,-0.1,0.14,0.29
19.361,0.01,0.02,0.29
19.452,-0.05,-0.11,0.05
19.543,0.12,-0.19,-0.33
19.633,0.05,0.02,-0.34
19.729,0.01,-0.01,0.04
19.831,-0.08,0.17,0.25
19.925,-0.05,0.13,0.25
19.995,0.0,-0.03,0.17
20.086,0.02,-0.05,-0.31
20.176,-0.08,0.06,-0.47
20.267,-0.03,0.02,0.03
20.357,-0.05,0.14,0.17
20.448,-0.09,0.13,0.31
20.539,0.02,-0.03,0.14
20.635,0.11,-0.17,-0.26
20.733,0.04,-0.14,-0.28
20.831,0.11,-0.01,-0.03
20.901,0.02,0.1,-0.01
20.992,-0.05,0.16,0.31
21.082,0.04,0.09,0.29
21.173,-0.01,-0.12,-0.14
21.263,0.05,-0.07,-0.33
21.354,0.02,0.09,-0.25
21.444,-0.12,0.08,0.03
21.541,-0.07,0.09,0.36
21.639,-0.01,0.04,0.24
21.737,-0.04,-0.17,-0.04
21.807,0.14,-0.17,-0.5
21.897,0.05,0.05,-0.17
21.988,0.07,0.03,0.2
22.078,-0.04,0.16,0.21
22.169,-0.01,0.1,0.22
22.259,0.01,-0.03,0.04
22.35,-0.0,-0.1,-0.29
22.444,-0.07,0.03,-0.38
22.545,-0.12,0.07,0.02
22.643,-0.1,0.2,0.14
22.712,-0.04,0.1,0.37
22.803,-0.03,-0.07,0.17
22.893,0.04,-0.2,-0.26
22.984,0.11,-0.2,-0.42
23.074,0.06,0.09,-0.03
23.165,0.0,0.03,0.18
23.255,-0.08,0.1,0.31
23.354,-0.03,0.06,0.2
23.449,0.04,-0.06,0.03
23.549,0.21,-0.17,-0.36
23.618,-0.13,0.18,-0.4
23.708,-0.06,-0.02,0.03
23.799,-0.09,0.14,0.2
23.889,-0.04,0.06,0.25
23.98,-0.02,-0.0,0.0
24.071,-0.05,0.01,-0.36
24.161,0.04,0.02,-0.33
24.26,0.02,0.19,-0.15
24.354,-0.05,0.26,0.02
24.456,-0.08,0.25,0.01
24.523,0.0,0.21,0.04
24.614,0.04,0.16,-0.04
24.704,0.0,0.02,-0.14
24.795,-0.03,0.03,-0.04
24.886,0.02,0.0,-0.05
24.976,-0.05,0.05,-0.03
25.067,-0.03,0.02,0.0
25.162,-0.06,-0.01,-0.04
25.262,-0.06,0.01,0.04
25.361,-0.01,-0.0,0.06
25.429,-0.03,0.0,-0.03
25.52,0.02,-0.01,-0.0
25.61,0.02,0.02,-0.03
25.701,0.02,0.0,0.03
25.791,0.01,-0.01,0.0
25.882,0.0,0.0,-0.01
25.972,-0.0,-0.02,0.01
26.068,-0.02,-0.0,0.01
26.169,-0.03,-0.0,-0.01
26.266,-0.03,-0.02,0.01
26.335,-0.01,-0.01,0.04
26.425,0.01,0.0,0.03
26.516,0.0,0.0,0.01
26.606,0.01,0.0,-0.01
26.697,0.02,0.01,-0.01
26.787,0.01,-0.0,-0.0
26.878,0.02,0.0,-0.01
26.976,0.0,0.01,0.01
27.073,-0.0,0.01,-0.0
27.174,-0.01,0.0,0.01
27.24,-0.01,-0.01,0.0
27.331,-0.0,-0.0,-0.01
27.421,-0.01,-0.0,-0.0
27.512,0.02,-0.01,0.02
27.602,0.02,0.02,-0.02
27.693,0.01,0.01,-0.04
27.783,0.0,0.0,-0.03
27.879,0.01,-0.0,-0.01
27.979,0.01,-0.0,0.01
28.077,-0.0,-0.01,0.02
28.146,0.01,0.01,0.02
28.236,-0.01,-0.01,-0.0
28.327,-0.01,-0.0,0.01
28.417,-0.0,-0.0,0.03
28.508,0.0,0.0,0.02
28.599,0.01,-0.0,0.01
28.689,-0.0,0.01,-0.01
28.784,-0.02,-0.0,-0.01
28.885,-0.01,0.0,0.01
28.988,0.01,0.01,0.02
29.051,0.0,-0.0,-0.0
29.142,-0.0,-0.01,0.03
29.233,0.03,0.02,0.02
