time,ax,ay,az
26.932,-0.03,-0.01,0.03
27.023,0.01,-0.0,0.03
27.113,0.02,0.01,0.01
27.204,0.01,-0.0,-0.08
27.294,0.01,-0.02,0.04
27.385,0.0,-0.0,0.01
27.48,-0.0,0.03,-0.02
27.574,0.0,0.01,0.04
27.672,0.01,0.0,0.0
27.747,-0.01,-0.0,-0.03
27.838,-0.02,-0.02,0.01
27.928,0.01,-0.0,0.01
28.019,-0.0,0.0,0.01
28.109,0.02,-0.0,0.04
28.2,0.0,0.01,-0.01
28.29,0.01,-0.01,-0.01
28.387,-0.0,0.0,-0.01
28.479,0.01,0.01,0.0
28.581,0.01,-0.0,0.02
28.653,-0.0,-0.01,0.01
28.743,0.0,0.0,0.01
28.834,-0.0,0.01,0.02
28.924,-0.01,-0.01,0.0
29.015,-0.02,-0.04,0.03
