time,ax,ay,az
17.892,0.03,-0.01,0.01
17.982,0.01,0.02,-0.01
18.073,-0.03,0.03,0.01
18.163,-0.05,-0.01,0.01
18.257,0.02,-0.01,-0.0
18.36,0.01,-0.0,0.0
18.435,-0.01,0.0,-0.01
18.532,-0.03,0.02,-0.0
18.616,-0.03,0.0,-0.01
18.707,-0.02,0.01,0.0
18.798,-0.01,0.02,0.0
18.888,-0.02,0.01,0.01
18.979,-0.01,0.0,-0.0
19.069,-0.01,0.02,-0.01
19.163,0.01,-0.01,0.01
19.266,-0.0,0.02,0.01
19.341,-0.02,0.01,-0.0
19.436,-0.02,0.01,0.0
19.522,-0.0,0.02,0.02
19.613,-0.01,0.01,-0.0
19.703,-0.01,0.01,0.0
19.794,-0.02,0.01,-0.01
19.884,-0.0,0.01,0.01
