time,ax,ay,az
16.352,0.05,0.25,-0.48
16.443,-0.1,0.06,-0.44
16.533,0.03,0.37,-0.59
16.631,0.02,0.01,-0.14
16.714,0.14,0.21,-0.48
16.805,-0.13,0.03,0.59
16.897,0.04,0.23,-0.66
16.988,-0.06,-0.01,0.46
17.086,-0.05,0.55,-0.43
17.188,-0.01,0.14,0.07
17.258,-0.03,0.27,0.07
17.35,-0.19,0.29,-0.0
17.439,-0.03,0.21,-0.05
17.537,-0.02,0.3,0.05
17.62,-0.09,0.35,-0.03
17.71,0.06,-0.02,0.1
17.803,0.01,0.16,-0.02
17.892,0.08,-0.16,0.03
17.994,-0.14,-0.03,0.05
18.097,-0.04,0.03,0.03
18.163,-0.06,-0.01,0.0
18.255,-0.02,-0.04,0.01
18.345,-0.05,0.0,-0.01
18.441,0.03,-0.0,-0.02
18.526,-0.08,-0.0,0.01
18.616,-0.01,-0.03,0.01
18.708,-0.04,-0.0,0.01
18.797,-0.04,0.01,0.0
18.896,-0.02,-0.01,0.0
18.999,-0.0,-0.03,-0.01
19.069,0.02,-0.03,0.04
19.161,-0.05,0.0,-0.0
19.25,0.02,-0.01,-0.01
19.348,-0.02,-0.02,0.01
19.431,-0.06,-0.01,-0.01
19.522,-0.03,-0.01,0.0
19.614,-0.04,0.0,-0.0
19.704,-0.03,0.0,0.0
19.808,-0.02,-0.0,-0.0
19.906,-0.03,-0.01,-0.01
19.975,-0.05,0.0,0.02
20.066,-0.04,-0.01,0.01
20.157,-0.03,-0.0,-0.0
20.253,-0.03,-0.0,0.01
20.337,-0.03,-0.01,0.0
20.428,-0.03,-0.0,0.0
20.52,-0.03,-0.01,-0.0
