time,ax,ay,az
0,-0.0,0.04,-0.0
0.076,0.03,0.03,0.01
0.166,-0.02,0.02,-0.0
0.274,-0.01,0.02,-0.0
0.371,-0.01,0.01,-0.0
0.438,0.02,0.04,-0.0
0.528,0.01,0.06,-0.01
0.619,0.01,0.07,0.0
0.709,-0.01,0.03,-0.02
0.8,0.01,0.03,-0.03
0.89,0.04,0.02,0.03
0.984,0.01,0.03,0.02
1.074,0.01,-0.01,-0.01
1.181,0.01,-0.05,0.03
1.274,0.0,-0.06,-0.01
1.344,0.04,-0.01,0.0
1.434,0.02,-0.05,0.03
1.524,0.04,-0.08,0.02
1.615,0.05,-0.07,-0.03
1.705,-0.02,-0.02,0.09
1.796,-0.05,-0.04,0.1
1.888,-0.0,-0.04,0.04
1.987,0.07,-0.07,-0.06
2.082,-0.07,-0.01,0.01
2.186,0.11,-0.03,-0.29
2.249,-0.21,-0.09,-0.24
2.339,0.14,-0.17,-0.04
2.43,-0.21,0.08,-0.31
2.521,0.02,0.06,0.3
2.611,0.02,-0.0,0.43
2.702,0.05,-0.05,0.63
2.798,-0.02,0.05,-0.23
2.889,0.15,-0.07,-0.27
2.987,-0.36,0.09,-0.13
3.092,0.27,-0.08,-0.21
3.155,-0.11,-0.06,0.15
3.245,0.06,-0.04,0.15
3.336,-0.26,0.14,0.44
3.426,-0.23,0.01,0.48
3.517,0.13,0.08,-0.18
3.607,-0.05,-0.01,-0.51
3.701,0.24,-0.1,-0.5
3.797,-0.07,-0.0,0.42
3.894,-0.31,-0.1,-0.02
3.995,0.11,0.13,-0.03
4.06,-0.05,0.13,0.14
4.151,0.14,0.14,-0.47
4.241,-0.07,-0.06,0.15
4.332,0.19,0.13,0.5
4.422,0.63,-0.11,-0.49
4.513,-0.1,-0.08,-0.03
4.606,-0.16,-0.03,-0.37
4.699,0.49,0.08,-0.09
4.803,-0.35,0.03,0.31
4.901,0.38,0.07,0.2
4.966,-0.42,0.02,0.07
5.056,0.19,0.07,0.2
5.147,0.02,-0.07,0.11
5.238,0.24,-0.06,-0.11
5.328,-0.14,0.04,-0.0
5.419,0.09,0.02,0.49
5.514,0.16,0.13,-0.54
5.603,0.17,0.06,0.12
5.706,-0.28,0.01,-0.04
5.807,0.02,0.06,0.91
5.872,-0.17,-0.11,0.43
5.962,-0.0,0.07,-0.21
6.053,0.35,-0.08,-0.37
6.143,0.07,-0.12,0.28
6.234,-0.17,-0.07,0.15
6.324,0.05,-0.0,0.04
6.42,-0.12,0.13,0.5
6.509,0.11,-0.01,0.09
6.616,-0.01,0.19,-0.03
6.712,0.01,-0.11,0.39
6.777,-0.09,0.04,0.37
6.868,0.05,-0.03,0.01
6.958,0.02,-0.0,0.32
7.049,-0.08,0.1,0.14
7.139,0.04,-0.01,0.12
7.23,-0.11,0.05,-0.05
7.322,0.0,-0.19,0.6
7.421,0.01,0.0,0.24
7.516,0.29,-0.05,-0.4
7.619,-0.01,-0.04,-0.35
7.683,-0.11,-0.08,0.09
7.773,0.34,0.04,-0.9
7.864,-0.41,-0.11,-0.47
7.955,0.04,0.09,-0.42
8.045,0.08,-0.03,0.73
