time,ax,ay,az
10.013,-0.07,0.11,-0.49
10.104,-0.05,-0.23,0.52
10.194,0.15,0.08,-0.41
10.285,-0.08,-0.02,-0.15
10.375,-0.06,0.13,0.15
10.466,0.08,-0.1,-0.06
10.567,-0.06,0.06,0.6
10.665,-0.01,0.03,0.2
10.738,0.08,-0.08,0.38
10.828,-0.09,-0.05,0.6
10.919,0.07,0.07,0.95
11.009,-0.09,-0.14,0.44
11.1,-0.13,-0.03,0.54
11.191,0.08,-0.21,-0.19
11.281,-0.07,-0.06,-0.07
11.371,0.14,0.2,0.32
11.473,0.03,0.07,-0.15
11.57,0.07,-0.05,-0.15
11.643,0.17,-0.04,0.22
11.734,0.01,-0.02,-0.2
11.824,-0.16,0.01,0.02
11.915,0.1,0.04,0.56
12.006,-0.07,-0.03,-0.19
12.096,0.05,-0.23,0.5
12.187,0.01,0.19,-0.26
12.277,0.05,-0.13,-0.01
12.377,-0.17,-0.0,-0.34
12.476,-0.07,-0.12,0.77
12.549,-0.12,0.03,0.55
12.639,0.03,-0.21,0.47
12.73,-0.04,0.32,-0.13
12.821,0.09,0.07,0.35
12.911,0.0,-0.04,-0.24
13.002,0.04,-0.01,-0.31
13.092,0.07,-0.06,0.81
13.183,0.45,-0.07,-0.65
13.283,-0.22,0.0,0.28
13.382,-0.1,0.03,-0.15
13.455,0.19,-0.08,-0.03
13.545,-0.25,0.0,0.26
13.635,0.06,-0.15,0.28
13.726,-0.0,0.09,-0.79
13.817,0.08,0.07,0.78
13.907,-0.02,0.42,0.07
13.998,0.17,-0.02,0.05
14.089,-0.02,0.16,1.04
14.186,0.23,0.14,0.23
14.287,0.06,-0.05,0.81
14.36,-0.0,0.38,-1.31
14.451,-0.03,0.12,0.17
14.542,-0.03,0.31,-0.1
14.632,0.08,0.32,-0.58
14.722,0.02,0.3,0.19
14.813,0.04,0.02,0.89
14.903,0.04,0.16,0.23
14.994,-0.08,0.22,0.6
15.096,0.1,0.18,-0.13
15.195,0.01,0.1,-0.44
15.266,0.03,-0.02,0.68
15.356,-0.0,0.14,0.99
15.447,0.23,0.1,-0.07
15.537,-0.08,0.1,1.07
15.628,0.13,0.17,0.58
15.719,0.02,0.19,0.17
15.809,0.04,0.11,0.02
15.901,0.03,0.18,0.07
16.001,0.12,0.37,-0.56
16.101,-0.08,0.16,-0.21
16.171,-0.04,0.21,0.14
16.262,0.12,0.23,0.11
16.352,0.12,0.17,-0.05
16.443,0.07,0.35,-0.04
16.534,0.13,0.33,-0.01
16.624,-0.09,0.04,-0.02
16.715,-0.1,-0.14,0.05
16.807,-0.07,0.06,-0.14
16.909,-0.07,-0.01,0.01
17.004,0.05,-0.05,-0.02
17.077,0.09,-0.01,0.01
17.168,0.03,0.04,0.0
17.258,-0.01,0.06,-0.0
17.349,0.0,0.04,-0.0
17.439,0.03,-0.01,0.0
17.53,0.01,-0.0,0.01
17.62,-0.0,0.02,-0.0
17.712,-0.02,-0.0,0.0
17.813,0.02,-0.01,-0.0
17.91,0.01,0.0,-0.01
17.983,0.01,-0.0,-0.02
18.073,0.02,0.01,0.01
18.164,0.0,0.03,0.0
18.254,0.01,0.01,-0.01
18.345,-0.0,-0.0,0.0
18.436,-0.0,0.02,-0.01
18.526,0.01,0.01,0.01
18.618,-0.0,0.0,0.0
18.718,0.01,0.01,-0.0
18.817,0.01,0.01,-0.0
18.888,0.01,0.0,0.0
18.979,0.01,0.01,0.0
19.07,-0.0,0.01,-0.0
19.16,-0.01,0.01,-0.0
19.25,-0.0,0.01,-0.0
19.341,0.01,0.01,-0.01
